학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
not A but B 표현을 사용할 수 있어요.,She is not tired but ___.,그녀는 피곤하지 않고 활기차요.,sleep,energetic,energy,energetic,2,The movie is not boring but ___.,그 영화는 지루하지 않고 흥미로워요.,exciting,excite,excitement,exciting,1,"A: My schedule is not hectic but balanced. B: Actually, my schedule is not busy but relaxed. A: The design is not plain but stylish. B: Indeed, the decor is not ordinary but modern.","A: 제 일정은 혼란스럽지 않고 균형있어요. B: 사실, 제 일정은 바쁘지 않고 여유로워요. A: 그 디자인은 단조롭지 않고 세련돼요. B: 맞아요, 그 장식은 평범하지 않고 현대적이에요."
주격 관계대명사와 be동사를 생략해요.,Seize every chance ___ offered to you.,당신에게 제공된 모든 기회를 잡으세요.,that is,,who is,,2,Embrace each moment ___ for you.,당신을 기다리는 각 순간을 받아들이세요.,that waits,waits,is waiting,that waits,1,"A: Did you try the dessert prepared for the party? B: Yes, I enjoyed the dessert prepared for us. A: Have you seen the show that entertains you? B: Yes, I saw the show that entertains me.","A: 파티를 위해 준비된 디저트를 드셔보셨어요? B: 네, 저희를 위해 준비된 디저트를 즐기셨어요. A: 당신을 즐겁게 하는 쇼를 보셨어요? B: 네, 저를 즐겁게 하는 쇼를 보셨어요."
조동사 should를 사용할 수 있어요.,I suggest that you ___ choose fresh fruits instead of candy.,당신은 사탕 대신에 신선한 과일을 선택해야 해요.,must,should,could,should,2,We ___ reduce our intake of salty snacks.,우리는 짠 간식 섭취를 줄여야 해요.,should,will,might,should,1,"A: Do you think we should prepare for the exam? B: Yes, we should review all topics. A: Should we try a new sport this season? B: I believe we should join the baseball team.","A: 우리 시험 준비해야 할까요? B: 네, 모든 주제를 복습해야 해요. A: 이번 시즌에 새로운 스포츠를 해봐야 할까요? B: 저는 야구팀에 가입해야 해요."
주어로 활용된 관계대명사 what를 사용할 수 있어요.,____ motivates me is that we all can support each other.,저를 동기부여하는 것은 우리가 서로 도울 수 있다는 사실이에요.,that,what,which,what,2,____ surprises me is how quickly time flies.,저를 놀라게 하는 것은 시간이 얼마나 빨리 흐르는지에요.,what,that,which,what,1,A: What inspires you is the calm of the ocean? B: I find it very soothing. A: What makes him laugh is a simple joke? B: He always enjoys a good laugh.,A: 당신에게 영감을 주는 것은 바다의 고요함이에요? B: 저는 그것이 매우 편안하다고 생각해요. A: 그를 웃게 만드는 것은 단순한 농담이에요? B: 그는 좋은 웃음을 항상 즐겨요.
동격의 전치사구 'of ~'를 사용할 수 있어요.,The aroma ___ fresh coffee lifted my mood.,신선한 커피의 향이 기분을 북돋아 주었어요.,at,of,in,of,2,The sound ___ rain on the roof is calming.,지붕 위에 내리는 비의 소리가 마음을 편안하게 해요.,of,by,with,of,1,A: The glow of the evening sky relaxes me. B: The whisper of falling leaves calms me. A: The aroma of spicy food excites me. B: The sight of modern art inspires me.,A: 저녁 하늘의 빛이 저를 편안하게 해요. B: 떨어지는 나뭇잎의 속삭임이 진정시켜 줘요. A: 매운 음식의 향이 저를 신나게 해요. B: 현대 미술 작품을 보는 것이 저에게 영감을 줘요.
전치사+관계대명사를 사용할 수 있어요.,I am surrounded by many chances ___ I can learn.,나는 배울 수 있는 많은 기회들 속에 있어요.,with which,in which,that which,in which,2,They are influenced by mentors ___ they trust.,그들은 신뢰하는 멘토들에게 영향을 받아요.,in whom,of whom,to whom,in whom,1,A: What did you purchase from the market? B: I got a gadget in which innovation shines. A: Where do you relax on weekends? B: I visit a cafe in which calmness prevails.,A: 시장에서 무엇을 구매했어요? B: 혁신이 빛나는 기기를 샀어요. A: 주말에 어디에서 휴식을 취해요? B: 차분함이 깃든 카페에 가요.
계속적 용법의 관계대명사 which를 사용할 수 있어요.,"I built a simple model, ___ helped me understand the concept.","저는 간단한 모형을 만들었는데, 그것이 그 개념을 이해하는 데 도움이 되었어요.",that,which,who,which,2,"The engineer designed a gadget, ___ simplified the process.","그 엔지니어는 장치를 설계했는데, 그것이 과정을 단순화하는 데 도움이 되었어요.",which,who,that,which,1,"A: I saw a documentary, which informed me. B: I visited a museum, which impressed me. A: I read a poem, which touched my heart. B: I listened to a symphony, which moved me.",A: 저는 정보를 얻은 다큐멘터리를 봤어요. B: 저는 감명을 받은 박물관을 방문했어요. A: 저는 마음을 움직인 시를 읽었어요. B: 저는 감동을 준 교향곡을 들었어요.
이것이 이유라는 표현을 사용할 수 있어요.,___ I have been looking forward to exploring hidden alleys.,이것이 내가 숨겨진 골목을 탐험하기를 기대했던 이유예요.,This are why,This is why,This be why,This is why,2,___ I always write down my travel thoughts.,이것이 내가 여행에 관한 생각을 항상 기록하는 이유예요.,This is why,This are why,This be why,This is why,1,A: I have been waiting eagerly for the new school play. B: This is why I bought tickets early. A: I always note down interesting ideas during class. B: This is why I keep a little notebook with me.,A: 저는 새 학교 연극을 오랫동안 기대했어요. B: 이것이 제가 일찍 티켓을 샀던 이유예요. A: 저는 수업 중에 항상 흥미로운 아이디어를 기록해요. B: 이것이 제가 작은 노트북을 항상 가지고 다니는 이유예요.
완료 부정사를 사용할 수 있어요.,The scientist ___ discovered a rare tree.,과학자는 희귀한 나무를 발견했다고 믿어요.,believe to have,believed to have,believed having,believed to have,2,The explorer ___ uncovered a hidden valley.,탐험가는 숨은 계곡을 발견했다고 여겨요.,is considered to have,is consider to have,considered to have,is considered to have,1,A: The writer is believed to have written an inspiring book? B: Her book captivated many readers. A: The chef is reported to have created a unique recipe? B: His dish delighted everyone.,A: 그 작가는 영감을 주는 책을 썼다고 믿어요? B: 그녀의 책은 많은 독자들을 사로잡았어요. A: 그 요리사는 독특한 레시피를 만들었다고 전해요? B: 그의 요리는 모든 분들을 기쁘게 했어요.
목적격 관계대명사의 생략을 사용할 수 있어요.,"Today, Chris is not the average student we ____.","오늘, 크리스는 우리가 믿은 평균 학생이 아니에요.",believe,believed,believing,believed,2,"Last week, Mina was not the silent artist we ____.","지난 주, 미나는 우리가 예상한 조용한 예술가가 아니에요.",guessed,guess,guessing,guessed,1,"A: Have you seen the painting we admired? B: Yes, it was remarkable. A: Did you try the coffee we recommended? B: Indeed, it was refreshing.","A: 우리가 감탄했던 그림 보셨어요? B: 네, 정말 인상적이었어요. A: 추천했던 커피를 드셔보셨어요? B: 네, 정말 상쾌했어요."
강조 구문을 사용할 수 있어요.,It ___ her unique style that attracted everyone's attention.,그녀의 독특한 스타일이 모두의 관심을 끌었어요.,is,was,has,was,2,It ___ his quiet nature that makes him a great listener.,그의 차분한 성격이 그를 훌륭한 청취자로 만들어요.,is,was,will,is,1,A: What is it about the painting that makes it so mesmerizing? B: It is its vibrant colors that attract every eye. A: What was it that impressed you at the concert? B: It was the flawless performance that amazed me.,A: 그 그림이 왜 그렇게 매혹적인지 말씀해 주세요. B: 그것은 생동감 있는 색상이 모든 이의 관심을 끌어요. A: 콘서트에서 무엇이 가장 인상적이었는지 알려 주세요. B: 그것은 완벽한 연주가 저를 감탄하게 했어요.
as if＋가정법 과거를 사용할 수 있어요.,They dance as if they ___ stars.,그들은 마치 별들인 것처럼 춤을 춰요.,are,were,was,were,2,She speaks as if she ___ every word.,그녀는 마치 모든 말을 알았던 것처럼 말해요.,knew,knows,know,knew,1,A: He sings as if he were a renowned musician. B: His performance truly captivates the audience. A: They play as if they were skilled athletes. B: Their energy on the field impresses everyone.,A: 그는 마치 유명 음악가인 것처럼 노래해요. B: 그의 공연은 청중을 정말 사로잡아요. A: 그들은 마치 숙련된 운동선수인 것처럼 경기를 해요. B: 그들의 에너지는 모두를 감탄하게 해요.
if절 대신 without구가 쓰인 가정법 과거완료를 사용할 수 있어요.,"Without ___, our dreams would have faded away.",열심히 일하지 않으면 우리의 꿈은 사라졌을 거예요.,hard working,hard work,hardly work,hard work,2,"Without ___, her project would have failed.",지원이 없으면 그녀의 프로젝트는 실패했을 거예요.,supported,supporter,support,support,3,"A: Without preparation, our performance would have suffered, don't you think? B: Yes, without practice, we would have faltered. A: Without help, her exam would have been more challenging, right? B: Indeed, without tutoring, she might have struggled.","A: 준비 없이 우리의 공연은 힘들었을 거예요, 그렇지 않아요? B: 네, 연습 없이 우리는 실패했을 거예요. A: 도움 없이 그녀의 시험은 더 어려웠을 거예요, 맞죠? B: 맞아요, 과외 없이 그녀는 어려움을 겪었을 거예요."
관계대명사 which의 계속적 용법을 사용할 수 있어요.,"The library opens early, ___ gives students more time to study.",도서관은 일찍 열려서 학생들이 공부할 시간이 더 많아요.,when,which,because,which,2,The museum offers guided tours ___ entertain visitors.,박물관은 방문객들을 즐겁게 하는 안내 투어를 제공해요.,which,when,because,which,1,"A: The shop opens early, which delights morning customers. B: I think it creates a lively atmosphere. A: Her design is modern, which impresses everyone. B: Yes, it stands out from the rest.","A: 가게는 일찍 열려서 아침 손님들을 기쁘게 해요. B: 그 덕분에 활기찬 분위기를 만들어요. A: 그녀의 디자인은 현대적이라서 모두를 감탄하게 해요. B: 네, 다른 것들과 확연히 구분돼요."
목적을 나타내는 접속사 so that을 사용할 수 있어요.,I saved money ___ I could buy a new guitar.,나는 새 기타를 살 수 있도록 돈을 모았어요.,because,so that,unless,so that,2,He studied hard ___ he could travel abroad.,그는 해외로 여행할 수 있도록 열심히 공부했어요.,so that,even though,if,so that,1,A: I locked the door so that I could keep the house safe. B: I watered the plants so that they could grow well. A: I studied Spanish so that I could travel to Spain. B: I practiced cooking so that I could try new recipes.,A: 나는 집을 안전하게 지키기 위해 문을 잠갔어요. B: 나는 식물들이 잘 자라도록 물을 줬어요. A: 나는 스페인어를 공부해서 스페인에 여행할 수 있었어요. B: 나는 새로운 레시피를 시도하기 위해 요리 연습을 했어요.
가목적어 it을 사용할 수 있어요.,I find it ___ to listen to others' experiences.,저는 다른 사람들의 경험을 듣는 것이 감동적이라고 생각해요.,inspiration,inspiring,inspire,inspiring,2,We consider it ___ to understand different lives.,저희는 다양한 삶을 이해하는 것이 중요하다고 생각해요.,important,importantly,importance,important,1,A: Do you enjoy watching movies? B: I find it entertaining to see different genres. A: Are you preparing for a contest? B: I consider it challenging to solve every problem.,A: 영화 보는 것을 즐기세요? B: 다양한 장르의 영화를 보는 것이 재미있다고 생각해요. A: 대회를 준비하고 계세요? B: 모든 문제를 푸는 것이 도전적이라고 생각해요.
명사절을 이끄는 접속사 whether를 사용할 수 있어요.,I wonder ___ the report is accurate.,나는 보고서가 정확한지 궁금해요.,weather,whether,wether,whether,2,They examined ___ the data was reliable.,그들은 데이터가 신뢰할 수 있는지 조사했어요.,wether,weather,whether,whether,3,A: Can you tell me whether the meeting is scheduled today? B: I believe it is. A: Tell me whether the new cafe offers tea. B: I heard it serves a variety of teas.,A: 오늘 회의가 예정되어 있는지 알려주세요. B: 그렇게 생각해요. A: 새 카페가 차를 제공하는지 말씀해 주세요. B: 다양한 종류의 차를 제공한다고 들었어요.
with+목적어+현재분사를 사용할 수 있어요.,He exercises with ____ playing.,그는 음악이 연주되는 것으로 운동해요.,dance,music,silence,music,2,He writes poems with ____ striking.,그는 영감이 떠오르는 것으로 시를 써요.,inspiration,excited,creative,inspiration,1,A: I relax with calmness flowing. B: I write with ideas sparking. A: She studies with concentration increasing. B: He works with energy rising.,A: 저는 잔잔함이 흐르는 것으로 쉬어요. B: 저는 아이디어가 번쩍이는 것으로 글을 써요. A: 그녀는 집중력이 높아지는 것으로 공부해요. B: 그는 에너지가 솟아오르는 것으로 일해요.
현재완료 수동태를 사용할 수 있어요.,The efficiency of online services ___ remarkably improved.,온라인 서비스의 효율성이 눈에 띄게 향상되었어요.,have been,has been,had been,has been,2,The report ___ written by an expert.,보고서가 전문가에 의해 작성되었어요.,has been,have been,was,has been,1,"A: Has the document been approved by the manager? B: Yes, it has been finalized. A: Has the proposal been reviewed by the committee? B: No, it has been postponed.","A: 문서가 관리자에 의해 승인되었어요? B: 네, 문서가 최종 확정되었어요. A: 제안서가 위원회에 의해 검토되었어요? B: 아니요, 제안서가 연기되었어요."
동격의 that를 사용할 수 있어요.,She embraces the idea ___ hard work pays off.,그녀는 열심히 일하면 보상이 따른다는 아이디어를 받아들였어요.,if,that,which,that,2,They maintain the belief ___ every effort counts.,그들은 모든 노력이 중요하다는 믿음을 유지해요.,that,if,whether,that,1,A: I admire the thought that effort always pays off. B: My colleague agrees that persistence is key. A: I recall that strategy always yields results. B: My mentor believes that planning promotes success.,A: 저는 노력이 항상 보상받는다는 생각을 존경해요. B: 제 동료는 인내가 핵심이라는 것에 동의해요. A: 저는 전략이 언제나 결과를 가져온다는 것을 기억해요. B: 제 멘토는 계획이 성공을 촉진한다는 것을 믿어요.
현재완료 수동태를 사용할 수 있어요.,A famous mural has ___ on the wall.,유명한 벽화가 벽에 그려졌어요.,be painted,painted,been painted,been painted,3,Several sculptures have ___ by locals.,여러 조각상이 현지인들에게 찬사를 받았어요.,been admired,admired,be admired,been admired,1,"A: Has the invitation been printed? B: Yes, it has been printed. A: Has the sculpture been restored? B: No, it has not been restored.","A: 초대장이 인쇄되었어요? B: 네, 초대장이 인쇄되었어요. A: 조각상이 복원되었어요? B: 아니요, 조각상이 복원되지 않았어요."
조건 부사절에서의 시제를 사용할 수 있어요.,"If people ___ plastic use, the ocean will become cleaner.","만약 사람들이 플라스틱 사용을 줄이면, 바다가 더 깨끗해질 거예요.",reducing,reduce,reduces,reduce,2,"If the community ___ more, the city will become greener.","만약 공동체가 더 많이 재활용하면, 도시가 더 푸르게 변할 거예요.",recycles,recycle,recycling,recycles,1,"A: If the weather brightens up, will you take a stroll? B: Yes, I will walk in the park. A: If you finish reading your book early, what will you do? B: I will start a new one.","A: 날씨가 좋아지면 산책할 거예요? B: 네, 공원에서 걸을 거예요. A: 만약 책을 일찍 다 읽으면 무엇을 할 거예요? B: 새로운 책을 읽기 시작할 거예요."
가정법 과거완료를 사용할 수 있어요.,"If I ___ my software, I would have avoided the error.","만약 내가 소프트웨어를 업데이트했더라면, 에러를 피했을 거예요.",have updated,had updated,updated,had updated,2,"If she ___ her project, she would not have lost her work.","만약 그녀가 프로젝트를 저장했더라면, 작업을 잃지 않았을 거예요.",had saved,has saved,saved,had saved,1,"A: If I had practiced more, I would have won the game. B: Yes, that effort would have paid off. A: If we had started earlier, we would have finished on time. B: Indeed, that would have avoided the rush.","A: 만약 내가 더 연습했더라면, 게임에서 이겼을 거예요. B: 네, 그 노력이 결실을 맺었을 거예요. A: 만약 우리가 더 일찍 시작했더라면, 제시간에 끝냈을 거예요. B: 맞아요, 그렇게 했더라면 서두르지 않았을 거예요."
분사구문을 사용할 수 있어요.,"_______ support from neighbors, I set up a book exchange booth.","이웃들의 지지를 받고, 나는 책 교환 부스를 설치했어요.",Receive,Receiving,Receiving's,Receiving,2,"_______ inspiring stories, the team organized a community clean-up.","영감을 주는 이야기를 듣고, 팀은 지역 사회 청소 활동을 조직했어요.",Hearing,Hears,Heard,Hearing,1,"A: Walking in the rain, I enjoyed the fresh air. B: Observing the street art, I felt inspired. A: Listening to a good podcast, I learned new ideas. B: Smiling at the host, I felt encouraged.","A: 비 오는 날 걸으며, 신선한 공기를 즐겼어요. B: 길거리 예술을 감상하며, 영감을 받았어요. A: 좋은 팟캐스트를 들으며, 새로운 아이디어를 배웠어요. B: 진행자를 바라보며, 용기를 얻었어요."
so + 형용사/부사 + that ... 문법 구조를 사용할 수 있어요.,They celebrated the success so ___ that the event lasted all night.,그들은 성공을 너무 기쁘게 축하해서 행사가 밤새도록 계속됐어요.,joyful,joyfully,joying,joyfully,2,The speaker spoke so ___ that everyone understood the message.,연설자는 너무 분명하게 말해서 모든 사람이 메시지를 이해했어요.,clearly,clear,cleary,clearly,1,A: I prepared so thoroughly that I passed all my tests effortlessly. B: I sang so beautifully that everyone was amazed. A: I worked so diligently that I finished the project early. B: I ran so quickly that I won the race.,A: 저는 너무 철저하게 준비해서 모든 시험을 수월하게 통과했어요. B: 저는 너무 아름답게 노래해서 모두가 감탄했어요. A: 저는 너무 열심히 일해서 프로젝트를 일찍 끝냈어요. B: 저는 너무 빠르게 달려서 경주에서 이겼어요.
관계대명사의 계속적 용법을 사용할 수 있어요.,"I received a letter from a friend, ___ visited Seoul last summer.",나는 지난 여름에 서울을 방문한 친구에게서 편지를 받았어요.,that,who,which,who,2,"They enjoyed a festival, ___ celebrated local traditions.",그들은 지역 전통을 기념한 축제를 즐겼어요.,which,who,whom,which,1,"A: I got a message from a neighbor, who works at a clinic. B: That's impressive. A: My cousin, who enjoys classical music, recommended a new concert. B: That sounds interesting.","A: 저는 이웃에게서 메시지를 받았어요, 그분은 병원에서 일해요. B: 정말 인상적이에요. A: 제 사촌은 클래식 음악을 즐겨서 새 콘서트를 추천해요. B: 정말 흥미로워요."
주어 + request that + 주어 + (should) 동사원형을 사용할 수 있어요.,Ms. Lee requested that her friend __ honest.,Ms. Lee는 친구에게 정직하라고 요청했어요.,remains,remain,remained,remain,2,The teacher requested that the students __ mindfulness.,선생님은 학생들에게 마음챙김을 연습하라고 요청했어요.,practice,practices,practiced,practice,1,A: Did you secure the booking for the venue? B: I requested that the coordinator reserve the hall. A: Have you confirmed the schedule? B: I requested that the team organize the agenda.,A: 장소 예약을 확정했어요? B: 조정자에게 홀을 예약해 달라고 요청했어요. A: 일정이 확정되었어요? B: 팀에게 안건을 정리해 달라고 요청했어요.
동명사를 사용할 수 있어요.,___ in a journal calmed my thoughts.,일기 쓰기가 내 생각을 차분하게 했어요.,Write,Writing,Wrote,Writing,2,___ my emotions made me feel lighter.,내 감정을 그리는 것이 나를 가볍게 했어요.,Painting,Paint,Painted,Painting,1,A: Singing softly in the morning brightens my day. B: Reading quietly at noon soothes my mind. A: Writing stories at night fuels my dreams. B: Cooking meals for friends warms my heart.,A: 아침에 부드럽게 노래하는 것이 하루를 밝게 해요. B: 정오에 조용히 책 읽는 것이 마음을 편안하게 해요. A: 밤에 이야기 쓰는 것이 꿈에 활력을 줘요. B: 친구들을 위해 요리하는 것이 마음을 따뜻하게 해요.
명사를 수식하는 과거분사구를 사용할 수 있어요.,I saw a ______ animal in the forest.,나는 숲에서 신비한 동물을 봤어요.,mysteriously,mysterious,mystery,mysterious,2,They discovered an ______ tree in the park.,그들은 공원에서 오래된 나무를 발견했어요.,ancient,anciently,ancience,ancient,1,"A: I found a cracked mirror in the house. B: I collected a stained postcard from the drawer. A: Did you notice a restored painting in the gallery? B: Yes, I admired a customized notebook at the bookstore.","A: 집에서 금이 간 거울을 찾았어요. B: 서랍에서 얼룩진 엽서를 모았어요. A: 갤러리에서 복원된 그림을 봤어요? B: 네, 서점에서 맞춤형 공책을 감탄하며 봤어요."
현재완료 수동태를 사용할 수 있어요.,The book ___ been read by many students.,이 책은 많은 학생들에 의해 읽혔어요.,have,has,was,has,2,The movie ___ been watched by countless people.,그 영화는 수많은 사람들에 의해 감상되었어요.,has,had,have,has,1,"A: Has the letter been sent today? B: Yes, it has been delivered by the courier. A: Has the meeting been scheduled already? B: Yes, it has been arranged by the manager.","A: 오늘 편지가 발송되었어요? B: 네, 택배기사님에 의해 배달되었어요. A: 회의가 이미 일정되었어요? B: 네, 매니저님에 의해 준비되었어요."
계속적 용법의 관계대명사를 사용할 수 있어요.,"The painting inspires creativity, ___ lifts everyone's mood.","그림이 창의력을 불러일으켜, 그것이 모두의 기분을 끌어올려요.",that,which,what,which,2,"The sculpture tells a story, ___ fascinated many visitors.","조각상이 이야기를 들려주는데, 그것이 많은 관람객들을 매료시켰어요.",which,what,that,which,1,"A: I watched an opera, which enchanted the audience. B: I read a magazine, which amused my friends. A: I tried a new recipe, which surprised my family. B: I explored a museum, which impressed many visitors.","A: 저는 오페라를 봤는데, 그것이 관객들을 매료시켰어요. B: 저는 잡지를 읽었는데, 그것이 제 친구들을 즐겁게 했어요. A: 저는 새로운 레시피를 시도했는데, 그것이 가족들을 놀라게 했어요. B: 저는 박물관을 탐방했는데, 그것이 많은 관람객들을 감명시켰어요."
so ~ that 구문을 사용할 수 있어요.,The ad was ___ that I shared it with my friends.,그 광고는 매우 눈에 띄어서 제가 친구들과 공유했어요.,too eye-catching,so eye-catching,such eye-catching,so eye-catching,2,The website is ___ that even beginners can navigate it easily.,그 웹사이트는 매우 사용하기 쉬워서 초보자들도 쉽게 이용할 수 있어요.,so user-friendly,such user-friendly,too user-friendly,so user-friendly,1,"A: The exhibition was so impressive that I visited twice. B: Really, it was so remarkable that I took many photos. A: The event was so chaotic that I left early. B: I understand, it was so disorderly that I felt lost.","A: 그 전시회는 너무 인상적이어서 두 번이나 방문했어요. B: 정말, 너무 놀라워서 사진을 많이 찍었어요. A: 그 행사는 너무 혼란스러워서 일찍 떠났어요. B: 이해해요, 너무 어수선해서 길을 잃은 느낌이었어요."
조건의 접속사를 사용할 수 있어요.,"___ distress signals are heard, our team is on alert.","구조 신호가 들리면, 우리 팀은 경계 태세에 들어가 있어요.",During,As long as,After,As long as,2,"___ the system works, the base remains powered.","시스템이 작동하면, 기지는 전원이 유지되어 있어요.",Provided that,Because of,During,Provided that,1,"A: If the report is finished, can we present it? B: Provided that all data is verified. A: As long as the team is ready, will the meeting start on time? B: If the schedule allows, it will begin promptly.","A: 보고서가 완성되면, 발표해도 될까요? B: 모든 자료가 확인되기만 한다면, 발표할 수 있어요. A: 팀이 준비되기만 한다면, 회의가 제시간에 시작될까요? B: 일정이 허락하면, 회의가 곧 시작될 거예요."
상관접속사를 사용할 수 있어요.,They reached new heights ___ due to luck but with steady perseverance.,그들은 운에 의한 것이 아니라 꾸준한 인내로 새로운 경지에 도달했어요.,not,no,never,not,2,He conquered his fears ___ by avoiding problems but by facing them head on.,그는 문제를 피하는 것이 아니라 정면으로 맞서면서 두려움을 극복했어요.,never,no,not,not,1,"A: Did you complete your assignment not because it was easy but with genuine effort? B: Yes, I finished it not in a hurry but with careful planning. A: Are you choosing the course not for popularity but for its content? B: Yes, I selected it not due to trends but for its depth.","A: 과제가 쉬워서가 아니라 진정한 노력을 기울여서 끝냈어요? B: 네, 급하게가 아니라 신중하게 계획해서 끝냈어요. A: 강의가 인기에 의해서가 아니라 내용 때문에 선택했어요? B: 네, 유행 때문이 아니라 깊이 있어서 선택했어요."
It ~ that 강조 구문을 사용할 수 있어요.,It was a ___ plan that opened new opportunities.,그것은 새로운 기회를 열어 준 멋진 계획이었어요.,quickly,brilliant,discovered,brilliant,2,It was a ___ design that solved the issues.,그것은 문제를 해결한 영리한 디자인이었어요.,clever,speedily,ran,clever,1,A: It was an innovative approach that surprised the audience. B: It was a cautious plan that avoided mistakes. A: It was a remarkable idea that sparked interest. B: It was an unusual method that baffled experts.,A: 그것은 관중을 놀라게 한 혁신적인 접근이었어요. B: 그것은 실수를 피한 신중한 계획이었어요. A: 그것은 관심을 불러일으킨 놀라운 아이디어였어요. B: 그것은 전문가들을 당황하게 한 독특한 방법이었어요.
동명사를 사용할 수 있어요.,_____ my goals boosts my determination.,나의 목표를 기록하는 것이 나의 결심을 높여줘요.,Wrote down,Writing down,Write down,Writing down,2,_____ shapes your future.,자신을 믿는 것이 미래를 형성해줘요.,Believing in yourself,Believe in yourself,Believed in yourself,Believing in yourself,1,"A: Painting landscapes calms my mind. B: Indeed, it opens my imagination. A: Running in the park boosts my energy. B: Certainly, it strengthens my stamina.","A: 풍경화를 그리는 것이 마음을 차분하게 해요. B: 정말이에요, 상상력을 자극해요. A: 공원에서 달리는 것이 에너지를 높여줘요. B: 맞아요, 체력을 강화해요."
동격의 that을 사용할 수 있어요.,I know the fact ___ music changes our mood.,나는 음악이 우리의 기분을 바꾼다는 사실을 알고 있어요.,which,that,who,that,2,He shared the story ___ made everyone happy.,그는 모두를 행복하게 만든 이야기를 공유했어요.,who,which,that,that,3,A: I consider the idea that honesty is vital. B: I remember the fact that determination wins. A: Did you see the news that predicts heavy rain? B: I reviewed the article that explains the traffic conditions.,A: 나는 정직이 중요한 것이라는 생각을 고려해요. B: 나는 결의가 승리한다는 사실을 기억해요. A: 무거운 비를 예보하는 뉴스를 봤어요? B: 나는 교통 상황을 설명하는 기사를 검토했어요.
최상급 구조와 복수명사를 사용할 수 있어요.,It is one of the ___ food exhibitions in the country.,이것은 나라에서 가장 생기있는 음식 전시회 중 하나예요.,most vibrant,more vibrant,vibrant,most vibrant,1,The fair showcases the ___ culinary delights.,박람회에서는 가장 다양한 요리들을 선보여요.,diverse,most diverse,more diverse,most diverse,2,A: This concert is one of the most remarkable experiences I've had. B: I believe it featured the most electrifying performances. A: That museum is one of the most impressive collections available. B: They showcased the most historic artifacts there.,A: 이 콘서트는 제가 경험한 것 중 가장 놀라운 경험 중 하나예요. B: 저는 그것이 가장 전율적인 공연을 선보였다고 생각해요. A: 그 박물관은 가장 인상적인 소장품 중 하나예요. B: 거기서 가장 역사적인 유물들을 전시했어요.
관계부사를 사용할 수 있어요.,I visited a beach resort ___ the sky was always clear.,나는 하늘이 항상 맑았던 해변 리조트를 방문했어요.,which,where,whence,where,2,They enjoyed a picnic in a park ___ the weather was perfect.,그들은 날씨가 완벽했던 공원에서 소풍을 즐겼어요.,where,whither,whence,where,1,"A: Do you know a cafe where the atmosphere is calm? B: Yes, I visited one recently. A: Have you found a market where fresh produce is abundant? B: I discovered one last weekend.","A: 조용한 분위기의 카페가 어디 있는지 아세요? B: 네, 최근에 방문했어요. A: 신선한 농산물이 풍부한 시장을 찾으셨어요? B: 네, 지난 주말에 발견했어요."
조동사 + have p.p를 사용할 수 있어요.,The sculptor ___ the statue to evoke deep emotions.,그 조각가는 깊은 감동을 불러일으키기 위해 조각상을 반드시 조각했어요.,must carved,must have carved,must have carve,must have carved,2,The designer ___ a beautiful piece that tells a story.,그 디자이너는 이야기를 전하는 아름다운 작품을 반드시 만들었어요.,must have crafted,must crafted,must have craft,must have crafted,1,A: The musician must have composed a striking melody. B: He must have enchanted the audience. A: The baker must have prepared a delightful dessert. B: She must have impressed the customers.,A: 그 음악가는 인상적인 멜로디를 반드시 작곡했어요. B: 그는 청중을 반드시 매료시켰어요. A: 그 제빵사는 맛있는 디저트를 반드시 준비했어요. B: 그녀는 손님들을 반드시 감동시켰어요.
명사를 수식하는 분사구를 사용할 수 있어요.,"We joined a ___ clean-up, an initiative organized by local residents.",우리는 지역 주민들이 주최한 모임인 커뮤니티 정화 활동에 참여했어요.,local,community,common,community,2,"We served meals, a gesture ___ our care for the homeless.",우리는 노숙자들에 대한 우리의 관심을 보여주는 행동으로 식사를 제공했어요.,showing,shown,show,showing,1,"A: Did you join a recycling campaign, an initiative organized by community volunteers? B: Yes, I helped at the park clean-up, an event supporting local nature. A: Did you bake cookies, a treat making everyone's day special? B: Yes, I decorated cupcakes, a design impressing my friends.","A: 지역 자원봉사자들이 주최한 재활용 캠페인에 참여했어요? B: 네, 공원 정화 활동에 도왔어요, 이는 지역 사회를 지원하는 행사였어요. A: 모두의 하루를 특별하게 만드는 간식을 구웠어요? B: 네, 친구들을 감탄하게 하는 컵케이크를 장식했어요."
