학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
want＋목적어＋to부정사를 사용할 수 있어요.,I ___ my friends to help protect nature.,나는 친구들이 자연을 보호하는 데 도움을 주기를 원해요.,wants,want,wanting,want,2,She ___ her brother to join the recycling club.,그녀는 오빠가 재활용 클럽에 가입하길 원해요.,wants,want,wanted,wants,1,"A: Do you want your neighbor to join the clean-up effort? B: Yes, I want my neighbor to help clean the park. A: Does she want her colleague to participate in the project? B: Yes, she wants her colleague to collaborate on the report.","A: 이웃이 공원 청소에 참여하길 원하세요? B: 네, 저는 이웃이 공원을 청소하는 데 도움을 주길 원해요. A: 그녀는 동료가 프로젝트에 참여하길 원하세요? B: 네, 그녀는 동료가 보고서 작성에 협력하길 원해요."
접속사 if를 사용할 수 있어요.,"___ you believe these creatures have secret powers, think again.","만약 이 생물들이 비밀스런 힘을 가지고 있다고 믿으면, 다시 생각해 보세요.",When,If,Because,If,2,"___ you explore the jungle, you will meet incredible animals.","만약 정글을 탐험하면, 놀라운 동물들을 만날 거예요.",If,When,Because,If,1,"A: If it starts to rain, will you take a taxi? B: Yes, if it starts to rain, I will take a taxi. A: If you finish your project, will you relax at home? B: Yes, if I finish my project, I relax at home.","A: 비가 오기 시작하면 택시를 탈 거예요? B: 네, 비가 오기 시작하면 택시를 탈 거예요. A: 프로젝트를 끝내면 집에서 쉴 거예요? B: 네, 프로젝트를 끝내면 집에서 쉬어요."
call A B 구문을 사용할 수 있어요.,We ___ this park a sanctuary.,우리는 이 공원을 성소로 부르어요.,say,call,make,call,2,I ___ fresh air a treasure.,저는 신선한 공기를 보물이라 부르어요.,call,say,give,call,1,A: How do you refer to your hometown? B: I call it my haven. A: What do you name your new gadget? B: I call it a breakthrough.,A: 고향을 무엇이라고 부르세요? B: 저는 고향을 안식처라고 불러요. A: 새 기기를 무엇이라고 이름 붙이세요? B: 저는 그것을 혁신이라고 불러요.
so ~ that 구문을 사용할 수 있어요.,Tom was so ____ that he missed his bus.,톰은 너무 놀라서 버스를 놓쳤어요.,surprise,surprised,surprisingly,surprised,2,Lisa was so ____ that she shared her lunch.,리사는 너무 행복해서 점심을 나눠 먹었어요.,happy,happily,happiness,happy,1,A: I was so curious that I explored the museum. B: I was so enchanted that I took many pictures. A: I was so worried that I didn't sleep well. B: I was so thrilled that I danced all night.,A: 저는 너무 궁금해서 박물관을 탐험했어요. B: 저는 너무 황홀해서 사진을 많이 찍었어요. A: 저는 너무 걱정해서 잠을 잘 못 잤어요. B: 저는 너무 신나서 밤새 춤췄어요.
"to부정사를 사용할 수 있어요.
지구에서 걷는 것이 어렵다고 해요.",It is challenging ___ stay calm in zero gravity.,무중력 상태에서 침착함을 유지하는 것이 도전적이에요.,in,to,for,to,2,It is fun ___ explore new planets.,새로운 행성을 탐험하는 것이 재미있어요.,to,with,for,to,1,A: Is it fun to cook new recipes? B: It is challenging to perfect the flavor. A: Is it important to organize your study time? B: It is necessary to review regularly.,A: 새로운 레시피를 요리하는 것이 재미있어요? B: 맛을 완벽하게 만드는 것이 도전적이에요. A: 공부 시간을 체계적으로 정리하는 것이 중요해요? B: 정기적으로 복습하는 것이 필요해요.
because of를 사용할 수 있어요.,I learned many new things ___ a great teacher.,저는 훌륭한 선생님 덕분에 많은 새로운 것을 배웠어요.,because,because of,cause of,because of,2,She improved her skills ___ constant practice.,그녀는 꾸준한 연습 덕분에 기술이 향상되었어요.,because of,because,cause of,because of,1,"A: Did you complete the assignment because of your focus? B: Yes, I completed it because of my concentration. A: Are you enjoying the book because of its interesting plot? B: Yes, I enjoy it because of its creative storyline.","A: 집중 덕분에 과제를 제출하셨어요? B: 네, 집중 덕분에 제출했어요. A: 흥미로운 줄거리 덕분에 그 책을 즐기고 계세요? B: 네, 창의적인 스토리 덕분에 즐기고 있어요."
명령문과 and/or를 사용할 수 있어요.,"______ slowly, or your friends may not catch your words.","천천히 말하세요, 아니면 친구들이 당신의 말을 이해하지 못할 거예요.",speaks,Speak,speaked,Speak,2,"______ carefully, and answer my questions.","주의 깊게 들으세요, 그리고 제 질문에 대답하세요.",listen,listens,listened,listen,1,"A: Read the instructions clearly, and finish your homework. B: I will read and finish my homework. A: Write neatly, or your teacher might not understand you. B: I will write neatly to be understood.","A: 지시 사항을 분명히 읽고 숙제를 끝내세요. B: 네, 제가 숙제를 끝내겠어요. A: 글씨를 깨끗하게 쓰세요, 아니면 선생님이 이해하지 못하실 거예요. B: 네, 글씨를 깨끗하게 쓸게요."
ask + 목적어 + to부정사를 사용할 수 있어요.,I ___ the librarian to find a book.,저는 사서에게 책을 찾도록 부탁했어요.,ask,asked,asking,asked,2,He ___ the teacher to explain the assignment.,그는 선생님에게 과제를 설명하도록 부탁했어요.,asked,ask,asking,asked,1,"A: Did you ask the manager to schedule a meeting? B: Yes, I asked him to coordinate the agenda. A: Did your friend ask the teacher to explain the math problem? B: No, she asked her to review the lesson.","A: 관리자에게 회의를 잡도록 부탁했어요? B: 네, 저는 그에게 의사 일정을 조정하도록 부탁했어요. A: 친구가 선생님에게 수학 문제를 설명하도록 부탁했어요? B: 아니요, 그녀는 그에게 수업 내용을 복습하도록 부탁했어요."
접속사 if를 사용할 수 있어요.,"___ you enjoy pop music, you will appreciate classical tunes.","대중음악을 좋아하시면, 클래식 음악을 감상하실 거예요.",When,If,Because,If,2,"___ you practice every day, progress will follow.","매일 연습하시면, 발전이 따를 거예요.",If,Unless,When,If,1,"A: If you finish your chores, will you relax? B: If you finish your chores, you will relax. A: If you join the art club, will you create beautiful works? B: If you join the art club, you will create beautiful works.","A: 집안일을 끝내시면, 휴식을 취하실 거예요? B: 집안일을 끝내시면, 휴식을 취하실 거예요. A: 미술 동아리에 가입하시면, 아름다운 작품을 만드실 거예요? B: 미술 동아리에 가입하시면, 아름다운 작품을 만드실 거예요."
최상급을 사용할 수 있어요.,This park is the ___ area in the city.,이 공원은 도시에서 가장 초록색인 지역이에요.,greener,greenest,green,greenest,2,That mountain is the ___ in our town.,저 산은 우리 동네에서 가장 가파른이에요.,steepest,more steep,most steep,steepest,1,A: Which car is the fastest? B: That red car is the fastest. A: Who is the kindest person here? B: The teacher is the kindest.,A: 어떤 차가 가장 빨라요? B: 저 빨간 차가 가장 빨라요. A: 여기서 누가 가장 다정해요? B: 선생님이 가장 다정해요.
지각동사를 사용할 수 있어요.,I can ___ dancers gliding across the stage.,저는 무대 위에서 우아하게 움직이는 무용수들을 볼 수 있어요.,watch,see,hear,see,2,He can ___ the wind whispering through the trees.,그는 나무 사이로 속삭이는 바람을 들을 수 있어요.,hear,see,touch,hear,1,"A: Can you see the birds in the garden? B: Yes, I can see them fluttering about. A: Can you hear the sound of the river? B: Yes, I can hear it flowing peacefully.","A: 정원에서 새들을 볼 수 있어요? B: 네, 새들이 펄럭이는 것을 볼 수 있어요. A: 강의 소리를 들을 수 있어요? B: 네, 강물이 평화롭게 흐르는 소리를 들을 수 있어요."
접속사 although를 사용할 수 있어요.,"______ many rockets are launched each year, none have reached deep space.","비록 매년 많은 로켓이 발사되지만, 심우주에 도달한 것은 없어요.",Despite,Although,However,Although,2,"______ telescopes are advanced, stars remain distant.","비록 망원경이 발전되었지만, 별들은 여전히 멀리 있어요.",Although,However,Despite,Although,1,"A: Although I love hiking, I rarely go outside. B: Although the weather is bad, I still travel by bus. A: Although the traffic was heavy, I reached on time. B: Although my bag is old, I use it every day.","A: 비록 하이킹을 좋아하지만, 밖에 잘 나가지 않아요. B: 비록 날씨가 나쁘지만, 그래도 버스로 여행해요. A: 비록 교통이 붐볐지만, 제시간에 도착했어요. B: 비록 가방이 오래되었지만, 매일 사용해요."
목적격 관계대명사를 사용할 수 있어요.,The film earned an award ___ impressed everyone.,그 영화는 모두에게 감명을 준 상을 받았어요.,what,which,who,which,2,The product received a review ___ boosted its sales.,그 상품은 매출을 높여준 후기를 받았어요.,which,who,what,which,1,A: The play received a compliment which warmed the audience. B: I was truly moved by the praise. A: The singer released a song which captivated listeners. B: The melody clearly resonated with many.,A: 그 연극은 청중을 따뜻하게 해준 칭찬을 받았어요. B: 칭찬에 진심으로 감동했어요. A: 그 가수는 청취자들을 사로잡은 노래를 발표했어요. B: 그 멜로디가 많은 이들에게 분명히 감명을 주었어요.
간접의문문을 사용할 수 있어요.,Could you tell me ___ the museum is?,박물관이 어디에 있는지 말해주실 수 있나요?,what,where,who,where,2,Could you tell me ___ the train arrived?,기차가 몇 시에 도착했는지 말해주실 수 있나요?,what time,how long,when,what time,1,A: Could you tell me where the library is? B: It is on the second floor. A: Could you tell me how long the workshop lasts? B: It lasts for two hours.,A: 도서관이 어디에 있는지 말해주실 수 있나요? B: 도서관은 2층에 있어요. A: 워크숍이 얼마나 오래 지속되는지 말해주실 수 있나요? B: 워크숍은 2시간 동안 지속돼요.
동사+목적어+형용사를 사용할 수 있어요.,My friend ___ me joyful.,내 친구가 나를 즐겁게 해요.,make,makes,made,makes,2,My hobby ___ me excited.,내 취미가 나를 신나게 해요.,makes,make,made,makes,1,A: Your joke makes me amused. B: My coffee makes me alert. A: That song makes me energetic. B: This artwork makes me thoughtful.,A: 당신의 농담이 저를 즐겁게 해요. B: 제 커피가 저를 기운나게 해요. A: 그 노래가 저를 활기차게 해요. B: 이 미술작품이 저를 사색하게 해요.
동사+목적어+to부정사를 사용할 수 있어요.,They ___ their books to look interesting.,그들은 책이 흥미롭게 보이도록 원해요.,wants,want,wanted,want,2,We ___ our desks to become organized.,우리는 책상이 정돈되도록 필요해요.,need,needs,needed,need,1,"A: I want my backpack to look cool. B: I want mine to be unique. A: We need our computers to run smoothly. B: Yes, we need them to perform well.","A: 저는 제 가방이 멋있어 보이도록 원해요. B: 저는 제 가방이 독특하길 원해요. A: 우리는 컴퓨터가 원활하게 작동되도록 필요해요. B: 네, 우리는 컴퓨터가 잘 작동되길 필요로 해요."
to부정사의 형용사적 용법을 사용할 수 있어요.,She has the ability ___ a puzzle.,그녀는 퍼즐을 풀 수 있는 능력이 있어요.,solved,to solve,solving,to solve,2,We have the ability ___ cute pictures.,우리는 귀여운 그림을 그릴 수 있는 능력이 있어요.,to draw,draw,drawing,to draw,1,A: I have the ambition to learn coding. B: That ambition encourages me to practice daily. A: She has the intention to visit a new cafe. B: That intention inspires her to try different drinks.,A: 저는 코딩을 배우고 싶은 야망이 있어요. B: 그 야망이 저를 매일 연습하도록 격려해요. A: 그녀는 새로운 카페를 방문하고 싶은 의도가 있어요. B: 그 의도가 그녀에게 다양한 음료를 시도하도록 영감을 줘요.
지각동사를 사용할 수 있어요.,Lisa ___ the teacher humming a cheerful tune.,리사는 선생님이 즐거운 노래를 흥얼거리는 것을 들어요.,heard,hears,hear,hears,2,Tom ___ the student laughing in the hallway.,톰은 복도에서 학생이 웃고 있는 것을 알아챘어요.,noticed,notices,notice,noticed,1,"A: Does she hear the birds chirping outside? B: Yes, she hears their joyful song. A: Did you notice the man walking slowly here? B: Yes, I noticed him from afar.","A: 밖에서 새들이 지저귀는 소리를 듣나요? B: 네, 그녀는 새들의 즐거운 노래를 들어요. A: 여기서 천천히 걷는 남자를 눈치챘나요? B: 네, 저는 멀리서 그분을 알아챘어요."
목적격 관계대명사를 사용할 수 있어요.,I know a place ______.,저는 진실한 감정을 드러내는 장소를 알아요.,that reveal true emotions,that reveals true emotions,who reveals true emotions,that reveals true emotions,2,She discovered a park ______.,그녀는 차분함을 주는 공원을 발견했어요.,that inspires calm,who inspires calm,that inspire calm,that inspires calm,1,A: I visited a restaurant that serves spicy dishes. B: I met a teacher who explains history clearly. A: I know a bakery that bakes fresh bread daily. B: I have a neighbor who plays the piano beautifully.,A: 저는 매운 요리를 제공하는 식당을 방문했어요. B: 저는 역사를 명확하게 설명하는 선생님을 만났어요. A: 저는 매일 신선한 빵을 굽는 제과점을 알아요. B: 저는 아름답게 피아노를 연주하는 이웃이 있어요.
원급 비교를 사용할 수 있어요.,My smile is as ___ as the sunshine.,내 미소는 햇살처럼 따뜻해요.,warmer,warm,warmest,warm,2,Our friendship is as ___ as a sunset.,우리의 우정은 석양처럼 아름다워요.,beautiful,more beautiful,most beautiful,beautiful,1,A: My bag is as light as a feather. B: It feels as light as air. A: Her voice is as clear as a bell. B: It is as clear as crystal.,A: 내 가방은 깃털처럼 가벼워요. B: 정말 공기처럼 가벼워요. A: 그녀의 목소리는 종처럼 맑아요. B: 마치 수정처럼 맑아요.
간접의문문을 사용할 수 있어요.,Could you tell me ___?,그림이 전시되는 곳을 알려주세요.,where is the painting displayed,where the painting is displayed,where painting is displayed,where the painting is displayed,2,I wonder ___.,갤러리가 어디에 위치해 있는지 궁금해요.,where the gallery is located,where is the gallery located,where gallery is located,where the gallery is located,1,A: Could you tell me where the concert hall is located? B: I believe it is on 5th Avenue. A: I wonder where the seminar is held? B: She said it is at the downtown center.,A: 컨서트 홀이 어디에 위치해 있는지 알려주세요. B: 아마 5번가에 있을 거예요. A: 세미나가 어디에서 열리는지 궁금해요. B: 그녀가 시내 센터에서 열린다고 했어요.
현재[과거] 분사를 사용할 수 있어요.,The spicy noodles ___ delicious.,매콤한 국수는 맛있었어요.,are,were,was,were,2,The ___ vegetables looked perfect.,구운 야채는 완벽해 보여요.,roasted,roasting,roast,roasted,1,"A: Is the simmering sauce ready? B: Yes, the simmering broth has a rich flavor. A: Did the frozen dessert delight you? B: Yes, the frozen treat tasted marvelous.","A: 끓고 있는 소스가 준비됐어요? B: 네, 끓고 있는 국물이 풍부한 맛이 있었어요. A: 냉동 디저트가 마음에 들었어요? B: 네, 냉동 간식이 맛있었어요."
접속사 조건을 사용할 수 있어요.,"If I ___ my homework quickly, I will watch a movie.","만약 제가 숙제를 빨리 끝내면, 영화를 볼 거예요.",finished,finish,finishing,finish,2,"If the weather is ___, I will ride my bike.","만약 날씨가 맑으면, 자전거를 탈 거예요.",clear,clears,clearing,clear,1,"A: If I complete my project quickly, I will visit the museum. B: That sounds exciting. A: If the traffic is light, I will ride my bicycle. B: I really like that plan.","A: 만약 제가 프로젝트를 빨리 끝내면, 박물관에 갈 거예요. B: 그것은 흥미로운 생각이에요. A: 만약 교통이 순조로우면, 자전거를 타고 갈 거예요. B: 그 계획이 마음에 들어요."
의문사와 부정사를 사용할 수 있어요.,I can't decide ___ to travel next.,저는 다음에 어디로 여행갈지 결정하지 못해요.,how,where,when,where,2,She can't decide ___ book to read.,그녀는 어떤 책을 읽을지 결정하지 못해요.,which,when,who,which,1,A: I can't decide which movie to watch tonight. B: I can't decide when to start my assignment. A: I can't decide which dish to prepare for dinner. B: I can't decide when to meet my neighbor.,A: 저는 오늘 밤 어떤 영화를 볼지 결정하지 못해요. B: 저는 숙제를 언제 시작할지 결정하지 못해요. A: 저는 저녁에 어떤 요리를 만들지 결정하지 못해요. B: 저는 이웃을 언제 만날지 결정하지 못해요.
형용사 역할을 하는 부정사를 사용할 수 있어요.,I found a snack ____ during break.,나는 쉬는 시간에 즐길 간식을 찾았어요.,for enjoy,to enjoy,enjoy,to enjoy,2,She brought a book ____ after class.,그녀는 수업 후에 읽을 책을 가져왔어요.,to read,reading,to reads,to read,1,A: What did you choose to read last night? B: I picked a book to study. A: Which toy did you buy today? B: I got a puzzle to solve.,A: 어젯밤에 무엇을 읽을 책으로 선택했어요? B: 공부할 책을 골랐어요. A: 오늘 어떤 장난감을 샀어요? B: 풀어볼 퍼즐을 샀어요.
원급 비교를 사용할 수 있어요.,The forest is as ___ as my dreams.,숲은 내 꿈만큼 광활해요.,wide,vast,big,vast,2,The ocean is as ___ as ancient tales.,바다는 고대 이야기만큼 깊어요.,deep,deeper,deepest,deep,1,A: This park is as calm as a painting. B: My ideas are as clear as crystal. A: Her stories are as enchanting as fairy tales. B: His performance is as remarkable as a masterpiece.,A: 이 공원은 그림만큼 차분해요. B: 제 생각은 수정처럼 맑아요. A: 그녀의 이야기는 동화만큼 매력적이에요. B: 그의 공연은 걸작만큼 인상적이에요.
접속사 before와 after를 사용할 수 있어요.,"___ he goes to school, he feeds his pet.",그는 학교에 가기 전에 애완동물에게 먹이를 줘요.,Before,Until,After,Before,1,"___ her class, she writes in her diary.",그녀는 수업 후에 일기장을 써요.,Since,After,Before,After,2,A: What did you have before the meeting? B: I grabbed a quick snack. A: Where did you go after the concert? B: I visited a quiet park.,A: 회의 전에 무엇을 드셨어요? B: 저는 간단한 간식을 먹었어요. A: 콘서트 후에 어디로 가셨어요? B: 저는 조용한 공원을 방문했어요.
부정사 too ~ to 형식을 사용할 수 있어요.,She is ___ young to drive a car.,그녀는 차를 운전하기에는 너무 어리요.,very,too,enough,too,2,The student is ___ tired to study.,그 학생은 공부하기에는 너무 피곤해요.,too,so,enough,too,1,"A: Is the new neighbor too quiet to join the party? B: Yes, he is too quiet to join the party. A: Are you too tired to watch the movie? B: No, I'm not too tired to watch it.","A: 새 이웃은 파티에 참여하기에는 너무 조용해요? B: 네, 그 이웃은 파티에 참여하기에는 너무 조용해요. A: 영화 보기에는 너무 피곤하세요? B: 아니요, 영화를 보기에 저는 그렇게 피곤하지 않아요."
명사를 꾸미는 분사를 사용할 수 있어요.,Look at the ___ kids by the fountain.,분수대 옆에 웃고 있는 아이들을 보세요.,smile,smiling,smiled,smiling,2,Notice the ___ balloons at the party.,파티에서 반짝이는 풍선들을 보세요.,shining,shine,shined,shining,1,A: Look at the shimmering leaves in the garden. B: I spotted a rustling bush near the gate. A: Check out the buzzing bees in the orchard. B: I observed a flying bird in the park.,A: 정원에서 반짝이는 잎들을 보세요. B: 대문 근처에서 바스락거리는 덤불을 봤어요. A: 과수원에서 윙윙거리는 벌들을 확인하세요. B: 공원에서 날아가는 새를 관찰했어요.
간접의문문을 사용할 수 있어요.,I wonder ___.,버스가 언제 도착하는지 궁금해요.,when does the bus arrive,when the bus arrives,what time the bus arrives,when the bus arrives,2,She asked ___.,그녀는 영화가 몇 시에 시작하는지 물어봤어요.,what time the movie starts,what time did the movie start,what time the movie start,what time the movie starts,1,"A: Do you wonder when the train departs? B: I wonder when the train departs. A: Did you ask what time the museum opens? B: Yes, I asked what time the museum opens.","A: 기차가 언제 출발하는지 궁금해요? B: 기차가 언제 출발하는지 궁금해요. A: 박물관이 몇 시에 여는지 물어봤어요? B: 네, 박물관이 몇 시에 여는지 물어봤어요."
접속사 that I think (that) I lost it.를 사용할 수 있어요.,I believe ___ I left my bag at school.,저는 학교에 제 가방을 두고 왔어요.,because,that,which,that,2,I think ___ I missed the school bus.,저는 학교 버스를 놓쳤어요.,that,if,but,that,1,"A: Did you remember that you locked the door? B: Yes, I believe that I locked it securely. A: Do you think that you lost your umbrella? B: I think that I misplaced it at the cafe.","A: 문을 잠갔다는 것을 기억하셨어요? B: 네, 저는 문을 안전하게 잠갔다고 믿어요. A: 우산을 잃어버렸다고 생각하세요? B: 저는 카페에서 우산을 잘못 두었다고 생각해요."
지각동사를 사용할 수 있어요.,I ___ the children play in the park.,나는 공원에서 아이들이 노는 것을 봤어요.,seeing,saw,see,saw,2,I ___ the church bells chime at noon.,나는 정오에 교회 종이 울리는 것을 들었어요.,heard,hear,hearing,heard,1,"A: Did you see the cat jump over the fence? B: Yes, I saw it leap gracefully. A: Did you hear the wind whistle through the trees? B: Yes, I heard it softly.","A: 고양이가 담을 뛰어넘는 것을 봤어요? B: 네, 고양이가 우아하게 뛰는 것을 봤어요. A: 나무 사이로 바람이 휘파람 부는 것을 들었어요? B: 네, 바람이 부드럽게 불리는 것을 들었어요."
접속사 though를 사용할 수 있어요.,"Though he is not always ______, he looks healthy.","비록 그가 항상 운동하지는 않지만, 건강해 보여요.",exercises,exercising,exercised,exercising,2,"Though our school is ______, we play actively.","비록 우리 학교가 작지만, 활발하게 놀아요.",small,smallest,smallly,small,1,"A: Though it was late, I finished my homework. B: Though I felt tired, I kept working. A: Though the movie was short, it impressed me. B: Though my friend was skeptical, she enjoyed it.","A: 비록 늦었지만, 숙제를 다 끝냈어요. B: 비록 피곤했지만, 계속 일했어요. A: 비록 영화가 짧았지만, 감동받았어요. B: 비록 제 친구는 회의적이었지만, 재미있게 봤어요."
관계대명사의 생략을 사용할 수 있어요.,This place ___ you visited is amazing.,당신이 방문한 이 장소는 놀라워요.,what,that,who,that,2,The photo ___ you took brings back memories.,당신이 찍은 이 사진은 추억을 불러일으켜요.,that,what,where,that,1,"A: I love the song you shared. B: I enjoyed the melody as well. A: Do you remember the book you read? B: Yes, I found it truly fascinating.","A: 당신이 공유한 노래를 정말 좋아해요. B: 멜로디도 정말 좋았어요. A: 당신이 읽은 책을 기억하세요? B: 네, 정말 흥미롭게 읽었어요."
형식 문장 형용사 보어를 사용할 수 있어요.,Triangle decided to make the garden ____.,Triangle은 정원을 더 밝게 만들기로 결심했어요.,bright,brighter,brightest,brighter,2,Rectangle planned to make the schoolyard ____.,Rectangle은 학교 운동장을 더 안전하게 만들 계획을 세웠어요.,safer,safe,safest,safer,1,A: Why did you decide to make your study area more organized? B: I decided to make my study area more organized. A: How did you plan to make the school event more memorable? B: I planned to make the school event more memorable.,A: 왜 공부 공간을 더 정돈되게 만들기로 결심했어요? B: 저는 공부 공간을 더 정돈되게 만들기로 결심했어요. A: 학교 행사를 더 기억에 남게 만들 계획은 어떻게 세웠어요? B: 저는 학교 행사를 더 기억에 남게 만들 계획을 세웠어요.
수동태를 사용할 수 있어요.,The park ___ by all residents.,공원은 모든 주민들에 의해 청소되었어요.,cleaned,was cleaned,is cleaned,was cleaned,2,Recycling bins ___ by the city.,재활용 쓰레기통은 시에 의해 설치되었어요.,were installed,was installed,installed,were installed,1,A: Was the painting restored by experts? B: It was restored with care by experts. A: Was the song recorded by the band? B: It was recorded professionally by the band.,A: 그림은 전문가들에 의해 복원되었어요? B: 전문가들에 의해 정성스럽게 복원되었어요. A: 노래는 밴드에 의해 녹음되었어요? B: 밴드에 의해 전문적으로 녹음되었어요.
부정사를 사용할 수 있어요.,I find it hard ___ ancient scripts.,나는 고대 문자를 읽기가 어려워요.,read,to read,reading,to read,2,It is important ___ cultural traditions.,문화 전통을 탐구하는 것이 중요해요.,to explore,explore,explored,to explore,1,A: I decided to join a painting club. B: I hope to create beautiful art. A: Do you plan to watch a movie tonight? B: I intend to enjoy a relaxing film.,A: 저는 미술 동아리에 가입하기로 결정했어요. B: 저는 아름다운 예술 작품을 만들고 싶어요. A: 오늘 밤 영화를 보실 계획이에요? B: 저는 편안한 영화를 즐기려고 해요.
사역동사를 사용할 수 있어요.,The teacher ___ us design a creative poster.,선생님이 우리에게 창의적인 포스터를 디자인하게 했어요.,make,made,maded,made,2,The mentor ___ the students arrange colorful designs.,멘토가 학생들에게 다채로운 디자인을 배치하게 했어요.,lets,let,letted,let,1,"A: Who made you repair the bicycle? B: My uncle made me fix it. A: Did the guide let you explore the museum? B: Yes, he let us explore it.","A: 누가 자전거를 고치게 했어요? B: 삼촌이 고치게 했어요. A: 안내원이 박물관을 탐험하게 했어요? B: 네, 탐험하게 했어요."
접속사 ‘that’를 사용할 수 있어요.,I believe ___ improving my skills every day matters.,나는 매일 내 기술을 향상시키는 것이 중요하다고 믿어요.,because,that,if,that,2,I feel ___ planning my day well leads to success.,저는 하루를 잘 계획하는 것이 성공으로 이어진다고 느껴요.,that,if,because,that,1,A: Do you believe that hard work pays off? B: I believe that perseverance builds character. A: Do you feel that passion fuels creativity? B: I feel that practice refines skills.,A: 열심히 일하는 것이 결실을 맺는다고 믿어요? B: 인내가 성품을 형성한다고 믿어요. A: 열정이 창의력을 자극한다고 느껴요? B: 연습이 실력을 다듬는다고 느껴요.
「as + 형용사/부사 + as」를 사용할 수 있어요.,I was as ___ as my friend.,나는 내 친구만큼 조심했어요.,carefull,careful,carefulest,careful,2,I stayed as ___ as a guard.,나는 경비원만큼 경계했어요.,alert,alerted,alertly,alert,1,A: I was as precise as a clockmaker. B: I listened as attentively as a detective. A: My backpack is as sturdy as a fortress. B: My snack is as sweet as honey.,A: 저는 시계 제작자만큼 정밀했어요. B: 저는 탐정만큼 주의 깊게 들었어요. A: 제 가방은 요새만큼 튼튼해요. B: 제 간식은 꿀만큼 달콤해요.
조건절을 사용할 수 있어요.,"If you ___ and sleep well every night, you will feel more energetic.","만약 매일 밤 운동을 하고 잘 잔다면, 더 활기차게 느껴질 거예요.",run,exercise,eat,exercise,2,"If you ___ water regularly, your skin will glow.","만약 정기적으로 물을 마신다면, 피부가 빛날 거예요.",drink,eat,take,drink,1,"A: If you organize your study materials, you will understand lessons better. B: I think that really helps. A: If you try different hobbies, you will discover hidden talents. B: Absolutely, exploring new interests is exciting.","A: 만약 공부 자료를 정리한다면, 수업 내용을 더 잘 이해할 수 있을 거예요. B: 정말 도움이 된다고 생각해요. A: 만약 다양한 취미를 시도한다면, 숨은 재능을 발견할 수 있을 거예요. B: 정말, 새로운 관심사를 탐색하는 것은 흥미로워요."
「something/anything/nothing + 형용사」를 사용할 수 있어요.,I did ____ incredible during class.,나는 수업 중에 놀라운 일을 했어요.,nothing,something,anything,something,2,We did ____ ordinary in the project.,우리는 프로젝트에서 평범한 일을 하지 않았어요.,nothing,something,anything,nothing,1,A: What did you do at the concert? B: I did something spectacular. A: Did you do nothing ordinary in the meeting? B: I did nothing ordinary.,A: 콘서트에서 무엇을 했어요? B: 저는 멋진 일을 했어요. A: 회의에서 보통의 일을 안 했어요? B: 저는 보통의 일을 안 했어요.
「so + 형용사/부사 + that + 주어 + 동사」 구문을 사용할 수 있어요.,It was so ________ that I learned a lot about different cultures.,정말 흥미로워서 다른 문화에 대해 많이 배웠어요.,interestingly,interesting,interest,interesting,2,The food was so ________ that I had to ask for water.,음식이 너무 매워서 물을 요청해야 했어요.,spicy,spice,spicily,spicy,1,A: The movie was so captivating that I lost track of time. B: I was so excited that I ordered dessert. A: The lecture was so informative that I took many notes. B: I was so interested that I joined the club.,A: 그 영화가 너무 매력적이어서 시간 가는 줄 몰랐어요. B: 저는 너무 신나서 디저트를 주문했어요. A: 그 강의가 너무 유익해서 많은 필기를 했어요. B: 저는 너무 흥미로워서 동아리에 가입했어요.
「not only + A + but also + B」 구문을 사용할 수 있어요.,___ the sparkling stars but also the glowing moon illuminated the night sky.,반짝이는 별들만이 아니라 빛나는 달도 밤하늘을 밝혔어요.,Not,Not only,Only,Not only,2,Not only gentle breezes ___ soft rains cooled the summer air.,부드러운 산들바람만이 아니라 부드러운 비도 여름 공기를 식혔어요.,but also,only,and,but also,1,A: Not only do I enjoy jogging but also prefer cycling. B: Not only do I admire art but also visit galleries. A: Not only does the new book excite me but also amaze me with fresh ideas. B: Not only does the teacher explain clearly but also inspires me to study hard.,A: 저는 조깅하는 것을 즐길 뿐만 아니라 자전거 타는 것도 좋아해요. B: 저는 예술에 감탄할 뿐만 아니라 갤러리도 방문해요. A: 새 책이 저를 신나게 할 뿐만 아니라 새로운 아이디어로 놀라게 해요. B: 선생님께서 잘 설명해 주실 뿐만 아니라 열심히 공부하도록 영감을 주셔요.
목적격 관계대명사를 사용할 수 있어요.,I will be a writer ___ readers admire.,나는 독자들이 감탄하는 작가가 될 거예요.,who,whom,which,whom,2,She will be a singer ___ everyone loves.,그녀는 모든 사람들이 사랑하는 가수가 될 거예요.,whom,which,who,whom,1,"A: I will be an artist whom critics admire. B: I hope they appreciate my style enough. A: She will be a teacher whom students respect. B: Yes, her classes are always engaging.","A: 저는 평론가들이 감탄하는 예술가가 될 거예요. B: 제 스타일이 그들에게 인정받았으면 좋겠어요. A: 그녀는 학생들이 존경하는 선생님이 될 거예요. B: 네, 그녀의 수업은 언제나 흥미로워요."
