학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
"감정 형용사를 사용하여 기분이나 상태를 표현할 수 있어요.
You can express your mood and state using feeling adjectives.",I feel ___.,나는 행복해요.,hungry,happy,angry,happy,2,I feel happy. He is ___.,나는 행복해요. 그는 슬퍼요.,angry,sad,excited,sad,2,"A: I feel happy today. B: That's wonderful! A: I'm excited about the upcoming event. B: Oh, really? I feel sad because I missed the chance.",A: 나는 오늘 행복해요. B: 정말 좋네요! A: 다가오는 행사에 신나요. B: 정말요? 저는 기회를 놓쳐서 슬퍼요.
"바람 표현하는 방법을 사용할 수 있어요.
I’d like to ~ / I want to ~를 활용해 바람 표현하기",I’d ______ to travel the world.,나는 세계를 여행하고 싶어.,wish,like,love,like,2,I want to ______.,나는 여행하고 싶어.,sleep,travel,study,travel,2,A: I’d like to travel the world next year. B: That sounds exciting! A: I want to visit many countries and learn about different cultures. B: You will have an amazing experience.,A: 내년에 세계를 여행하고 싶어. B: 정말 신나겠다! A: 여러 나라를 방문하고 다양한 문화를 배우고 싶어. B: 멋진 경험이 될 거야.
"다양한 의견을 표현하는 방법을 익힐 수 있어요.
의견을 표현할 때 'What do you think of ~'와 같은 표현을 활용할 수 있어요.",What do you ___ of this book?,이 책에 대해 어떻게 생각해?,believe,think,say,think,2,How do you ___ about this game?,이 게임에 대해 어떻게 느끼니?,think,feel,speak,feel,2,A: What do you think of the concert? B: I think it's outstanding. A: How do you feel about the art exhibition? B: I feel intrigued.,A: 그 콘서트 어때? B: 정말 훌륭한 것 같아. A: 미술 전시회에 대해 어떻게 느껴? B: 아주 인상 깊어.
"안부 묻기와 대답하기 표현을 사용할 수 있어요.
'How are you ~' 를 활용해 안부를 묻고 답할 수 있어요.",A: How are you ___? B: I’m fine.,A: 어떻게 지내? B: 나는 괜찮아.,going,doing,being,doing,2,A: How’s it ___? B: I’m good.,A: 잘 지내고 있어? B: 나는 좋아.,living,operating,going,going,3,"A: How are you feeling today? B: I'm fine, thank you. A: How's everything going? B: Everything's great.","A: 오늘 기분이 어때? B: 난 괜찮아, 고마워. A: 모든 게 잘 진행되고 있어? B: 모든 게 훌륭해."
"요청과 응답에 대한 표현을 사용할 수 있어요.
Can you help me, please? 를 활용해 요청하고 답하기.","Can you ___ me, please?",저 좀 도와줄래?,assist,help,support,help,2,Could you ___?,저 좀 도와줄 수 있어요?,call you,help me,tell me,help me,2,"A: Can you assist me, please? B: Sure. No problem. A: Will you help me with the project? B: Yes, I will.","A: 제발 도와줄래? B: 물론이지. A: 프로젝트 좀 도와줄 수 있어? B: 응, 도와줄게."
"좋아하는 것을 묻고 답하는 표현을 배워요.
Learn how to ask and answer questions about favorites using 'favorite'.",A: What’s your ______ color?,네가 가장 좋아하는 색깔은 무엇이니?,average,favorite,common,favorite,2,A: Do you have a favorite ______?,좋아하는 음식이 있어?,drink,food,hobby,food,2,A: What’s your favorite animal? B: It’s a cat. A: I really like cats too.,A: 네가 가장 좋아하는 동물은 뭐야? B: 고양이야. A: 나도 고양이를 정말 좋아해.
"슬픔, 불만족, 실망의 원인을 물어보고 답할 수 있어요.
Use 'What's the matter?' and its variations to ask about the reason for sadness, dissatisfaction, and disappointment.",A: What’s the ____?,A: 무슨 일이야?,wrong,matter,upset,matter,2,B: Because of ____.,B: 머리 아파서.,celebration,headache,laughter,headache,2,A: What's the matter? B: I'm not feeling well. A: Why are you so down? B: Because of a bad cold.,A: 무슨 일이야? B: 몸이 안 좋아. A: 왜 그렇게 기분이 다운됐어? B: 감기에 걸렸어.
"be동사와 전치사를 활용해 위치를 묻고 답할 수 있어요.
be verbs와 전치사를 사용하여 위치에 대해 질문하고 대답할 수 있어요.",A: Where are my books? B: They are ___ .,A: 내 책들이 어디에 있니? B: 그것들은 탁자 위에 있어.,in the bag,on the table,on the floor,on the table,2,A: Where is my pencil? B: It is ___ .,A: 내 연필이 어디에 있니? B: 연필은 필통 안에 있어.,under the chair,in the pencil case,on the desk,in the pencil case,2,A: Where are my keys? B: They are on the counter. A: Can you tell me where my wallet is? B: It’s in the drawer.,A: 내 열쇠가 어디에 있니? B: 카운터 위에 있어. A: 내 지갑이 어디 있는지 말해줄래? B: 서랍 안에 있어.
"‘Why don’t we ~’를 활용하여 제안하는 표현을 사용할 수 있어요.
제안을 받고 긍정적으로 답하는 표현을 익힐 수 있어요.",A: Why don’t we ___? B: That’s a good idea.,A: 우리 공원에 가지 않을래? B: 좋은 생각이야.,stay home,go to the park,go to the mall,go to the park,2,"A: How about we go to the park? B: Sure, that sounds great. A: Let’s join ___? B: I’d love to.","A: 우리 공원에 가는 건 어때? B: 응, 정말 좋은 생각이야. A: 같이 가자, ___? B: 정말 좋네.",have dinner,go to the park,stay in,go to the park,2,A: Why don’t we have a picnic at the park? B: That’s a fantastic idea. A: How about we invite our friends too? B: I’d love to.,A: 우리 공원에서 피크닉 하는 건 어때? B: 정말 멋진 생각이야. A: 우리 친구들도 초대하는 게 어때? B: 정말 좋지.
"자신의 관심사에 대해 묻고 답할 수 있어요.
Using 'be interested in ~', you can ask and answer about interests.",A: What are you ______ in? B: I'm interested in music.,A: 무엇에 관심이 있니? B: 나는 음악에 관심이 있어.,excited,curious,interested,interested,3,"A: Do you have any hobbies? B: Yes, I ______ music.",A: 취미 있어? B: 나는 음악을 즐겨.,tolerate,enjoy,avoid,enjoy,2,"A: What are you interested in? B: I'm interested in sports. A: Do you have any hobbies? B: Yes, I enjoy playing soccer.","A: 무엇에 관심이 있니? B: 나는 스포츠에 관심이 있어요. A: 취미가 있어요? B: 네, 저는 축구하는 것을 즐겨요."
"학생들은 'Which is bigger, a cat or a dog?'와 같은 표현을 사용하여 크기를 비교하는 질문을 할 수 있어요.
학생들은 'Which one do you prefer, () or ()?'와 같은 표현을 통해 선택을 묻고 답할 수 있어요.","A: ___ is bigger, a cat or a dog?","A: 어느 것이 더 큰지, 고양이와 강아지 중에?",Who,Which,What,Which,2,"A: Which one do you ___, coffee or tea?",A: 커피와 차 중에 어느 것을 선호하니?,select,prefer,desire,prefer,2,"A: Which is larger, a rabbit or a hamster? B: A rabbit is larger than a hamster. A: Which one do you choose, tea or water? B: I choose tea.",A: 토끼와 햄스터 중 어느 것이 더 큰가요? B: 토끼가 햄스터보다 큽니다. A: 차와 물 중 어느 것을 고르시나요? B: 저는 차를 고릅니다.
"감탄 표현을 사용할 수 있어요.
'What a ~' 또는 'How ~'를 사용하여 감탄할 수 있어요.",What a _____ picture!,저 그림 정말 아름다운 그림이야!,ugly,beautiful,old,beautiful,2,Isn’t ______ amazing? That’s so ______!,정말 멋지지? 그거 진짜 멋져!,ordinary,amazing,dull,amazing,2,A: Look at that sculpture. B: What a stunning piece! A: Isn’t it fantastic? That’s so impressive!,A: 저 조각 좀 봐. B: 정말 멋진 작품이야! A: 정말 대단하지? 그거 정말 인상적이야!
"like와 favorite 단어를 사용하여 좋아하는 것에 대해 묻고 답할 수 있어요.
You can ask and answer questions about what you like using 'like' and 'favorite'.",What is your ______ sport?,네가 가장 좋아하는 스포츠는 무엇이에요?,like,favorite,best,favorite,2,What do you ______ the most?,가장 좋아하는 것은 무엇이에요?,prefer,love,like,like,3,A: What's your favorite game? B: I like basketball. A: What do you enjoy during the weekends? B: My favorite activity is playing outdoors.,A: 네가 가장 좋아하는 게임은 무엇이에요? B: 저는 농구를 좋아해요. A: 주말에는 무엇을 즐겨하나요? B: 제가 가장 좋아하는 활동은 야외에서 노는 거예요.
"장소를 설명할 때 there is/are 표현을 사용할 수 있어요.
You can describe places using there is/are expressions.",There are many _____ in my city.,우리 도시에는 많은 공원이 있어요.,restaurants,parks,museums,parks,2,You can _____ many cafes.,많은 카페를 찾을 수 있어요.,see,find,buy,find,2,A: There are many libraries in my town. B: Really? I enjoy spending time there. A: You can find quiet reading corners in the library. B: That sounds like a perfect place to relax.,A: 우리 동네에는 많은 도서관이 있어요. B: 정말요? 그곳에서 시간을 보내는 걸 좋아해요. A: 도서관에서는 조용한 독서 공간을 찾을 수 있어요. B: 휴식하기에 딱 좋은 곳이네요.
"허락을 요청하고 응답하는 표현을 사용할 수 있어요.
Can I ()?와 같은 표현을 활용해 허락을 요청하고 답할 수 있어요.",___ I borrow your book?,내 책 좀 빌려도 될까요?,May,Can,Might,Can,2,May I ___ your eraser?,내 지우개를 빌릴 수 있을까요?,buy,borrow,lend,borrow,2,"A: Can I borrow your jacket? B: Yes, of course. A: May I use it for the trip? B: I'm sorry, but you can't.",A: 재킷 좀 빌려도 될까요? B: 물론이죠. A: 여행에 써도 될까요? B: 미안하지만 안 돼요.
"이유를 묻고 대답하는 표현을 사용할 수 있어요.
Learn how to ask and answer questions about reasons using why and because.",A: ___ are you late? B: Because I missed the bus.,A: 왜 늦었어? B: 버스를 놓쳤어.,What,When,Why,Why,3,B: It's ___ I missed the bus.,B: 버스를 놓친 이유는 알람이 울리지 않아서야.,although,because,before,because,2,A: Why did you miss the meeting? B: Because I overslept. A: What prompted that? B: Since my alarm failed to ring.,A: 왜 회의에 늦었어? B: 알람을 듣지 못해서 잠이 들었어. A: 무슨 이유에서 그런 거야? B: 알람이 울리지 않아서야.
"긍정적인 말을 통해 격려하는 표현을 사용할 수 있어요.
You can encourage someone using positive words.",Don't ___ . You'll do fine.,걱정하지 마. 잘 할 거야.,stress,worry,fret,worry,2,Everything will be okay. You can do it. ___ positive. You've got this.,모든 것이 괜찮을 거야. 너는 할 수 있어. 긍정적으로 있어. 넌 이길 수 있어.,Keep,Stay,Remain,Stay,2,A: Don't worry. You will succeed. B: I appreciate your confidence in me. A: Everything will be okay. You can do it. Stay motivated. You've got this.,A: 걱정하지 마. 넌 성공할 거야. B: 네가 나를 믿어줘서 고마워. A: 모든 것이 괜찮을 거야. 너는 할 수 있어. 동기 부여를 받아. 넌 해낼 수 있어.
"수업 중에 전화기를 사용하지 못한다는 금지 표현을 사용할 수 있어요.
‘must not’와 ‘are not allowed to’ 등의 표현을 활용하여 금지를 나타낼 수 있어요.",You ___ your phone in class.,수업 중에는 전화기를 사용해서는 안 돼요.,will use,must not use,can use,must not use,2,You ___ to use your phone in class.,수업 중에는 전화기를 사용해도 안 돼요.,are not allowed,are allowed,are required,are not allowed,1,"A: You must not eat in the library. B: Oh, I didn't know that! A: You are not allowed to talk loudly there. B: I understand; I'll keep quiet.","A: 도서관에서 음식을 먹어서는 안 돼요. B: 아, 그걸 몰랐어요! A: 그곳에서 큰 소리로 말하는 것도 금지되어 있어요. B: 알겠어요; 조용히 할게요."
"부가의문문을 활용해 확인 요청할 수 있어요.
You can use tag questions to ask for confirmation.","It’s a beautiful day, ________?","오늘은 정말 아름다운 날이야, 그렇지?",is it,isn't it,aren't it,isn't it,2,"It ________, doesn't it?","날씨가 따뜻하지, 그렇지?",is cold,is warm,is heavy,is warm,2,"A: It looks bright outside, doesn't it? B: No, it doesn't. The forecast said it might rain. A: Isn't that surprising? B: Absolutely, it is!","A: 밖이 밝아 보이지, 그렇지? B: 아니, 그렇게 보이지 않아. 일기예보에서 비가 올 수도 있다고 했어. A: 정말 놀랍지 않아? B: 응, 정말 그래!"
"좋아하는 것을 표현할 수 있어요.
I enjoy ()를 활용해 좋아하는 것을 표현할 수 있어요.",I enjoy ______.,나는 독서를 즐겨요.,singing,reading,dancing,reading,2,I like ______.,나는 독서를 좋아해.,writing,reading,driving,reading,2,A: I enjoy painting. B: That's wonderful! A: I like painting. B: Your creativity is inspiring.,A: 나는 그림 그리는 것을 즐겨요. B: 정말 멋져요! A: 나는 그림 그리는 것을 좋아해요. B: 너의 창의력이 감탄스러워.
"be interested in ()를 활용해 관심을 표현할 수 있어요.
주어를 포함한 관심 표현 문장을 익힐 수 있어요.",She ______ history.,그녀는 역사에 관심이 있어요.,is fascinated by,is involved in,is interested in,is interested in,3,They ______ art.,그들은 미술에 대해 배우는 것을 즐겨요.,prefer reading about,enjoy learning about,are excited about,enjoy learning about,2,"A: He is interested in art. B: That's really impressive. A: They enjoy learning about classical sculptures. B: Wow, that sounds fascinating.","A: 그는 미술에 관심이 있어요. B: 정말 인상적이네요. A: 그들은 고전 조각에 대해 배우는 것을 즐겨요. B: 와, 정말 매력적이에요."
"다른 사람에게 제안을 할 수 있어요.
You can make suggestions using 'Why don’t you try this?'",Why don’t you ___ this?,왜 너는 이것을 시도해보지 않아?,ignore,try,avoid,try,2,How about this? You should ___.,이것은 어때? 너는 이것을 시도해봐.,stop,try,ignore,try,2,A: Why don’t you try this new restaurant? B: It looks promising. A: How about going there tonight? You should check it out.,A: 왜 이 새로운 식당을 가보지 않아? B: 꽤 좋아 보이네. A: 오늘 밤 거기 가는 건 어때? 너는 확인해봐.
"상대방에게 음식을 권유하는 표현을 사용할 수 있어요.
You can offer food using 'Would you like ()?' expressions.",Would you like some ___?,차 좀 드실래요?,water,tea,coffee,tea,2,Do you want some tea? How about some ___?,차 마실래요? 차는 어떠세요?,coffee,tea,juice,tea,2,"A: Would you like some coffee? B: Yes, please. A: Do you want some coffee? How about some freshly brewed coffee?","A: 커피 좀 하실래요? B: 네, 부탁해요. A: 커피 드실래요? 갓 내린 커피는 어떠세요?"
"몰랐던 정보를 듣고 놀라움을 표현할 수 있어요.
That’s surprising! 와 I can’t believe it! That’s incredible! 같은 표현을 사용할 수 있어요.",That’s _______!,정말 놀랍다!,amazing,incredible,surprising,surprising,3,I can’t believe it! That’s _______!,믿을 수 없어요! 정말 굉장해요!,surprising,incredible,unbelievable,incredible,2,A: I just heard some unexpected news. B: That’s surprising! A: I can’t believe it! That’s incredible!,A: 방금 예상치 못한 소식을 들었어. B: 정말 놀랍다! A: 믿을 수 없어! 정말 굉장해!
"요청을 표현하는 다양한 방법을 사용할 수 있어요.
'Can you help me?'와 같은 표현을 활용하여 도움을 요청할 수 있어요.",Can you ___ me?,저를 도와줄 수 있나요?,find,help,call,help,2,Would you mind ___ me?,저를 도와주실래요?,to help,helping,help,helping,2,A: Can you help me move this table? B: Of course. A: Would you mind helping me pack the books? B: No problem at all.,A: 이 탁자를 옮길 수 있도록 도와줄 수 있나요? B: 물론이죠. A: 책들을 싸는 데 도와주실래요? B: 전혀 문제 없어요.
"주제를 소개하는 표현을 사용할 수 있어요.
Now let’s talk about history.와 같은 표현을 사용할 수 있어요.",Now let's _____ about history.,이제 역사에 대해 이야기해보자.,speak,talk,discuss,talk,2,Let’s discuss ___.,이제 역사에 대해 토론해보자.,sports,history,science,history,2,A: Now let's talk about art. B: I love art because it inspires me. A: Let's start with painting. B: Painting always sparks my creativity.,"A: 자, 이제 미술에 대해 이야기해보자. B: 미술은 영감을 주어서 좋아. A: 그림부터 시작하자. B: 그림은 항상 내 창의력을 불러일으켜."
"길을 묻는 표현을 사용할 수 있어요.
You can ask for directions using 'How can I get to (destination)?'",How can I get to ___?,어떻게 박물관에 갈 수 있나요?,the station,the museum,the library,the museum,2,Can you tell me how to get to ___?,박물관에 어떻게 갈 수 있는지 알려줄래요?,the school,the museum,the park,the museum,2,A: How can I get to the train station? B: Walk two blocks and turn left. A: Can you tell me how to get to the train station? B: It's just past the grocery store.,A: 기차역에 어떻게 갈 수 있나요? B: 두 블록 직진 후 좌회전하세요. A: 기차역에 어떻게 가는지 알려줄래요? B: 식료품점 건너편에 있어요.
"좋아하는 것을 표현하는 방법을 배울 수 있어요.
I enjoy reading와 같은 표현을 활용하여 좋아하는 것을 나타낼 수 있어요.",I ____ reading.,나는 독서를 즐깁니다.,dislike,enjoy,hate,enjoy,2,I ____ ice cream.,나는 아이스크림을 좋아합니다.,avoid,dislike,like,like,3,A: I enjoy swimming. B: That sounds refreshing! A: I like cycling. B: Really? That’s a fun way to exercise.,A: 나는 수영하는 것을 즐깁니다. B: 정말 상쾌하겠어요! A: 나는 자전거 타는 것을 좋아합니다. B: 정말요? 운동하기에 재미있는 방법이네요.
"다른 사람의 행동에 대해 묻고 답할 수 있어요.
You can ask and answer about what someone is doing using 'What's () doing?'.",B: He's ______.,B: 그는 ______.,writing,reading,running,reading,2,A: What is he ______ right now?,A: 지금 그는 무엇을 ______?,sleeping,doing,eating,doing,2,A: What’s he doing? B: He’s writing. A: Do you know what he is doing right now? B: He’s writing a letter.,A: 그는 뭐하고 있어? B: 그는 글을 쓰고 있어. A: 지금 그가 뭐하고 있는지 알아? B: 그는 편지를 쓰고 있어.
"Why don’t you take a break? 같은 표현을 사용하여 제안할 수 있어요.
Learn to use 'Why don’t you take a break?' to make a suggestion.",Why don’t you ___?,왜 휴식을 취하지 않아?,have dinner,take a break,go for a walk,take a break,2,How about taking a break? I think you should ___.,휴식을 취하는 게 어때? 네가 휴식을 취하면 좋겠어.,go shopping,take a break,keep working,take a break,2,A: Why don’t you take a break? B: That sounds refreshing. A: How about taking a break? I think you should rest for a while.,A: 왜 휴식을 취하지 않아? B: 그거 참 상쾌해 보여. A: 휴식을 취하는 게 어때? 네가 잠시 쉬었으면 좋겠어.
"의문사 how를 사용하여 경험에 대해 묻고 답할 수 있어요.
형용사를 활용하여 느낀 점을 표현할 수 있어요.",A: ___ was it? B: It was amazing.,A: 어땠어? B: 정말 멋졌어.,When,How,What,How,2,A: ___ did you think about the movie? B: It was interesting.,A: 영화에 대해 뭐라고 생각했어? B: 재미있었어.,Where,Who,What,What,3,A: How did it go? B: It was fantastic. A: What did you feel about the concert? B: It felt wonderful.,A: 어땠어? B: 정말 환상적이었어. A: 콘서트에 대해 뭐라고 느꼈어? B: 기분이 참 좋았어.
"should를 활용하여 당부하는 표현을 사용할 수 있어요.
당부할 때 적절한 표현으로 휴식의 필요성을 전달할 수 있어요.",You ___ get some rest.,너는 좀 쉬어야 해.,could,should,might,should,2,It’s a good idea to ___.,쉬는 것이 좋을 거야.,study harder,get some rest,eat breakfast,get some rest,2,"A: You should take a break now. B: I agree, overworking makes you tired. A: It’s a good idea to relax for a while. B: Absolutely, rest is essential.","A: 지금 휴식을 취하는 것이 좋아. B: 맞아, 과로하면 피곤해지니까. A: 잠시 동안 쉬는 것이 좋은 생각이야. B: 정말, 휴식은 필수야."
"미래의 직업에 대한 소망을 표현할 수 있어요.
Be able to ask and answer about future aspirations using the verb 'want'.",I ___ to be a doctor.,나는 의사가 되고 싶어.,need,want,wish,want,2,My dream is to be ___.,내 꿈은 의사가 되는 것이다.,a musician,a doctor,a lawyer,a doctor,2,A: What do you want to be in the future? B: I want to be a pilot. A: What's your dream job? B: My dream is to be a pilot.,A: 너는 미래에 무엇이 되고 싶어? B: 나는 파일럿이 되고 싶어. A: 너의 꿈의 직업은 무엇이니? B: 내 꿈은 파일럿이 되는 것이다.
"형용사를 다양하게 활용하여 기원 표현을 할 수 있어요.
Have a ()를 활용해 다양한 기원 표현을 할 수 있어요.",Have a ______ day!,멋진 하루 보내세요!,happy,wonderful,nice,wonderful,2,Enjoy your day! Hope you have a ______ day!,오늘 하루 즐기세요! 멋진 하루 되길 바래요!,ordinary,wonderful,tiring,wonderful,2,"A: Have a splendid day! B: Thanks, I will. A: Enjoy your day! Hope you have a splendid day! B: I hope so too.","A: 멋진 하루 보내세요! B: 고마워요, 그렇게 할게요. A: 오늘 하루 즐기세요! 멋진 하루 되시길 바래요! B: 저도 그렇길 바랍니다."
"여러가지 동사를 활용해 동의와 반대를 표현할 수 있어요.
You can express agreement and disagreement using various verbs.",I ______.,나는 동의해요.,disagree,agree,refuse,agree,2,I have a ____ opinion.,나는 다른 의견을 가지고 있어요.,similar,different,equal,different,2,"A: I disagree with what you said. B: Really? I agree with some of your points. A: However, I have a different opinion about the issue. B: I see, let's discuss further!","A: 네가 말한 것에 동의하지 않아. B: 정말? 나는 네 주장 중 일부에 동의해. A: 하지만, 나는 문제에 대해 다른 의견을 가지고 있어. B: 그렇구나, 좀 더 이야기해보자!"
"상대방에게 좋아하는 것을 물어보고 답할 수 있어요.
favorite와 like를 활용하여 선호를 표현할 수 있어요.",A: What’s your ____ food? B: It’s pizza.,A: 네가 가장 좋아하는 음식이 뭐야? B: 피자야.,best,favorite,ordinary,favorite,2,"A: What do you ____ the most? B: I like chocolate. A: Do you have a favorite dessert? B: Yes, my favorite is cake.","A: 네가 가장 좋아하는 것은 무엇이니? B: 나는 초콜릿을 좋아해. A: 좋아하는 디저트가 있니? B: 응, 내가 가장 좋아하는 것은 케이크야.",love,like,prefer,like,2,"A: What's your favorite snack? B: It's chips. A: What do you enjoy the most? B: I like cookies. A: Do you have a favorite drink? B: Yes, my favorite is lemonade.","A: 네가 가장 좋아하는 간식은 뭐야? B: 칩이야. A: 가장 즐기는 것은 무엇이니? B: 나는 쿠키를 좋아해. A: 좋아하는 음료가 있니? B: 응, 내가 가장 좋아하는 것은 레모네이드야."
"‘Why don’t you ()?’와 ‘How about ()?’를 사용하여 제안을 할 수 있어요.
You can make suggestions using 'Why don’t you ()?' and 'How about ()?'.",Why don’t you ___ us?,우리와 함께하지 않을래?,meet,join,follow,join,2,Have you thought about ___?,산책하는 것에 대해 생각해본 적 있어?,watching TV,eating out,going for a walk,going for a walk,3,"A: How about trying a new cafe today? B: That sounds fun! A: Why don’t you explore the city with me sometime? B: Sure, I'd love to!","A: 오늘 새로운 카페 가보는 건 어때? B: 재미있을 것 같아! A: 언제 한 번 같이 도시를 탐험해보는 건 어때? B: 좋아, 기대돼!"
"기쁜 일에 공감하고 나쁜 소식에 위로하는 표현을 사용할 수 있어요.
Be able to use expressions like 'I’m happy for you' and 'I’m sorry to hear that' appropriately.",I’m ___ for you.,네가 잘된 걸 보니 기뻐.,sad,happy,excited,happy,2,That's ___.,정말 좋은 소식이야.,mediocre,great,terrible,great,2,A: I'm happy for you because you aced your test! B: Thanks! And I'm sorry to hear that your project didn't work out.,A: 네 시험에서 만점을 받아서 정말 기뻐! B: 고마워! 그리고 네 프로젝트가 잘 안돼서 정말 안타깝다.
"다가올 일에 대한 기대를 표현할 수 있어요.
Be able to express anticipation for upcoming events.",I’m _______ to my vacation.,나는 내 휴가가 기대돼.,excited,looking forward,waiting,looking forward,2,I’m excited about _______.,나는 내 휴가에 대해 신나.,the meeting,my vacation,the homework,my vacation,2,A: I’m looking forward to my road trip. B: Really? I hope it will be an amazing adventure! A: I’m excited about the journey. B: I can’t wait for your stories!,A: 나는 내 로드 트립이 기대돼. B: 정말? 멋진 모험이 되길 바랄게! A: 나는 그 여행에 대해 신나. B: 네 이야기를 빨리 듣고 싶어!
"must를 활용하여 금지 표현을 할 수 있어요.
You must not smoke here와 같은 표현을 사용하여 금지를 나타낼 수 있어요.",You ______ smoke here.,여기서 담배를 피워서는 안 됩니다.,should not,must not,cannot,must not,2,You ______ to smoke here.,여기서 담배를 피워서는 안 됩니다.,must not,are not allowed to,should not,are not allowed to,2,"A: You must not eat in the library. B: I understand, I won't eat.","A: 도서관에서는 음식을 먹어서는 안 됩니다. B: 알겠어요, 먹지 않겠습니다."
"거절의 이유를 말할 때, 'I’m sorry, but I can’t make it because I have another appointment.'과 같은 표현을 사용할 수 있어요.
You can explain your refusal by giving a reason using the sentence 'I’m sorry, but I can’t make it because I have another appointment.'","I’m sorry, but I can’t _____ because I have another appointment.","미안하지만, 다른 약속이 있어서 갈 수 없어.",attend,make it,join,make it,2,"I’m _____, but I can’t.","죄송하지만, 저는 할 수 없어요.",ready,afraid,sure,afraid,2,"A: I’m sorry, but I can’t make it because I have another commitment. B: That’s completely fine, I understand. A: I’m afraid, but I already have plans for that day. B: No problem, maybe next time.","A: 미안하지만, 다른 약속이 있어서 갈 수 없어. B: 괜찮아, 이해해. A: 죄송하지만, 그 날은 이미 일정이 있어. B: 문제없어, 다음에 보자."
"장래 희망에 대해 묻고 답할 수 있어요.
want to () 표현을 활용하여 미래의 직업에 대해 이야기할 수 있어요.",What do you ____ to be in the future? B: I want to be a scientist.,A: 너는 미래에 무엇이 되고 싶니? B: 나는 과학자가 되고 싶어.,need,want,plan,want,2,My dream is to ____ a pilot.,내 꿈은 파일럿이 되는 거야.,build,become,start,become,2,A: What do you want to be someday? B: I want to be an engineer. A: What's your dream job? B: My dream is to become a doctor.,A: 너는 언젠가 무엇이 되고 싶어? B: 나는 엔지니어가 되고 싶어. A: 네 꿈의 직업은 뭐야? B: 내 꿈은 의사가 되는 거야.
"agree와 think so를 활용해 동의 표현할 수 있어요.
agree와 think so를 활용해 비동의 표현할 수 있어요.",I _____.,나는 동의해.,think,agree,oppose,agree,2,I have a different ______.,나는 다른 의견이 있어.,feeling,opinion,thought,opinion,2,"A: I don't think so about the proposal. B: I have a different opinion on that matter. A: Really? I think so, too. B: Let's talk more about it.",A: 그 제안에 대해서는 동의하지 않아. B: 난 그 문제에 대해 다른 의견이 있어. A: 정말? 나도 그렇게 생각해. B: 더 이야기해보자.
"‘be good at’ 표현을 활용하여 자신이 잘하는 것을 묻고 대답할 수 있어요.
Using 'be good at' expressions to ask and answer about one's abilities.","Are you good at _____? Yes, I'm good at drawing.","너는 그림 그리기를 잘하니? 응, 나는 그림 그리기를 잘해.",cooking,drawing,singing,drawing,2,She is excellent at _____.,그녀는 그림 그리기를 아주 잘해.,reading,dancing,drawing,drawing,3,"A: Are you good at singing? B: Yes, I'm good at singing. A: What are you good at? B: I am good at singing. A: What is he excellent at? B: He is excellent at singing.","A: 너는 노래 부르는 것을 잘하니? B: 응, 나는 노래 부르는 것을 정말 잘해. A: 너는 무엇을 잘하니? B: 나는 노래 부르는 것을 잘해. A: 그는 무엇을 뛰어나게 잘하니? B: 그는 노래 부르는 것을 아주 잘해."
"should를 활용해 충고를 표현할 수 있어요.
의문문을 활용해 충고를 표현할 수 있어요.",You ______.,너는 좀 쉬는 게 좋겠어.,must finish your work,should get some rest,could drive fast,should get some rest,2,How about ______?,좀 쉬는 건 어때?,finish your homework,play video games,get some rest,get some rest,3,A: You should get some rest. B: I think I'll take a break now. A: Why don't you relax for a while? B: That sounds like a good idea.,A: 너는 좀 쉬는 게 좋겠어. B: 이제 잠깐 쉬어야겠어. A: 잠시라도 편히 쉬는 게 어때? B: 좋은 생각인 것 같아.
"형용사와 신체부위를 가리키는 단어를 사용하여 외모를 묘사할 수 있어요.
You can use adjectives and vocabulary referring to body parts to describe appearance.",What does your brother look like? He is ___ and has short black hair.,너의 형은 어떻게 생겼어? 그는 키가 크고 짧은 검은 머리를 가지고 있어.,short,tall,young,tall,2,A: Can you ___ your brother? B: He is kind. A: How does your brother look? B: He is strong.,A: 너의 형을 묘사해줄 수 있어? B: 그는 친절해. A: 너의 형은 어떻게 생겼어? B: 그는 강해.,decorate,describe,recall,describe,2,"A: What does your sister look like? She is slim and has long brown hair. B: That's a lovely description. A: Can you describe her further? B: Certainly, she is elegant and graceful.","A: 네 여동생은 어떻게 생겼어? 그녀는 날씬하고 긴 갈색 머리를 가졌어. B: 정말 아름다운 묘사네. A: 그녀를 좀 더 자세히 묘사해줄 수 있어? B: 물론이지, 그녀는 우아하고 품위 있어."
"장소를 물어보고 전치사를 사용하여 답할 수 있어요.
You can ask about places using 'Where is?' and answer with prepositions.",Where is the ___? It’s next to the cafeteria.,화장실이 어디에 있습니까? 식당 옆에 있어요.,kitchen,restroom,library,restroom,2,A: Do you know where ___ is?,화장실이 어디에 있는지 알고 있어요?,office,restroom,store,restroom,2,A: Where is the restroom? B: It’s beside the gym. A: Can you tell me where the restroom is? B: It’s near the gym.,A: 화장실이 어디에 있습니까? B: 체육관 옆에 있어요. A: 화장실이 어디 있는지 알려줄 수 있어요? B: 체육관 근처에 있어요.
