example_english,example_korean
The movie had violent scenes that scared kids.,영화에는 아이들을 무섭게 한 격렬한 장면이 있었어요.
They plan to wage war against bad enemies.,그들은 나쁜 적과 전쟁을 벌일 계획이에요.
My father earns a fair wage every day.,우리 아빠는 매일 적당한 임금을 받아요.
The car accident happened on a busy road.,자동차 사고는 바쁜 길에서 일어났어요.
I happily met a new friend by accident.,나는 우연히 새로운 친구를 만났어요.
I open an account at my local bank.,저는 동네 은행에서 계좌를 열어요.
My email account helps me send fun messages.,내 이메일 계정이 재미있는 메시지를 보내요.
He gave a great account of his day.,그는 그의 하루에 대한 좋은 설명을 했어요.
We had a great adventure in the park.,우리는 공원에서 멋진 모험을 했어요.
My teacher gives me good advice every day.,제 선생님께서 매일 좋은 조언을 주셔요.
The aid clearly helped many families in winter.,그 도움은 분명 겨울에 많은 가족을 도왔어요.
We often go to the airport by bus.,우리는 자주 버스로 공항에 가요.
The ambulance quickly rushed to save the child.,구급차가 빠르게 달려와서 아이를 구했어요.
I share small secrets among my best friends.,나는 가장 친한 친구들 중에 작은 비밀을 나눠요.
The kind angel always looked after the children.,친절한 천사가 항상 아이들을 돌봤어요.
My bicycle is kept far apart from others.,내 자전거는 다른 것들과 멀리 떨어져 있어요.
The cat appears to be very happy today.,고양이가 오늘 매우 행복해 보여요.
Bright stars quickly appear in the dark sky.,밝은 별들이 어두운 하늘에 빠르게 나타나요요.
My teacher calmly appears in our class today.,오늘 우리 반에 선생님이 평온하게 나타나세요.
My cat is asleep on the soft bed.,내 고양이는 부드러운 침대 위에 잠들어 있어요.
The teacher pays attention to each new student.,선생님은 새로운 학생에게 주의를 기울여요.
Pay attention during the quiet lesson in school.,학교에서 조용한 수업 시간에 집중해요.
I always show attention to my favorite book.,나는 항상 좋아하는 책에 관심을 보여요.
She shows a kind attitude every school day.,그녀는 매일 친절한 태도를 보여요.
Her positive attitude suddenly changed her school environment.,그녀의 긍정적 태도가 학교 환경을 갑자기 바꿨어요.
My fan now works with automatic speed control.,내 선풍기는 이제 자동적인 속도 조절로 작동해요.
I always avoid heavy traffic on busy weekends.,나는 항상 바쁜 주말에 복잡한 교통을 피해요.
We always avoid noisy crowds at our school.,우리는 매우 항상 우리 작은 학교에서 시끄러운 무리를 피해요.
The teacher awards a prize to my friend.,선생님께서 제 친구에게 상을 수여해요.
The little cat slept beneath the warm sun.,작은 고양이가 따뜻한 햇빛 아래에 잤어요.
My blue bin holds my bright red toys.,내 파란 상자에 나의 밝은 빨간 장난감이 들어있어요.
Please throw your trash into the bin now.,쓰레기를 지금 쓰레기통에 버려 주세요.
The strong black coffee taste is bitter today.,오늘 강한 검은 커피 맛이 쓴 맛이에요.
The bitter argument lasted for a long time.,격렬한 언쟁이 오랫동안 계속되었어요.
She always felt bitter when her friend lied.,그녀는 친구가 거짓말했을 때 억울했어요.
My bitter medicine tastes very unpleasant every day.,내 쓴 약은 매일 매우 불쾌해요.
Fresh lemons very often taste bitter when unripe.,신선한 레몬은 자주 익지 않으면 쓰라리요.
The grapefruit is bitter and unpleasant in taste.,자몽은 맛이 쓰고 불쾌해요.
The kind doctor examines my breast with care.,친절한 의사가 제 가슴을 조심히 살펴봐요.
He must breathe deeply during the school lesson.,그는 학교 수업 중에 깊게 호흡해야 해요.
Soft wind can breathe fresh life around us.,부드러운 바람이 우리 주위에 신선한 생기를 불어넣어요.
The old museum shows art from one century.,옛 박물관은 한 세기의 예술을 보여요.
Our respected chairman organizes a fun school meeting.,우리의 존경받는 회장이 재미있는 학교 회의를 조직해요.
I always challenge the strict rule in class.,나는 항상 교실에서 엄격한 규칙에 이의를 제기해요.
Solving hard math problems is a real challenge.,어려운 수학 문제를 푸는 것은 정말 난제가에요.
A cartoon character always shows very kind personality.,만화 속 인물은 항상 매우 친절한 성격을 보여요.
The funny cartoon shows one brave main character.,재미있는 만화는 용감한 주인공을 보여줘요.
Every character is a basic part of writing.,모든 문자는 글쓰기에서 기본 단위에요.
Her kind character always shows a friendly trait.,그녀의 친절한 특징이 항상 보여요.
Civil societies create lasting peace and modern culture.,문명의 사회들은 오래가는 평화와 현대 문화를 만들어요.
The civil community always works for public improvement.,민간 공동체는 항상 공공 발전을 위해 일해요.
They coin many funny words during English class.,그들은 영어 시간에 재미있는 단어를 만들어요.
The national mint coins shiny coins every morning.,국립 주화 공장에서 매일 반짝이는 동전을 주조해요.
I found one coin under the red bench.,나는 빨간 벤치 밑에서 동전을 찾았어요.
Kids always cheer loudly at our common park.,아이들이 항상 우리의 넓은 공유 공원에서 크게 웃어요.
The school has a common uniform for everyone.,학교는 모든 사람을 위한 공통의 교복이 있어요.
This dog is a very common pet today.,이 강아지는 오늘 아주 보통의 애완동물이에요.
It is common for dogs to run fast.,개들이 빨리 달리는 것은 흔해요.
Our community in town always supports each other.,우리 공동체는 늘 서로를 도와줘요.
Our small community helps many friends every day.,우리 작은 지역 사회는 많은 친구들을 매일 도와줘요.
We connect bridges to many cities every day.,우리는 많은 도시와 다리를 연결해요.
The constant rain always makes wet puddles outside.,끊임없는 비가 항상 밖에 젖은 물웅덩이를 만들어요.
The constant sound of rain calms my mind.,비의 일정한 소리가 내 마음을 진정시켜요.
The table of contents tells the main content.,목차가 주요 내용을 알려줘요.
Our class reads a book with good content.,우리 반은 좋은 내용이 있는 책을 읽어요.
I feel content with my yummy school lunch.,나는 내 맛있는 학교 점심에 만족해요.
The current flows fast near the small island.,작은 섬 근처에서 해류가 빠르게 흘러요.
The current in wires makes a bright light.,전선 속 전류가 밝은 불빛을 만들어요.
My current book is fun to read daily.,내 현재 책은 매일 읽기 재밌어요.
Very heavy rain may damage our school building.,매우 무거운 비가 우리 학교 건물을 손상시킬 수 있어요.
The storm caused big damage to our roof.,폭풍이 우리 지붕에 큰 피해를 줬어요.
My teacher direct us when we study math.,선생님이 우리가 수학 공부할 때 명령해요.
They direct their boat toward the small island.,그들은 배를 작은 섬으로 향해요.
Please direct the team towards the correct path.,팀을 올바른 길로 방향 짓어요.
She will kindly direct us to the park.,그녀가 우리를 공원으로 안내해 줄 거예요.
The teacher direct the school play every day.,우리 선생님이 매일 학교 연극을 아주 잘 감독해요.
My dad gave a very direct answer today.,우리 아빠는 오늘 매우 직접적인 대답을 했어요.
The science discipline is really fun to study.,과학 학문은 공부하기 정말 재미있어요.
Sport and study build discipline for every student.,스포츠와 공부는 모든 학생에게 훈육을 길러줘요.
Every student shows discipline in our classroom today.,모든 학생은 오늘 우리 교실에서 규율을 지켜요.
He shows discipline by staying calm during class.,그는 수업 시간에 절제력을 보여요.
My friend suddenly expressed a strong emotion today.,친구가 갑자기 강한 감정을 표현했어요.
I will empty the small box after lunch.,나는 점심 후에 작은 상자를 비울 거예요.
My notebook is empty so I draw pictures.,내 공책은 텅 비어서 그림을 그려요.
They exhaust all their energy running too fast.,그들은 너무 빨리 달려서 다 써버려요.
Long walks always exhaust people on hot days.,긴 산책은 더운 날에 사람들을 지치게 해요.
The car has a very long exhaust pipe.,자동차는 매우 긴 배기관을 가지고 있어요.
The new car's exhaust releases harmful gases daily.,새 차의 배기가스는 해로운 가스를 매일 배출해요.
"Today, the science class did a simple experiment.","오늘, 과학 수업에서 간단한 실험을 했어요."
Bright light exposes secret marks on the wall.,밝은 빛은 벽의 비밀 표시를 노출시켜요.
The window will expose our room to sunlight.,창문은 우리 방을 햇빛에 노출할 거예요.
Kind teachers expose students to creative art classes.,친절한 선생님들은 학생들이 창의적인 예술 수업을 경험하게 하세요.
The brave reporter tends to expose big lies.,용감한 기자가 큰 거짓말을 폭로해요.
I always express my ideas in art class.,저는 항상 미술 수업에서 제 생각을 표현해요.
I used express to deliver my birthday gift.,나는 생일 선물을 특급 배송으로 보냈어요.
The express train runs very fast every day.,급행 열차는 매일 매우 빨리 달려요.
Teamwork is a factor for a good day.,팀워크는 좋은 하루의 요인이에요.
My fantastic friend always wears a bright hat.,내 멋진 친구는 항상 밝은 모자를 써요.
The book features many cute animals on pages.,이 책은 많은 귀여운 동물을 대서특필해요.
The museum will feature modern art on display.,박물관은 현대 미술을 전시할 거예요.
Many popular cartoons always feature cute animal characters.,많은 인기 만화는 항상 귀여운 동물 캐릭터를 등장시켜요.
This book features a colorful picture of animals.,이 책은 특별히 동물들의 화려한 사진을 포함해요.
Our teacher features science experiments in each lesson.,우리 선생님께서는 각 수업에서 과학 실험을 특별하게 다루어요.
We feature our school garden in our book.,우리 학교 정원을 특징으로 삼아요.
Her bright features give her a kind look.,그녀의 밝은 이목구비가 친절한 인상을 줘요.
A TV feature explains unusual people in town.,TV 특집은 동네의 특별한 사람들을 설명해요.
The bus fee is always very low here.,버스 요금은 항상 매우 낮아요.
Leaders govern and run our friendly school well.,리더들이 친근한 학교를 통치하며 잘 운영해요.
Good laws govern our small town with care.,좋은 법이 우리 작은 마을을 좌우해요.
Reading many books can improve your English skills.,많은 책을 읽으면 영어 실력이 개선돼요.
I quickly solved the puzzle in an instant.,나는 퍼즐을 찰나에 금방 풀었어요.
I felt an instant calm after my run.,저는 달리기 후에 즉각의 평온을 느꼈어요.
I always eat instant noodles for my lunch.,나는 항상 인스턴트의 국수를 점심에 먹어요.
The teacher instructs all hardworking students during class.,선생님은 수업 중에 모든 성실한 학생들에게 지시해요.
The teacher will instruct young students every day.,선생님은 어린 학생들을 매일 가르칠 거예요.
The worker uses a simple instrument for work.,직원이 일할 때 간단한 도구를 사용해요.
We used an instrument as a useful tool.,우리는 유용한 도구로 악기를 사용했어요.
I iron my uniform before school every day.,저는 매일 학교 가기 전에 제복을 다림질해요.
He uses strong iron to build a robot.,그는 강한 철을 사용해 로봇을 만들어요.
I always use an iron for my clothes.,나는 항상 옷에 다리미를 사용해요.
I use a hair iron for my hair.,나는 머리에 고데기를 사용해요.
Please label the small boxes with red stickers.,작은 상자에 빨간 스티커로 명칭을 붙여 주세요.
The label on this box is very clear.,이 상자에 있는 상표가 매우 분명해요.
The friendly local helped me during my visit.,친절한 현지인이 내 방문 중에 도와줬어요.
The local bakery makes tasty bread every day.,동네 빵집은 맛있는 빵을 매일 만들어요.
The local park is fun for all kids.,지역 공원은 모든 아이들에게 재미있어요.
The doctor used a local anesthetic for relief.,의사는 우리 수술을 위해 국소 마취제를 조심히 사용했어요.
I always use a strong lock for safety.,나는 항상 안전을 위해 튼튼한 자물쇠를 사용해요.
A high grade clearly marks your hard work.,높은 성적은 여러분의 노력을 보여 주어요.
The new logo has a unique company mark.,새로운 로고는 독특한 특징을 가지고 있어요.
I got a high mark today in math.,수학에서 오늘 높은 점수를 받았어요.
My shoes always match the bag very well.,내 신발은 가방과 항상 아주 잘 어울려요.
Her hidden talent can match many great artists.,그녀의 숨겨진 재능은 많은 훌륭한 예술가들과 맞먹어요.
Your smile always perfectly matches my happy mood.,당신의 미소가 항상 완벽하게 제 행복한 기분에 부응해요.
I match puzzle pieces to make a picture.,저는 퍼즐 조각을 연결시켜서 그림을 만들어요.
My hat and blue coat match very well.,내 모자와 파란 코트가 아주 잘 어울려요.
My hat and my gloves match nicely today.,나의 모자와 장갑이 오늘 일치해요.
Birds match with mates in the bright spring.,새들은 밝은 봄에 짝짓기를 해요.
She found a good match in tennis today.,그녀는 오늘 테니스에서 좋은 맞수를 찾았어요.
My team will win the big match today.,우리 팀은 오늘 큰 시합에서 이길 거예요.
The exciting match begins at noon on Saturday.,신나는 시합은 토요일 정오에 시작해요.
I wear ordinary shoes every single school day.,나는 매일 보통 신발을 신어요.
I own a small pet dog at home.,나는 집에서 작은 애완견을 소유해요.
Pack your school bag completely with new books.,새 책들로 학교 가방을 가득 채워요.
She packs all her gifts in one box.,그녀는 모든 선물을 하나의 상자에 포장해요.
I always pack my school bag every morning.,나는 매일 아침 학교 가방을 싸요.
I always feel pain when I fall down.,나는 넘어질 때 항상 아픔을 느껴요.
My new shirt has a bright floral pattern.,내 새 셔츠는 밝은 무늬를 가지고 있어요.
My new shirt has a very cool pattern.,내 새 셔츠는 아주 멋진 양식이 있어요.
My pet always shows a friendly pattern daily.,내 애완동물은 늘 친근한 행동 양식을 보이고 있어요.
Actors perform on stage at the school show.,배우들이 학교 무대에서 공연해요.
The machine performs smoothly in the quiet room.,기계가 조용한 방에서 잘 돌아가요.
The actor will perform his funny play tonight.,배우가 오늘 재미있는 연극을 공연할 거예요.
Our small planet orbits around a bright star.,우리의 작은 행성은 밝은 별 주위를 돌아요.
Our small store makes profit every single day.,우리 작은 가게는 매일 이익을 내요.
The public happily enjoyed the fun school fair.,대중은 즐겁게 재미있는 학교 축제를 즐겼어요.
I always use a recipe to cook dinner.,나는 항상 조리법을 이용해 저녁을 요리해요.
We must recycle old plastic bottles every day.,우리는 매일 오래된 플라스틱 병을 재활용해야 해요.
Students can reduce plastic waste to save Earth.,학생들은 플라스틱 쓰레기를 줄여 지구를 구할 수 있어요.
I reduce my drawings to change their style.,나는 내 그림들을 다른 스타일로 바꿔요.
The builders often reduce the house size slowly.,건축업자들은 집의 크기를 천천히 축소해요.
My close relative often visits me every summer.,나의 친척이 여름마다 자주 방문해요.
My performance is relative to my study time.,내 성적은 내 공부 시간에 상대적이에요.
I always rest my back on the wall.,나는 항상 벽에 등을 기대요.
I will save the rest for my friend.,나는 나머지를 내 친구를 위해 남길게요.
The young king gently rules his peaceful country.,젊은 왕이 부드럽게 평화로운 나라를 지배해요.
The judge will rule this difficult case today.,판사는 이 어려운 사건을 오늘 판결할 거예요.
The school rule must be followed every day.,학교 규칙은 매일 따라야 해요.
A king uses rule to govern his lands.,왕은 멋진 통치 로 나라를 항상 평화롭게 다스려요.
The teacher showed a sample painting in class.,선생님은 수업에서 견본 그림을 보여주셨어요.
The children scream loudly when the bell rings.,아이들이 벨이 울릴 때 크게 비명을 지르어요.
They work very hard to secure our money.,그들은 우리 돈을 확보하기 위해 열심히 일해요.
I always secure my school locker each day.,저는 항상 학교 사물함을 매일 잠가요.
We secure our home with a strong lock.,우리는 강한 자물쇠로 집을 안전하게 지켜요.
My secure playground keeps us happy every day.,내 안전한 놀이터는 우리를 매일 행복하게 지켜줘요.
The annual festival quickly became a huge sensation.,연례 축제가 빠르게 세상을 떠들썩하게 하는 사건이 되었어요.
The soft breeze gives a very pleasant sensation.,부드러운 바람이 매우 기분 좋은 감각을 줘요.
I feel a strange sensation every single day.,나는 매일 이상한 감정을 느껴요.
He serves at a local hospital every day.,그는 지역 병원에서 매일 근무해요.
My mother will serve us delicious meals daily.,우리 어머니가 매일 맛있는 요리를 차려 주어요.
We serve fresh water during our lunch time.,점심 시간에 신선한 물을 제공해요.
Good habits always serve you well in school.,좋은 습관은 학교에서 항상 도움이 돼요.
The chef will serve tasty food every day.,요리사는 매일 맛있는 음식을 대접해요.
The pen serves as a good writing tool.,그 펜은 항상 매우 좋은 글쓰기 도구로 사용돼요.
He practices his serve during every tennis match.,그는 매 테니스 경기에서 서브를 연습해요.
Please shift the red chair to the left.,빨간 의자를 왼쪽으로 옮겨 주세요.
The boat will shift direction before the storm.,보트는 폭풍 전에 방향을 바꿀 거예요.
A shift in our view changes our actions.,우리의 시각 변화가 우리의 행동을 바꿔요.
The nurse works a long night shift today.,간호사는 오늘 긴 야간 교대 근무를 해요.
The large ship will sink in the ocean.,큰 배는 바다에서 가라앉을 거예요.
They skillfully sink the ball into the hole.,그들은 공을 구멍에 넣어요.
Her smile may sink when she is sad.,그녀의 미소는 슬플 때 약해져요.
The sink is always clean in our kitchen.,세면대는 우리 부엌에 항상 깨끗해요.
My mom washes dishes at the big sink.,우리 엄마는 큰 흡수대에서 접시를 씻어요.
The teacher solved an urgent situation at school.,선생님은 학교에서 긴급 상황을 해결하셨어요.
The milk will quickly spoil if left outside.,우유는 밖에 두면 정말 빨리 상할 수 있어요.
Heavy rain may spoil our fun picnic day.,많은 비가 우리 즐거운 소풍 날을 망칠 수 있어요.
The brave pirate takes the spoil at noon.,용감한 해적은 정오에 전리품을 가져가요.
I carefully spread seeds on the garden soil.,저는 정원에 씨앗을 조심히 뿌려요.
He spreads his blanket on the green grass.,그는 초록 잔디 위에 담요를 펴요.
I quickly spread red jam on fresh bread.,나는 신선한 빵에 빨간 잼을 빨리 펴요.
Spilled milk can quickly spread on the floor.,쏟은 우유가 빠르게 바닥에 퍼질 수 있어요.
I always spread butter evenly on warm bread.,나는 항상 따뜻한 빵에 버터를 골고루 발라요.
The rapid spread of rumors made us worry.,빠른 소문 전파가 우리를 걱정하게 만들었어요.
I like to use tasty spread on bread.,나는 맛있는 스프레드를 빵에 발라 먹어요.
The detective will spy on the criminal now.,탐정은 지금 범인을 염탐할 거예요.
The brave spy hides in the crowded room.,용감한 스파이가 붐비는 방에 숨어 있어요.
Please state your full name on the form.,양식에 성함을 명시해 주세요.
He will clearly state his idea in class.,그는 수업 시간에 자신의 아이디어를 명확히 진술할 거예요.
I state my plan clearly for the team.,나는 팀을 위해 내 계획을 명확하게 서술해요.
Canada is a safe state to explore today.,캐나다는 오늘 방문하기에 안전한 국가예요.
The state of our classroom is really clean.,우리 교실의 상태가 정말 깨끗해요.
We visited a state during our summer break.,우리는 여름 방학 때 미국의 주를 방문했어요.
The store holds a large stock of toys.,그 가게는 큰 재고를 가지고 있어요.
My dad always invests in stock every week.,우리 아빠는 항상 매주 주식에 투자해요.
Farmers lovingly keep stock on a small farm.,농부들이 작은 농장에서 가축을 사랑하며 키워요.
The small cat can stretch its long body.,작은 고양이는 긴 몸을 뻗어나갈 수 있어요.
I always stretch my arms every morning too.,나는 늘 매일 아침에 팔을 힘껏 잡아 늘여요.
He will stretch his arms every bright morning.,그는 매일 아침 몸을 쭉 뻗어요.
I always stretch after waking up every morning.,나는 항상 아침에 일어난 후에 스트레칭을 해요.
The boat crossed a narrow stretch of water.,보트는 좁은 해협을 건넜어요.
The story is just a stretch of truth.,이 이야기는 단지 진실의 과장해석이에요.
The blue dress will suit her very well.,파란 드레스가 그녀에게 아주 잘 맞을 거예요.
The red hat really suits me very much.,빨간 모자는 정말 내게 잘 맞아요.
This jacket really suits you very well indeed.,이 재킷은 너에게 정말 잘 어울려요.
He filed the suit in a court today.,그는 오늘 법원에 소송을 제기했어요.
I always wear a blue suit to work.,저는 항상 파란 정장을 입고 일해요.
The brave soldiers received a good supply shipment.,용감한 군인들이 좋은 보급품을 받았어요.
I suspect the big dog ate my cookie.,나는 큰 개가 내 쿠키를 먹었다고 생각해요.
Birds tend to always fly south in winter.,새들은 겨울에 항상 남쪽으로 날아가요.
My class will throw a very fun event.,우리 반은 아주 재밌는 행사를 열어요.
Tom will throw a ball to his friend.,톰은 공을 친구에게 던질 거예요.
I use tin to make a pretty lamp.,나는 양철을 사용해서 예쁜 램프를 만들어요.
I found a small tin on the floor.,나는 작은 깡통을 바닥에서 찾았어요.
My doctor will treat my cold very well.,나의 의사가 감기를 아주 잘 치료해요.
My mother always treats me kindly at home.,어머니는 집에서 항상 저를 친절하게 대우해요.
My mom treats me like her best friend.,엄마가 나를 가장 친한 친구처럼 대접해요.
My teacher kindly gave me a special treat.,선생님이 저에게 특별 선물을 주셨어요.
Students wear blue uniforms at school every day.,학생들은 학교에서 파란 교복을 매일 입어요.
All students wear their uniform every school day.,모든 학생은 학교에서 교복을 입어요.
The colors in the sunny garden are uniform.,햇살이 비치는 정원의 색은 균일해요.
Each unit is always one very tiny entity.,각 개체는 항상 하나의 아주 작은 개체에요.
A unit is one part of a group.,한 단위는 그룹의 한 부분이에요.
She collects various stamps from several different countries.,그녀는 여러 가지의 우표를 여러 나라에서 수집해요.
"My drawing always has a bright, fun background.",내 그림은 항상 밝고 재미있는 배경을 가지고 있어요.
The bright blue balloon floats in the park.,밝은 파란 풍선이 공원에서 떠다니고 있어요.
Our awesome band plays fun music at school.,우리 멋진 밴드는 학교에서 즐거운 음악을 연주해요.
She wore a colorful band around her head.,그녀는 머리에 화려한 띠를 착용했어요.
I wear a pretty band on my wrist.,나는 내 손목에 예쁜 팔찌를 차고 있어요.
Our band sings songs as a happy group.,우리 무리는 노래를 부르는 즐거운 무리예요.
The green bean is in my salad now.,초록 콩은 내 샐러드에 있어요.
My heart beats very fast when I run.,내 심장은 달릴 때 아주 빠르게 뛰어요.
The boy beats the ball with his fist.,소년은 주먹으로 공을 때려요.
Our team can beat many tough teams today.,우리 팀은 오늘 많은 힘든 팀들을 이길 수 있어요.
I quickly beat the eggs into smooth batter.,나는 계란을 빠르게 휘젓어 부드러운 반죽을 만들어요.
My team beat their team in soccer match.,내 팀이 상대 팀을 축구 경기에서 이겼어요.
The officer walked his beat every night safely.,경찰관은 매일 밤 그의 순찰 구역을 걷어요.
Drummers always keep the beat in every song.,드러머들은 항상 모든 노래의 박자를 지켜요.
I can easily bend my small green branch.,나는 내 작은 초록 가지를 쉽게 구부릴 수 있어요.
You must not bend your will under pressure.,당신의 의지를 굽히지 마세요.
The tiny bug may bite my finger today.,오늘 작은 벌레가 내 손가락을 물 수 있어요.
The dog's painful bite hurt my small arm.,개에게 물린 상처가 팔에 아파요.
Please take one small bite of your sandwich.,제발 샌드위치를 한 입 먹어 보세요~
I always enjoy a bite of simple food.,저는 간단한 음식을 한입 먹어요~요.
This paper is blank and ready for drawing.,이 종이는 공백이고 그림을 그릴 준비가 되었어요.
Mama will blanket her baby with warm love.,엄마가 아기를 따뜻하게 덮을 거예요.
I sleep with my soft blanket every night.,나는 매일 밤 부드러운 담요와 함께 자요.
The blind on the window stops strong sunlight.,창문에 치는 블라인드가 강한 햇빛을 막아요.
My blind friend walks with his white cane.,내 눈이 먼 친구는 흰 지팡이로 걷어요.
She showed blind loyalty to her best friend.,그녀는 최고의 친구에게 맹목적인 충성을 보였어요.
I block the door with my small hand.,나는 작은 손으로 문을 막아요.
I see a big block of wood today.,오늘 나는 큰 나무 덩어리를 봐요.
The child builds a tower with one block.,아이는 하나의 블록으로 탑을 쌓아요.
"I build a tall, fun tower with blocks.",나는 블록으로 키 큰 재미있는 탑을 쌓아요.
The pretty blonde girl is reading a book.,예쁜 금발 머리 소녀가 책을 읽어요.
The gust of wind can gently blow balloons.,강한 바람이 풍선을 살짝 불어 보내요.
Now the strong wind starts to blow quickly.,지금 강한 바람이 빨리 불기 시작해요.
The boxer landed a fatal blow to rival.,복서가 상대에게 치명적인 강타를 날렸어요.
The water will surely boil on the stove.,물이 난로 위에서 꼭 끓어요.
I boil water very quickly to cook pasta.,나는 항상 물을 아주 빨리 삶아 파스타를 만들어요.
My red ball can bounce on the grass.,내 빨간 공은 잔디에서 튀어요.
The ball can bounce on the soft floor.,공은 부드러운 바닥에서 위아래로 흔들거릴 수 있어요.
"Soft sound bounces off the large, cool wall.","부드러운 소리 큰, 시원한 벽에서 산란해요."
My check may bounce if funds are low.,내 수표는 자금이 부족하면 부도가 날 수 있어요.
The little yellow ball shows a joyful bounce.,작은 노란 공이 항상 즐거운 활기를 보여주고 있어요.
She placed a blue bowl on the table.,그녀는 파란 사발을 테이블 위에 놓았어요.
I use my dark bowl for breakfast cereal.,저는 어두운 그릇을 아침 시리얼에 사용해요.
My smart brain always helps me make decisions.,나의 똑똑한 뇌는 항상 결정을 도와줘요.
The branch slowly broke off from the tree.,가지가 천천히 나무에서 떨어졌어요.
My bank branch is very near my school.,제 은행 지점은 제 학교 근처에 있어요.
The small metal cage holds my pet bird.,작은 금속 새장이 내 소중한 애완 새를 지켜줘요.
I calm my brother when he is upset.,나는 동생을 진정시켜요.
The calm cat sleeps under the warm sun.,고요한 고양이가 따뜻한 햇빛 아래에 자고 있어요.
My friend is always calm before big exams.,내 친구는 항상 침착해 큰 시험 전에요.
Seoul is the amazing capital of South Korea.,서울은 한국의 멋진 수도에요.
Our company always needs ample capital for growth.,우리 회사는 항상 충분한 자본이 필요해요.
Each new sentence begins with a capital letter.,각 문장은 대문자로 시작해요.
Lawyers discuss capital punishment in the court room.,변호사들이 법정에서 사형의 처벌을 토론해요.
The brave captain leads his crew on duty.,용감한 대위가 그의 승무원을 이끌어요.
Our captain guides the crew on the ship.,우리 선장은 배에서 승무원을 이끌어요.
She steadily built her career with hard work.,그녀는 꾸준히 노력하여 경력을 쌓았어요.
My father has a long career in business.,우리 아버지는 비즈니스 분야의 직업을 가지고 있어요.
She plans her career with care and hope.,그녀는 진로를 신중하게 계획해요.
My small blue carpet is under the table.,내 작은 파란 카펫이 탁자 밑에 있어요.
The old castle stands proudly on the hill.,오래된 성이 언덕 위에 당당히 서 있어요.
Loud music can cause serious headaches in children.,시끄러운 음악은 어린이에게 심각한 두통을 야기시켜요.
Bad weather can cause accidents on busy roads.,나쁜 날씨는 바쁜 도로에서 사고를 야기할 수 있어요.
Many people actively support our important political cause.,많은 사람들이 우리 중요한 정치적 대의명분을 지지해요.
My favorite TV channel always shows fun cartoons.,내가 좋아하는 TV 채널은 항상 재미있는 만화를 보여요.
