example_english,example_korean
He always wears a blue tie every day.,그는 항상 파란 넥타이를 매고 있어요.
Families show a strong tie for each other.,가족들은 서로에게 강한 유대를 보여요.
"Yesterday, our soccer match ended with a tie.",어제 우리 축구 경기는 무승부로 끝났어요.
The small boat may tip in heavy water.,작은 배는 물살이 센 곳에서 기울일 수 있어요.
My teacher gave me a useful tip today.,선생님께서 오늘 저에게 유용한 조언을 주셨어요.
The colorful pencil tip is at the end.,컬러풀한 연필 뾰족한 끝 부분은 끝에 있어요.
Please give a tip to the kind waiter.,친절한 웨이터에게 팁을 주세요~요.
We title our fun book with a smile.,우리 재미있는 책에 제목을 붙였어요.
Her title at work is a proud honor.,그녀의 직함은 직장에서 자랑스러운 명예예요.
My tongue hurts a little after spicy food.,매운 음식을 먹은 후 혀가 조금 아파요.
A sharp tool can help you fix things.,날카로운 도구가 물건을 고치는 데 도움을 줄 수 있어요.
A tool is the means to a goal.,도구는 목표를 달성하는 수단이에요.
Our teacher explains the interesting topic every day.,우리 선생님은 매일 재미있는 주제를 설명해요.
The famous band went on a long tour.,유명한 밴드가 긴 순회 공연을 했어요.
I always use a clean towel every day.,나는 항상 깨끗한 수건을 매일 사용해요.
A tall tower stands under bright blue sky.,높은 탑이 밝은 파란 하늘 아래에 서 있어요.
Our family honors a beautiful tradition each year.,우리 가족은 아름다운 전통을 매년 지켜요.
She plays the triangle in our music class.,그녀는 음악 수업에서 트라이앵글을 연주해요.
A triangle is a shape with three sides.,삼각형은 세 개의 변을 가진 도형이에요.
He might trick his friend on many occasions.,그는 친구를 여러 번 속일 수 있어요.
He used a clever trick on my friend.,그는 내 친구에게 영리한 속임수를 사용했어요.
The magician performs a smart trick every time.,마술사는 매번 똑똑한 묘기를 보여줘요.
He uses a clever trick for winning games.,그는 이기는 요령으로 영리한 묘책을 사용해요.
Please do not trouble your smart little sister.,제발 너의 영리한 작은 여동생을 귀찮게 하지 마세요.
He always faces trouble when he forgets keys.,그는 열쇠를 잊을 때 항상 곤란을 겪어요.
The trunk is the center of your body.,몸통은 네 몸의 중심이에요.
My friend saw a huge elephant's long trunk.,내 친구는 큰 코끼리의 긴 코를 봤어요.
The trunk of the tree is very thick.,나무의 몸통은 아주 두꺼워요.
I have strong trust in my friendly bank.,나는 친절한 은행에 강한 신용이 있어요.
My sister studies hard at a big university.,제 여동생은 큰 대학교에서 열심히 공부해요.
A sudden noise can upset your happy friend.,갑작스러운 소리가 너의 행복한 친구를 속상하게 만들 수 있어요.
My friend gets upset when things go wrong.,내 친구는 일이 잘못될 때 속이 상해요.
The upset little cat avoided a loud noise.,화난 작은 고양이가 큰 소음을 피했어요.
We view the beautiful mountain during the vacation.,우리는 휴가 동안 아름다운 산을 감상해요.
I view the pretty bird in the sky.,나는 예쁜 새를 하늘에서 봐요.
I enjoy a nice view from my window.,나는 내 창문에서 멋진 조망을 즐겨요.
The beautiful view from this hill is amazing.,이 언덕에서 본 경치는 정말 아름다워요.
Your unique view always matters in every conversation.,당신의 독특한 관점은 항상 모든 대화에서 중요해요.
We often walk slowly around our quiet village.,우리는 자주 조용한 마을을 천천히 걸어요.
I volunteer to help at my local school.,나는 우리 동네 학교에서 자원해요.
I volunteer hard at a local food bank.,저는 동네 푸드뱅크에서 열심히 자원봉사해요.
The kind volunteer helps clean the school park.,친절한 자원봉사자가 학교 공원을 청소해요.
Our new volunteer guide showed us the park.,우리의 새로운 자발적인 가이드가 공원을 안내해요.
Plastic waste harms our planet and our future.,플라스틱 낭비는 우리 지구와 미래를 해쳐요.
Please do not waste any food at lunch.,점심에 음식을 낭비하지 마세요.
The trees always wave in the strong wind.,나무들이 항상 강한 바람에 흔들려요.
Gentle wave moves slowly across the sandy beach.,부드러운 물결이 모래 해변을 천천히 지나가요.
Sound always makes a wave in the room.,소리는 항상 방 안에서 파동을 만들어요.
My dog is weak when he feels tired.,내 강아지는 피곤할 때 약해요.
She always weighs every fruit on the scale.,그녀는 항상 과일을 저울로 무게를 재요.
My little puppy weighs only three kilograms today.,내 작은 강아지는 오늘 단지 세 킬로그램이에요.
She will weigh the apples on the scale.,그녀는 사과를 저울질할 거예요.
Teachers weigh homework and quizzes to rate students.,선생님은 숙제와 시험을 평가해요.
A huge whale loves to swim in water.,큰 고래는 물에서 수영하는 것을 좋아해요.
Which movie do you usually watch at night?,어느 영화는 보통 밤에 보시나요?
I ate a whole red apple this morning.,나는 오늘 아침에 완전한 빨간 사과를 먹었어요.
The whole cake was eaten by my sister.,우리 여동생이 케이크 전체를 먹었어요.
Our school hall is wide and very bright.,우리 학교 복도는 넓고 밝아요.
The street is very wide and safe today.,거리는 매우 넓고 안전해요.
He seems really wide awake at school today.,그는 학교에서 정말 완전히 깨어있어요.
He is able to quickly learn new things.,그는 새 것들을 빠르게 배울 수 있어요.
The police often accuse him of a crime.,경찰은 종종 그를 범죄로 기소해요.
We all work together to achieve our goal.,우리 모두 함께 일하여 우리의 목표를 성취해요.
I need to adapt to new school life.,나는 새로운 학교 생활에 적응해요.
Young students adapt stories to suit their ideas.,어린 학생들은 자기 생각에 맞게 이야기를 변형해요.
Small birds adapt fast to changing food sources.,작은 새들은 변화하는 먹이에 맞추어요.
The caring family decided to adopt a child.,마음씨 좋은 가족이 아이를 입양하기로 결정했어요.
We always advance our learning with new books.,우리는 항상 새로운 책으로 학습을 개선해요.
He studies hard to advance his professional career.,그는 출세하기 위해 열심히 공부해요.
Students advance slowly when they learn every day.,학생들은 매일 공부하며 천천히 나아가요.
Science class shows a small advance every day.,과학 수업은 매일 작은 발전을 보여요.
Our team makes a quick advance every day.,우리 팀은 매일 빠른 전진을 해요.
My kind teacher always advises me to study.,친절한 선생님께서 항상 공부하라고 충고해요.
There was a strange affair yesterday in town.,어제 마을에 이상한 일이 있었어요.
Many birds are alive in the green forest.,많은 새들이 살아있는 녹색 숲에 있어요.
Our park is alive with fun and laughter.,우리 공원은 즐거움과 웃음으로 활기 넘쳐요.
My parents always allow me to use computers.,부모님은 항상 제가 컴퓨터를 사용하도록 허락해요.
Parents often allow children to play after school.,부모님은 종종 아이들이 방과 후 놀도록 허용해요.
I allow that I made a mistake.,나는 내가 실수했다는 것을 인정해요.
"Although it rains, we always play outside today.","비록 비가 오더라도, 우리는 항상 오늘 밖에서 놀아요."
The total amount is exactly five dollars today.,전체 금액은 정확히 다섯 달러예요.
My final bill shows the total amount today.,내 최종 계산서가 오늘 총 금액을 보여요~요.
Loud music can easily anger my small cat.,시끄러운 음악은 내 작은 고양이를 화나게 해요.
He feels anger when he loses his game.,그는 게임을 잃을 때 화를 느껴요.
Anna felt really anxious about her difficult test.,안나는 어려운 시험에 대해 정말 불안해해요.
I feel very anxious for the new party.,나는 새로운 파티에 대해 매우 열망해요.
I will apply for the summer camp today.,나는 오늘 여름 캠프에 지원할 거예요.
Students apply simple rules to behave in class.,학생들이 간단한 규칙을 적용해서 교실에서 행동해요.
I apply cream on my face every morning.,나는 매일 아침 내 얼굴에 크림을 발라요.
The classroom rule will apply for every student.,교실 규칙은 모든 학생에게 해당돼요.
We carefully approach our classroom door every morning.,우리는 매일 아침 교실 문으로 천천히 접근해요.
I use a careful approach to learn math.,나는 수학을 배우기 위해 신중한 접근법을 사용해요.
My teacher always appropriates money for our projects.,우리 선생님은 항상 우리 프로젝트를 위해 돈을 마련해요.
We should not appropriate the playground without permission.,우리는 허가 없이 놀이터를 사유화하면 안돼요.
Wearing appropriate clothes always helps us look nice.,적절한 옷을 입으면 항상 멋있어져요.
The brave army helps protect our peaceful country.,용감한 육군은 우리 평화로운 나라를 보호해요.
The police arrest a man near school today.,경찰이 오늘 학교 근처에서 남자를 체포해요.
My friend read a newspaper article this morning.,내 친구는 오늘 아침 신문 기사를 읽었어요.
A new article fills our classroom supply list.,새로운 물품이 우리 교실 물품 목록을 채워요.
The clever student read one research article today.,영리한 학생이 오늘 연구 논문을 읽었어요.
This article shows an interesting news story today.,이 관사는 오늘 흥미로운 뉴스 이야기를 보여요.
He put his bag aside near the door.,그는 가방을 문 옆에 두었어요.
Brave soldiers attack the enemy base at dawn.,용감한 병사들이 적 기지를 새벽에 공격해요.
Flu attacks people during the cold winter season.,독감이 우리 모두의 소중한 몸을 추운 겨울에 침범해요.
The lively audience clapped after the fun play.,활기찬 청중이 즐거운 연극 후 박수를 쳤어요.
My test score was an average mark today.,내 시험 점수는 보통의 점수였어요.
She can easily balance on the narrow beam.,그녀는 좁은 빔 위에서 쉽게 균형을 유지해요.
Balance helps me walk on a narrow beam.,균형이 날 도와 좁은 줄을 걷게 해요.
Export and import quickly create a trade balance.,수출과 수입이 무역 수지를 빠르게 만들어요.
I often use the balance to measure weight.,저는 저울을 자주 사용해 무게를 재요.
I check my bank balance every single day.,나는 매일 은행 잔액을 확인해요.
Parents bar unhealthy food from the school lunch.,부모님은 학교 점심에서 건강하지 않은 음식을 금지해요.
The wooden bar is long and very strong.,나무 막대기는 길고 매우 강해요.
He chose a bar job at his firm.,그는 회사에서 변호사직을 선택했어요.
I always go to the bar every Friday.,저는 항상 금요일마다 작은 술집에 가서 친구와 만나요.
The small brown dog barks at the mailman.,작은 갈색 개가 우체국 아저씨에게 짖어요.
The tree's bark feels rough on my hand.,나무껍질은 거칠어요.
I replace the battery in my red clock.,나는 내 빨간 시계의 건전지를 교체해요.
The stray cat begs food from kind folks.,길고양이가 친절한 사람들에게 음식을 구걸해요.
I beg my friend to share his toys.,나는 친구에게 장난감을 나누자고 간청해요.
I bet money on my favorite team today.,나는 오늘 내가 좋아하는 팀에 돈을 걸어요.
I bet you really will win the game.,나는 네가 정말 게임에서 이길 거라고 확신해요.
Can I have a bit of apple juice?,사과 주스 조금 마실 수 있어요?
Don't blame anyone if problems seem too difficult.,누구도 탓하지 마세요 문제가 너무 어려워 보여요.
Bright flowers bloom when spring brings happy weather.,밝은 꽃은 봄에 행복한 날씨를 가져와요.
Please do not let homework bother you today.,오늘 숙제가 신경 쓰지 마세요요.
Do not bother the little cat too much.,작은 고양이를 너무 귀찮게 하지 마세요.
Please do not bother to fix small issues.,작은 문제를 고치려고 애쓰지 마세요.
Please do not bother your little sister today.,오늘은 여동생을 귀찮게 굴지 마세요.
Cleaning my messy room can be a bother.,내 지저분한 방 청소는 성가신 일이 될 수 있어요.
I gently bow now to greet my friend.,나는 천천히 절 해 친구에게 인사해요.
Students always gently bow to their caring teacher.,학생들은 항상 자상한 선생님께 부드럽게 복종해요.
She tied a blue bow on her hair.,그녀는 머리에 파란 리본을 묶었어요.
She happily uses her bow for fun today.,그녀는 오늘 활을 즐겁게 사용해요.
Take a deep breath before starting the race.,경주를 시작하기 전에 깊게 숨을 쉬어요.
Please bump the ball gently with your head.,머리로 공을 살짝 부딪치세요.
The boy has a bump on his head.,소년이 머리에 혹이 있어요.
The old road has a small bump today.,오래된 길에 작은 튀어나온 부분이 있어요.
I push the red cart in the park.,나는 공원에서 빨간 수레를 밀어요.
My small room's ceiling is painted pale blue.,내 작은 방의 천장은 옅은 파랑색이에요.
A prison cell is very small and dark.,감옥은 아주 작고 어두워요.
Every cell inside our body always stays healthy.,우리 몸 속 모든 세포는 항상 건강해요.
The friendly clerk charges you a small fee.,친절한 점원이 작은 요금을 청구해요.
I always charge my phone every single night.,나는 항상 내 핸드폰을 매일 밤 충전해요.
Our teacher charged me to review the lesson.,우리 선생님이 저에게 수업을 검토하도록 맡기셨어요.
The police now charge him with a crime.,경찰이 지금 그를 범죄로 기소해요.
He will charge his meal on his account.,그는 그의 식사를 외상으로 달아놓을 거예요.
He faced a strong charge after his mistake.,그는 실수 후 강한 비난을 받았어요.
The police file a new charge against him.,경찰은 그에게 새로운 혐의를 제기해요.
My charge for bus ride is two dollars.,내 버스 요금은 두 달러예요.
My chest hurt a little bit during running.,내 가슴이 조금 아팠어요.
I keep my treasure in an old chest.,나는 내 보물을 오래된 상자에 보관해요.
I always keep my books in the chest.,저는 항상 책들을 서랍장에 보관해요.
The kind clerk happily helps me find candies.,친절한 점원이 기쁘게 나에게 사탕을 찾아줘요.
The friendly clerk helps many customers every day.,친절한 사무원은 많은 손님을 도와요.
Our client always smiles in our small store.,우리 고객은 우리 작은 가게에서 항상 웃어요.
My bed is comfortable after a long day.,내 침대는 하루가 끝나면 편안해요.
I often consume bread and milk for breakfast.,나는 아침에 빵과 우유를 먹어요.
Many people consume food at their lunch time.,많은 사람들이 점심시간에 음식을 소비해요.
The old house was consumed by big flames.,오래된 집이 큰 불길에 휩싸였어요.
Strong feelings often completely consume our happy hearts.,강한 감정이 자주 우리 행복한 마음을 휩싸요.
A creature happily lives on our big planet.,한 생물이 우리 큰 행성에서 행복하게 살아요.
A small friendly creature lives in our garden.,작고 착한 존재가 우리 정원에 살고 있어요.
Brave rescuers deliver scared kittens from tall trees.,용감한 구조대원들이 높은 나무에서 겁먹은 새끼 고양이를 구출해요.
I always deliver letters and packages each morning.,나는 항상 아침마다 편지와 소포를 배달해요.
She will deliver happy news to her friend.,그녀가 친구에게 행복한 소식을 전달할 거예요.
The skilled doctor will deliver the baby safely.,숙련된 의사가 아기를 안전하게 분만할 거예요.
My principal will deliver a short speech today.,우리 교장 선생님이 오늘 짧은 강연을 해요.
The judge will deliver the verdict this afternoon.,판사는 오늘 오후에 판결을 내릴 거예요.
The teacher will deny any cheating in class.,선생님은 교실에서 어떤 부정행위도 부인할 거예요.
I will deny the offer that bothers me.,나는 마음에 들지 않는 제안을 거절해요.
She went out despite the cold winter day.,그녀는 추운 겨울 날임에도 불구하고 밖에 나갔어요.
He can develop a high fever in winter.,그는 겨울에 높은 열이 걸릴 수 있어요.
We develop a small project in our class.,우리 반에서 작은 프로젝트를 개발해요.
Plants develop slowly with enough water and sunlight.,식물은 충분한 물과 햇빛을 받아 천천히 발달해요.
We develop our skills and ideas every day.,우리는 매일 기술과 생각을 발전시키고 있어요.
We develop good study habits every single day.,우리는 좋은 공부 습관을 만들어요.
They develop film in the darkroom every day.,그들은 매일 암실에서 필름을 현상해요.
A tiny problem can quickly develop at school.,작은 문제가 학교에서 빨리 생길 수 있어요.
Please do not disturb my quiet study area.,제 조용한 공부 공간을 방해하지 마세요.
Loud noise may sometimes disturb my warm sleep.,큰 소음이 때때로 내 따뜻한 잠을 혼란스럽게 해요.
Please do not disturb my sleeping pet now.,제 잠자는 애완동물을 지금 건드리지 마세요~요.
He always puts special effort into his art.,그는 항상 특별한 노력을 그의 예술에 쏟아요.
The entire school building is new and bright.,전체 학교 건물이 새롭고 밝아요.
The entire class always sings very happy songs.,전체 반이 항상 매우 즐거운 노래를 불러요.
Young heroes fight evil in a magical land.,어린 영웅들이 마법의 땅에서 악과 싸워요.
The evil monster quietly hides under the bed.,사악한 몬스터가 조용히 침대 밑에 숨어요.
My brother always fears spiders in our room.,내 동생은 우리 방에서 거미를 두려워해요.
She felt fear when passing the lonely bridge.,그녀는 외로운 다리를 지날 때 두려움을 느꼈어요.
Students figure large numbers in math class daily.,학생들이 수학 시간에 큰 수를 계산해요.
I figure that my homework is easy today.,저는 제 숙제가 오늘 쉬울 거라고 생각해요.
I always figure my little brother is crying.,나는 항상 동생이 우는 것을 알아차리요.
I see a beautiful figure in the drawing.,나는 그림에서 아름다운 형상을 봐요.
The report shows a high figure this month.,보고서는 이번 달 높은 수치를 보여줘요.
I have a blue figure on my shelf.,나는 내 선반 위에 파란 피규어가 있어요.
The friendly figure always teaches our small class.,친근한 인물은 항상 우리 반을 가르쳐요.
The clear river flows slowly along the path.,맑은 강이 천천히 길을 따라 흐르어요.
The river always shows a smooth gentle flow.,강은 항상 부드러운 흐름을 보여요.
They found a new fun club at school.,그들은 학교에 재미있는 새 동아리를 설립했어요.
The government protects all citizens in our town.,정부는 우리 동네의 모든 시민을 보호해요.
The judge listens carefully to the court case.,재판관은 법정 사건을 주의 깊게 들어요.
The judge kindly rates all contestants with fairness.,심사위원은 모든 참가자를 공정하게 평가해요.
This fun game has a limit for scores.,이 재미있는 게임은 점수에 한계가 있어요.
I manage my toys in my little room.,저는 제 장난감을 작은 방에서 관리해요.
I manage class problems with calm and care.,나는 학급 문제를 차분히 대처해요.
I managed to complete my project on time.,나는 가까스로 내 프로젝트를 제 시간에 완성했어요.
Plastic is a fun material for our class.,플라스틱은 우리 반에서 재미있는 물질이에요.
Wood is a common material for building models.,나무는 모형 만드는 데 흔한 재료예요.
Library books offer important material for school work.,도서관 책은 학교 과제에 중요한 자료를 제공해요.
They need material proof to solve the problem.,문제를 해결하기 위해 물질적인 증거가 필요해요.
School books are material for our future goals.,학교 책은 우리의 미래 목표를 위한 중요한 요소예요.
My kind teacher will offer a great idea.,친절한 선생님이 멋진 아이디어를 제안해요.
Kids happily pile their blocks on the floor.,아이들이 신나게 블록들을 바닥에 쌓아 올리세요.
A small pile of books sits on desk.,작은 책 더미가 책상 위에 있어요.
He earned a pile of money in summer.,그는 여름에 큰 돈을 벌었어요.
Regular daily exercise can prevent many health problems.,정기적인 운동은 많은 건강 문제를 방지할 수 있어요.
The prisoner was kept in a small prison.,범인은 작은 감옥에 갇혔어요.
She is probably reading her book at home.,그녀는 아마 집에서 책을 읽고 있어요.
I often purchase a toy from the shop.,저는 가게에서 장난감을 얻어요.
I made a purchase at the school fair.,나는 학교 축제에서 구매품을 샀어요.
I made a purchase at the small store.,나는 작은 가게에서 산 물건을 샀어요.
I clearly recognize my teacher in the hall.,나는 복도에서 선생님을 분명히 알아봐요.
I recognize my mistake when I am wrong.,내가 틀렸을 때 내 실수를 인정해요.
Only two cookies remain on the blue plate.,오직 두 개의 맛있는 쿠키가 파란 접시에 남아있어요.
The chair will remain by the big door.,의자는 큰 문 옆에 남아있어요.
Please remain calm and patient during the exam.,시험 중에는 차분하고 인내심 있게 남아있어요.
The remain is kept in a small box.,유해는 작은 상자에 보관되어 있어요.
My kind teacher will remind me about homework.,친절한 선생님이 숙제를 다시 한 번 알려 주실 거예요.
Please remove the messy toys from that table.,저 탁자에서 지저분한 장난감을 치워요.
Please remove the broken chair from the room.,부서진 의자를 방에서 제거해 주세요.
The boy must remove his red hat now.,소년은 지금 빨간 모자를 벗어요.
I always show respect to my kind teacher.,나는 항상 나의 친절한 선생님에게 고려를 보여요.
I often rush to catch my school bus.,나는 자주 서두르며 학교 버스를 타요.
Kids rush happily to reach the new playground.,아이들은 행복하게 새 놀이터로 돌진해요.
There was a big rush for school supplies.,학교 용품에 큰 급수요가 있었어요.
The rush in the city is very busy.,도시의 혼잡함은 매우 심해요.
I feel a strong rush when I score.,나는 득점할 때 강렬한 감정을 느껴요.
Animals separate from each other in different areas.,동물들은 서로 갈라서 다른 곳에 있어요.
My favorite toys are stored in separate boxes.,내 가장 좋아하는 장난감은 분리된 상자에 보관되어 있어요.
The large library has a separate reading room.,큰 도서관에는 별개의 독서실이 있어요.
The planes shell the small town last night.,비행기들이 어젯밤 작은 마을을 폭격했어요.
My turtle slowly crawls into its hard shell.,내 거북이는 천천히 딱딱한 껍질로 들어가요.
A soldier fired a shell at the enemy.,한 병사가 적에게 포탄을 쐈어요.
My kind mom will shelter us from rain.,친절한 엄마가 우리를 비로부터 막아줘요.
He quickly ran to the shelter from rain.,그는 비를 피하기 위해 피난처로 달렸어요.
We built a shelter for the stray dog.,우리는 길 잃은 개를 위한 보호소를 지었어요.
A simple shelter protects people from heavy rain.,간단한 쉼터는 사람들을 비로부터 보호해요.
My blue car is similar to her car.,내 파란 차는 그녀의 차와 비슷해요.
I source fresh fruits from my local market.,나는 현지 시장에서 신선한 과일을 얻어요.
The book is a good source for knowledge.,그 책은 좋은 출처에요.
Many books are a useful source for knowledge.,많은 책은 유용한 자료가 될 수 있어요.
Trees are a very natural source of oxygen.,나무는 산소의 아주 자연스러운 자원이에요.
The teacher found the source of our problem.,선생님이 우리 문제의 근원을 찾으셨어요.
A square always has exactly four equal sides.,정사각형은 항상 네 개의 같은 변이 있어요.
My strict uncle is always a square person.,내 엄격한 삼촌은 항상 고리타분한 사람이에요.
Learning that two square equals four is fun.,두 제곱은 네라는 것을 배우는 것이 참 재미있어요.
Kids always laugh happily in the town square.,아이들이 항상 동네 광장에서 행복하게 웃어요.
He may suffer from pain all the time.,그는 항상 고통을 겪을 수 있어요.
Plants suffer when they do not get water.,식물은 물 없으면 나빠져요.
We survey the large garden for blooming flowers.,우리는 피는 꽃을 위해 큰 정원을 조사해요.
Our school survey collects student ideas every day.,우리 학교 조사는 매일 학생들의 아이디어를 모아요.
Many animals survive if they have enough water.,많은 동물들은 충분한 물이 있으면 살아남아요.
My grandpa always told a very funny tale.,할아버지께서 항상 아주 재미있는 이야기를 들려주셨어요.
The teacher showed us the truth about history.,선생님께서 역사에 관한 진실을 보여주셨어요.
I value each project by checking every detail.,저는 각 프로젝트를 꼼꼼히 평가해요.
I truly value my dear family every day.,저는 매일 제 가족을 소중하게 여겨요.
Honesty and kindness always have a high value.,정직과 친절은 항상 높은 가치를 가져요.
I love this book version with fun pictures.,나는 재미있는 그림이 있는 이 책 판을 좋아해요.
Her wild idea really shocked her school teacher.,그녀의 무모한 아이디어가 학교 선생님을 정말 놀라게 했어요.
The wild tiger roams quickly in the forest.,야생 호랑이가 숲에서 빠르게 돌아다녀요.
The bird uses its wing to fly high.,그 새는 날개로 높이 날아요.
"Our school wing is a quiet, small building.",우리 학교 부속 건물은 조용하고 작아요.
My wise friend always gives me helpful advice.,나의 현명한 친구는 항상 유용한 조언을 해요.
She goes to school without her blue uniform.,그녀는 파란 교복 없이 학교에 가요.
I often wonder why stars shine at night.,나는 밤에 별들이 왜 빛나는지 종종 궁금해요.
I always wonder if my friend will come.,나는 항상 내 친구가 올까 생각해요.
I feel wonder every time I see stars.,별을 볼 때마다 경이를 느껴요.
I have not yet finished my homework today.,나는 아직 숙제를 끝내지 못했어요.
"She sings well, yet she is very shy.",그녀는 노래를 잘 부르지만 매우 수줍어해요.
The zebra runs very fast around the zoo.,얼룩말은 동물원에서 아주 빠르게 달려요.
I got exactly zero marks in my exam.,나는 시험에서 숫자 영 점을 받았어요.
Please contact me if you need any help.,도움이 필요하면 저에게 연락해 주세요.
Her contact with animals always makes her smile.,그녀의 동물과의 접촉은 항상 웃음을 줘요.
The big box may contain many small toys.,큰 상자에는 많은 작은 장난감이 들어 있을 수 있어요.
My backpack can contain all my school books.,내 책가방은 내 학교 책들을 포함해요.
We will continue to study English every day.,우리는 매일 영어 공부를 계속할 거예요.
We often have a fun conversation after school.,우리는 종종 학교 후에 즐거운 대화를 나누어요.
They counter bad ideas in every school class.,그들은 모든 학교 수업에서 나쁜 생각에 반대해요.
She quickly paid her bill at the counter.,그녀는 계산대에서 돈을 바로 냈어요~요
The old clock spins in counter clockwise direction.,오래된 시계는 거꾸로 도는 방향이에요.
The ice may quickly crack if it freezes.,얼음은 얼면 빠르게 갈라질 수 있어요.
Tom can carefully crack the egg for breakfast.,톰은 아침을 위해 조심스럽게 계란을 깨요.
My favorite blue vase has a tiny crack.,내가 좋아하는 파란 꽃병에 작은 갈라진 금이 있어요.
The ice made a crack sound when broken.,얼음이 깨질 때 날카로운 소리가 났어요.
A big crowd cheered happily at the game.,큰 군중이 경기에서 기쁘게 환호했어요.
We always debate ideas before making a decision.,우리는 결정을 내리기 전에 숙고해요.
My fun picnic depends on the sunny weather.,내 즐거운 소풍은 화창한 날씨에 달려있어요.
I always depend on my parents for support.,나는 항상 부모님께 의지해요.
My deep dependence on friends makes life easier.,내 깊은 의존은 친구들 덕분에 인생이 쉬워요.
I determine our new picnic plan for Sunday.,나는 일요일에 새로운 피크닉 계획을 하기로 결정해요.
