example_english,example_korean
The old wooden chair feels very uncomfortable today.,오래된 나무 의자가 오늘 매우 불안정해요.
The small cat is hiding under the table.,작은 고양이가 탁자 아래에 숨어 있어요.
The bird flies under the clear blue sky.,그 새는 맑은 푸른 하늘 아래로 날아요.
My new underpants are soft and very comfortable.,내 새 속옷은 부드럽고 매우 편해요.
I always try to understand my teacher well.,저는 항상 선생님을 잘 이해하려고 해요.
I love the underwater world beneath the sea.,나는 바다 아래 물속의 세계를 사랑해요.
"Unfortunately, our class trip was cancelled last week.","불행하게도, 우리 반 소풍은 지난주에 취소되었어요."
The teacher seems very unfriendly during class time.,수업 시간에 선생님은 매우 비우호적이에요.
Eating junk food every day is very unhealthy.,매일 정크푸드를 먹는 것은 매우 건강하지 못해요.
Unhealthy food can hurt our bodies a lot.,건강하지 못한 음식은 우리 몸에 많이 해로워요.
This small painting is unique and very beautiful.,이 작은 그림은 독특하고 매우 아름다워요.
Her colorful painting is unique and very beautiful.,그녀의 생동감 넘치는 그림은 유일하고 아주 아름다워요.
Friendly smiles have a universal effect on people.,친근한 미소는 모든 사람에게 보편적인 효과를 줘요.
The universal space shines with many bright stars.,우주적인 공간은 많은 밝은 별로 빛나요.
The stars fill our beautiful universe with wonder.,별들이 우리의 아름다운 우주를 놀라움으로 채워요.
The unknown cat slowly walked on the street.,알려지지 않은 고양이가 천천히 길을 걸었어요.
"Unlike my quiet cat, my dog is playful.","내 조용한 고양이와는 달리, 내 개는 활발해요."
"Unlike my friend, I always eat healthy food.","내 친구와 달리, 나는 항상 건강한 음식을 먹어요."
Please unplug the TV power cord right now.,지금 TV 전원 코드를 플러그에서 빼주세요.
The unstable wooden chair wobbles on the floor.,불안정한 나무 의자가 바닥 위에서 흔들려요.
The teacher said the rumor is untrue today.,선생님이 오늘 소문이 진실이 아니라고 하셨어요.
My cute cat wears an unusual red hat.,귀여운 고양이가 특이한 빨간 모자를 쓰고 있어요.
The bird flew up over the tall house.,새가 높은 집 위로 날아갔어요.
My mood shows up and down every day.,제 기분은 매일 기복을 보여요.
I always jump up and down on trampoline.,나는 항상 트램펄린 위 아래로 점프해요.
Upcycling brings bright new life to old items.,업사이클링은 오래된 물건에 밝은 새 생명을 불어넣어요.
We always upgrade our slow old computer system.,우리는 느린 오래된 컴퓨터 시스템을 개선해요.
Kids can easily upload their homework file online.,아이들은 숙제 파일을 쉽게 업로드할 수 있어요.
My life always shows many ups and downs.,내 삶은 항상 많은 기복과 부침을 보여요.
He quickly went upstairs to meet his friend.,그는 빠르게 위층으로 가서 친구를 만났어요.
Planes fly upwards to reach the high cloud.,비행기들은 높은 구름에 도달하기 위해 위쪽으로 날아요.
Mark urgently called his teacher for extra help.,마크는 급하게 선생님께 추가 도움을 요청했어요.
English class teaches proper usage of new words.,영어 수업은 새로운 단어의 올바른 용법을 가르쳐요.
Daily water usage at our school is important.,우리 학교의 하루 물 사용량은 중요해요.
This simple tool has only one use today.,이 간단한 도구는 오늘 단 하나의 용도가 있어요.
Mom quickly used up all my birthday cake.,엄마가 내 생일 케이크를 다 써버리셨어요.
I used to play soccer in the park.,나는 옛날에 자주 공원에서 친구들과 함께 축구하곤 했어요.
This tool is always very useful in class.,이 도구는 항상 수업에서 쓸모 있어요.
That useless tool always makes our work hard.,그 쓸모없는 도구는 항상 우리의 일을 어렵게 만들어요.
My usual friend kindly gives me extra snacks.,나의 평소 친구가 친절히 간식을 줘요.
I usually ride my bike to school daily.,나는 보통 매일 자전거를 타고 학교에 가요.
I usually eat breakfast at eight every day.,나는 보통 매일 여덟시에 아침을 먹어요.
We are taking a fun vacation this summer.,우리는 이번 여름에 즐거운 휴가를 가요.
School ends and summer vacation time starts today.,학교가 끝나고 여름 방학이 시작해요.
My grandmother gave me a very valuable ring.,할머니께서 제게 아주 귀중한 반지를 주셨어요.
This old toy is truly valued by me.,이 오래된 장난감은 정말 소중해요.
She puts bright fresh flowers in a vase.,그녀는 밝은 신선한 꽃을 꽃병에 꽂아요.
The vast park is filled with many trees.,광대한 공원은 많은 나무들로 가득해요.
I always eat fresh vegetable every single morning.,저는 항상 신선한 야채를 매일 아침 먹어요.
She is very happy with her new doll.,그녀는 새 인형과 매우 기뻐해요.
He is the very best friend of mine.,그는 바로 그 최고의 친구예요.
My mobile phone vibrates during long quiet classes.,내 핸드폰은 조용한 수업 중에 진동해요.
Our team grabbed a great victory last night.,우리 팀은 어젯밤에 멋진 승리를 거두었어요.
My friend always likes a short video clip.,내 친구는 항상 짧은 동영상을 좋아해요.
I will video-record our fun school play now.,나는 지금 우리 재미있는 학교 연극을 녹화할 거예요.
My friend always eats Vietnamese noodles for lunch.,내 친구는 항상 베트남의 국수를 먹어요.
A young villager sells fresh fruits at noon.,어린 마을 사람은 정오에 신선한 과일을 팔아요.
Mom adds a little vinegar to our salad.,엄마는 우리 샐러드에 식초를 조금 넣어요.
Wind blows violently during the very strong storm.,강한 폭풍 속에 바람이 격렬하게 불어요.
The skilled violinist plays lovely music for us.,유능한 바이올린 연주자가 우리를 위해 아름다운 음악을 연주해요.
We entered a virtual world during computer class.,우리는 컴퓨터 수업 시간에 가상의 세계에 들어갔어요.
The teacher used a virtual map in class.,선생님께서 수업에서 사실상의 지도를 사용하셨어요.
Our class will visit the school museum today.,우리 반은 오늘 학교 박물관을 방문해요.
The visiting team won the exciting game yesterday.,원정 팀이 어제 신나는 경기를 이겼어요.
I always wear my visor on sunny days.,저는 화창한 날에 항상 챙을 써요.
Our big new poster is visually very appealing.,우리의 큰 새 포스터는 시각적으로 매우 매력적이에요.
My vocabulary grows quickly with reading every day.,매일 독서를 하면서 제 어휘가 빠르게 늘어요.
He can voice his opinion in our class.,그는 우리 반에서 의견을 표현할 수 있어요.
My little friend sings with a clear voice.,내 작은 친구가 맑은 목소리로 노래해요.
The big volcano is close to our school.,큰 화산은 우리 학교 가까이에 있어요.
Little kids love playing volleyball with a ball.,작은 아이들이 배구를 공과 함께 즐겨요.
I do volunteer work at my local school.,저는 우리 동네 학교에서 자원 봉사를 해요.
The happy dog likes to wag its tail.,행복한 강아지가 꼬리를 흔들어요.
They unloaded the old wagon with great care.,모두 함께 그 오래된 짐마차를 아주 천천히 내렸어요.
The wagon carries heavy freight on long journeys.,화물기차는 무거운 짐을 긴 여정에 실어요.
I always wear a belt around my waist.,나는 항상 허리에 벨트를 매요.
I always wait for my bright school bus.,나는 항상 밝은 학교 버스를 기다려요.
I often wait for my friend near school.,나는 학교 근처에서 친구를 자주 기다리요.
Children patiently wait in line for the bus.,어린이들은 버스를 타기 위해 줄 서서 기다려요.
I always wake from sleep each bright morning.,나는 매일 밝은 아침에 잠에서 깨요.
I always wake up at seven each morning.,저는 항상 아침 7시에 잠이 깨요.
I sometimes walk my dog in the park.,나는 가끔 공원에서 내 강아지를 산책시켜요.
I always walk my pet dog each evening.,나는 항상 내 강아지를 매일 산책시켜요.
I walk my sister to school every morning.,나는 매일 아침 내 여동생을 학교에 바래다줘요.
The walk by the river is very safe.,강가 산책로는 매우 안전해요.
The white wall stands near the tall tree.,하얀 벽은 높은 나무 옆에 서 있어요.
I like to wander around the school yard.,나는 학교 운동장을 돌아다니는 걸 좋아해요.
I want to play with my friend today.,나는 오늘 친구와 놀기를 원해요.
A long war brings sadness to all people.,긴 전쟁은 모든 사람에게 슬픔을 가져다줘요.
My cozy sweater feels warm on chilly nights.,내 포근한 스웨터가 쌀쌀한 밤에 따뜻해요.
Let's warm up quickly for the sports class.,운동 수업 전에 빠르게 준비해요.
I warm up slowly before my soccer game.,나는 축구 경기 전에 준비 운동을 해요.
The brave warrior boldly fought for his people.,그 용사는 사람들을 위해 용감하게 싸웠어요.
I always wash my hands before every meal.,나는 매 끼니 전에 항상 손을 씻어요.
I always wash my hands before eating breakfast.,나는 항상 아침식사 전에 손을 빨아요.
Hear the wash of water near the shore.,바닷가에서 물살 가르는 소리를 들어요.
My mother buys wash to clean her face.,엄마는 얼굴을 씻기 위해 화장수를 사요.
Heavy rain can wash away our paper drawings.,강한 비가 우리 종이 그림을 유실시킬 수 있어요.
The rain will wash away the dirty sand.,비가 더러운 모래를 휩쓸어 가요.
I wash the dishes after our family dinner.,나는 가족 저녁 식사 후에 설거지를 해요.
Please watch the moving car before crossing street.,길 건너기 전에 움직이는 자동차를 조심하세요.
I always watch the bright stars at night.,나는 항상 밤에 밝은 별들을 봐요.
He likes to watch cartoons after school daily.,그는 학교 다녀온 후 매일 재미있는 만화를 봐요.
Tim always wears his brand new watch daily.,팀은 항상 그의 새 손목시계를 매일 차요.
I always check my watch during class time.,나는 언제나 수업 시간에 시계를 확인해요.
Please watch out when you cross the street.,길을 건널 때 조심해요.
Please always watch out for small puddles ahead.,앞에 있는 작은 물웅덩이를 항상 주의해요.
Grandma will always watch over us at night.,할머니는 항상 밤에 우리를 감시해요.
Parents always watch over their children at night.,부모님은 항상 아이들을 경계 해요.
I always watch over my baby at night.,나는 항상 밤에 내 아기를 보살피어요.
My kind teacher watches over our dog today.,친절한 선생님께서 오늘 우리 강아지를 보살펴요.
The delicious chocolate cake waters my hungry mouth.,맛있는 초콜릿 케이크가 제 입에 군침이 돌게 해요.
I water the small garden plants every morning.,나는 매일 아침 작은 정원 식물에 물을 줘요.
I always drink water in the bright morning.,나는 항상 밝은 아침에 물을 마셔요.
A water turtle swims slowly near the reef.,물속의 거북이가 암초 근처에서 천천히 헤엄쳐요.
The water pipe gives water for every home.,수도관은 모든 집에 물을 줘요.
I always like to draw with watercolor paints.,저는 항상 수채물감으로 그림을 그려요.
We visited a tall waterfall near the park.,우리는 공원 근처에 높은 폭포를 방문했어요~요.
I like eating a fresh sweet watermelon slice.,나는 신선한 달콤한 수박 조각을 먹어요.
"Every night, the moon waxes a little more.","매일 밤, 달은 조금씩 커져요."
Bees always make pure wax for their hive.,벌들은 항상 순수한 밀랍으로 자기 벌집을 만들어요.
This way is very effective for our class.,이 방법은 우리 반에 아주 효과적이에요.
She finds a safe way to solve problems.,그녀는 문제를 해결하는 안전한 방법을 찾았어요.
We always play fair at our friendly school.,우리는 항상 우리 친절한 학교에서 공평하게 놀아요.
Her small weakness is reading books too late.,그녀의 작은 약점은 책을 너무 늦게 읽는 거예요.
My family builds our wealth by saving money.,우리 가족은 돈을 모아 재산을 쌓아요.
I always wear my red shirt to school.,저는 항상 학교에 빨간 셔츠를 입고 있어요.
I always wear my new shoes every day.,저는 항상 새 신발을 매일 신어요.
The old shoes begin to wear after use.,오래된 신발은 사용 후 닳기 시작해요.
My shoes wear out when I run fast.,내 신발은 빨리 달리면 닳아요.
Long boring school days will wear out students.,지루한 학교 날이 학생들을 완전히 지치게 해요.
Our small boat will weather the rough sea.,우리 작은 배가 거친 바다를 견뎌내요.
Small stones weather in sun and rain daily.,작은 돌은 해와 비에 풍화돼요.
The weather is very sunny for our picnic.,피크닉을 위해 날씨가 매우 맑아요.
I always watch the weather report every morning.,저는 항상 아침마다 일기예보를 봐요.
My grandma weaves soft cloth for my shirt.,우리 할머니가 부드러운 옷감을 짜주어요.
A little spider neatly spins its soft web.,작은 거미가 부드러운 웹을 깔끔하게 짓고 있어요.
A small spider spins a neat web daily.,작은 거미가 깔끔한 거미줄을 매일 만들어요.
This website always offers many interesting learning games.,이 웹사이트는 항상 많은 흥미로운 학습 게임을 제공해요.
They celebrated a joyful wedding under blue sky.,그들은 파란 하늘 아래 즐거운 결혼식을 축하했어요~요
Our class meets once every week for lessons.,우리 반은 매주 한 번 수업을 받아요.
I love playing football with friends this weekend.,이번 주말에 친구들과 축구하는 것을 좋아해요.
She always attends her weekly art class happily.,그녀는 매주마다 미술 수업에 항상 참석해요.
You weigh your lunchbox using our scale today.,너는 오늘 우리 저울로 도시락의 무게를 재요.
My small dog really weighs nearly five kilograms.,내 작은 개는 정말 거의 5킬로그램이에요.
I carefully weigh apples on my new scale.,저는 새로운 저울로 사과를 꼼꼼히 잘 저울질해 봐요.
Teachers carefully weigh all students' work each day.,선생님들은 매일 모든 학생의 과제를 신중하게 평가해요.
My truck carries a weight of one ton.,내 트럭은 1톤의 무게를 옮겨요.
Tom lifts the weight at our school gym.,톰은 우리 학교 체육관에서 역기를 들어요.
I always welcome you to our fun class.,나는 항상 너를 우리 재미있는 수업에 환영해요.
The old well always gives us fresh water.,오래된 우물이 항상 신선한 물을 줘요.
Mark is feeling well after a long sleep.,마크는 긴 잠 후에 건강해요.
He runs very well during school sports day.,학교 체육대회에서 그는 아주 잘 달려요.
My friend is a well-known singer from school.,내 친구는 학교에서 잘 알려진 가수예요.
I always enjoy Western-style food every Friday lunch.,나는 항상 금요일 점심에 서양식 음식을 즐겨요.
My jacket feels very wet in the rain.,비 때문에 내 재킷은 아주 젖었어요.
The wetland is home to many small frogs.,습지는 많은 작은 개구리들의 집이에요.
What toy do you want to buy today?,오늘 어떤 장난감을 사고 싶어요.
Grandma happily uses a wheelchair to shop easily.,할머니께서는 기쁘게 바퀴 달린 의자를 이용해 쇼핑해요.
He will call us when the game stops.,그는 게임이 멈추면 우리에게 전화할 거예요.
I will call you when I am ready.,준비가 되었을 때 제가 전화할게요.
"When it comes to sports, Tim plays soccer.","스포츠에 관한 한, 팀은 축구를 해요."
Call me whenever you need some more help.,필요할 때는 언제든지 제게 전화해요.
Where is my red ball under the bed?,내 빨간 공은 침대 아래 어디에 있어요.
"Tom sings very softly, while Jane dances joyfully.","톰은 매우 부드럽게 노래해요, 반면에 제인은 기쁘게 춤춰요."
I listen to music while I read books.,나는 책을 읽는 동안 음악을 들어요.
I like apples while my friend likes oranges.,나는 사과를 좋아해요 반면 내 친구는 오렌지를 좋아해요.
Who is my very best friend at school?,학교에서 내 제일 좋은 친구는 누구에요?
I always wonder why the sky is blue.,저는 왜 하늘이 파란지 항상 궁금해요.
Birds fly widely across the big blue sky.,새들은 넓게 큰 파란 하늘을 날아요.
My wife cooks a nice dinner every night.,내 아내가 매일 맛있는 저녁식사를 준비해요.
The actor wears a new wig every day.,배우는 매일 새로운 가발을 써요.
His wild decision truly surprised everyone at school.,그의 무모한 결정이 학교에서 모두를 놀라게 했어요.
We saw a wild animal in the park.,우리는 공원에서 야생 동물을 봤어요.
Our school trip helped us see wildlife nearby.,우리 학교 여행은 근처에서 야생 생물을 볼 수 있었어요.
The dog ran wildly in the big park.,강아지가 큰 공원에서 미친 듯이 달렸어요.
My mom will cook dinner for us today.,우리 엄마가 오늘 저녁을 요리할 거예요.
My grandfather's last will was full of love.,할아버지의 마지막 유언은 사랑 가득했어요.
He shows strong will by working hard daily.,그는 열심히 일하며 강한 의지를 보여요.
I will win the game with hard work.,나는 열심히 노력해서 경기를 쟁취할 거예요.
Our team will win the big soccer game.,우리 팀이 큰 축구 경기를 이길 거예요.
They all worked hard to win the award.,모두가 열심히 해서 상을 탔어요.
My friend will surely win our school race.,내 친구는 학교 경주에 꼭 이길 거예요.
Team players work hard to win first place.,팀 선수들이 열심히 노력해서 우승해요.
The road will wind along the seaside park.,도로가 바닷가 공원을 따라 구불구불해요.
He winds the old clock every single morning.,그는 매일 아침 오래된 시계를 감아요.
The strong wind blows over the green field.,강한 바람이 초록 들판 위를 불어요.
I see the bright sun through the window.,나는 창문을 통해 밝은 해를 봐요.
It is very windy today in the park.,오늘 공원에서 바람이 부는 날이에요.
She is the only winner of the race.,그녀는 경주의 유일한 우승자예요.
The wiper quickly cleans the rainy car windshield.,와이퍼가 비오는 차창을 깨끗이 닦아요.
My kind teacher gives us wisdom every day.,내 친절한 선생님은 매일 우리에게 큰 지혜를 주셔요.
He spent his money wisely at the store.,그는 가게에서 돈을 현명하게 썼어요.
I have a big wish on my birthday.,내 생일에 큰 소원이 있어요.
I always wish my friend good luck today.,나는 항상 친구에게 오늘 행운을 빌어요.
I go to school with my best friend.,저는 매일 학교에 가요 가장 친한 친구와 함께요
He carefully writes letters with his new pen.,그는 조심스럽게 편지를 새로운 펜으로 써요.
I always support you with all my heart.,나는 항상 너를 진심으로 응원해요.
They welcomed the new friend with open arms.,그들은 새로운 친구를 기쁜 마음으로 환영해요.
Lydia is very witty and tells funny jokes.,리디아는 매우 재치 있고 웃긴 농담을 해요.
The kind wizard protects his town every day.,친절한 마법사가 매일 마을을 보호해요.
The brave wolf ran fast in the forest.,용감한 늑대가 숲에서 빠르게 달렸어요.
The woman eaches art at our school daily.,그 여자는 우리 학교에서 매일 미술을 가르쳐요.
I wonder why the shining moon is bright.,나는 왜 반짝이는 달이 밝은지 궁금해요.
I always wonder if she likes ice cream.,나는 항상 그녀가 아이스크림을 좋아하는지 생각해요.
I always see pure wonder in bright stars.,나는 밝은 별에서 순수한 경이를 봐요.
The park is a wonderful place to play.,공원은 놀라운 놀이터에요.
The wonderful park is fun for our family.,그 멋진 공원은 우리 가족에게 즐거워요.
The wood is used to build a house.,나무는 집 짓는 데 사용돼요.
I visited the woodshop during my fun camp.,나는 즐거운 캠프에서 목공장을 방문했어요.
My teacher explained one new word in class.,선생님께서 교실에서 새로운 낱말을 설명해 주셨어요.
The teacher sends a kind word each day.,선생님은 매일 친절한 말을 보내요.
The medicine works after you take it daily.,약이 매일 복용 후 잘 작용해요.
The clock will work when batteries are added.,시계는 배터리가 들어가면 효과가 있어요.
Machines work well and people work every day.,기계는 잘 작동하고 사람은 매일 일해요.
I like my work at the small shop.,저는 작은 가게에서 제 일을 좋아해요.
I do my work during art class today.,나는 오늘 미술 수업에서 작업을 해요.
My art work is bright and very fun.,나의 작품은 밝고 아주 재미있어요.
Good work always makes big dreams come true.,좋은 노력은 큰 꿈을 이루게 해요.
They always believe that things work out well.,그들은 항상 일이 잘 풀린다고 믿어요.
I work out the answer to each test.,나는 각 시험의 답을 알아내요.
I really hope things work out for us.,저는 정말 모든 일이 좋은 결과가 나오길 바라요.
My teacher will work out our class plan.,선생님께서 우리 반 계획을 실행할 거예요.
I work out every day for good health.,나는 매일 운동해요.
I work out numbers in my math homework.,나는 수학 숙제에서 숫자를 계산해요.
My family always explores the whole world together.,우리 가족은 매일 조금씩 아름다운 세계를 함께 탐험해요.
Our worldwide park is visited by many families.,우리의 세계적인 놀이공원은 많은 가족이 방문해요.
The small worm crawls under the red stone.,작은 벌레가 빨간 돌 밑에서 기어가요.
A wormhole may actually connect two different worlds.,우주의 웜홀이 실제로 두 다른 세계를 연결해요.
My worn blue shirt feels soft on touch.,내 낡은 파란 셔츠는 촉감이 부드러워요.
He looked worn after a long tiring race.,그는 긴 힘든 경주 후에 몹시 지쳐 보였어요.
I feel worried when my pet gets sick.,내 애완동물이 아플 때 저는 걱정스러워요.
I worry about my homework before class starts.,수업 전에 숙제에 대해 걱정해요.
My mood feels much worse on rainy days.,내 기분은 비 오는 날 훨씬 더 나빠요.
The broken toy felt worthless to my friend.,깨진 장난감은 친구에게 가치 없었어요.
The friendly wrangler rides his strong horse today.,친절한 카우보이가 강한 말을 오늘 타요.
Small children wrestle gently on the school mat.,작은 아이들이 학교 매트에서 씨름해요.
The boys wrestle hard in the school gym.,소년들이 학교 체육관에서 열심히 격투해요.
She carefully wrapped her wrist with a bandage.,그녀는 조심스럽게 손목을 붕대로 감았어요.
I write a nice card for my friend.,나는 내 친구를 위한 멋진 카드를 써요.
I always write down all my small ideas.,나는 항상 모든 작은 생각을 적어놓아요.
I always write down my homework every day.,나는 항상 내 숙제를 매일 적어요.
The written letter is on the small table.,작은 테이블 위에 문자화된 편지가 있어요.
"Your answer is really wrong, try again please.","당신의 답은 정말 틀렸어요, 다시 해 보세요요."
This year our school has many fun events.,이번 해 우리 학교에서 재미있는 행사가 많아요.
The teacher will yell at the noisy student.,선생님은 시끄러운 학생에게 소리치세요.
Sam is yellow when meeting a scary dog.,샘은 무서운 개를 만날 때 겁 많아요.
The yellow dust makes the hair very hazy.,황사가 공기를 매우 흐리게 만들어요.
My best friend said yes to join me.,내 가장 친한 친구가 예라고 말했어요.
I saw many pretty birds yesterday at school.,나는 어제 학교에서 많은 예쁜 새들을 봤어요.
I do gentle yoga in my living room.,저는 거실에서 부드럽게 요가를 해요.
You play games with your friends at school.,너는 학교에서 친구들과 게임을 해요.
The young calf drinks fresh milk every day.,새끼 송아지는 매일 신선한 우유를 마셔요.
The young cat happily plays in the garden.,어린 고양이가 정원에서 즐겁게 놀아요.
My young friend runs quickly in our park.,내 젊은 친구가 우리 공원에서 빨리 달려요.
I always eat a yummy apple for breakfast.,나는 항상 맛있는 사과를 아침에 먹어요.
That tired student always seems like a zombie.,그 피곤한 학생은 마치 무기력한 사람 같아요.
This fun zone is a very safe zone.,이 재미있는 지역은 매우 안전한 지역이에요.
Our class visits the zoo every school year.,우리 반은 매년 동물원을 방문해요.
Tom ran across the park to his house.,탐은 공원을 건너서 집에 갔어요.
The dog runs quickly across the wide park.,개가 넓은 공원을 가로질러 빠르게 달려요.
The actor performed a funny act on stage.,배우가 무대에서 재미있는 연기를 했어요.
Children act kindly when they help each other.,아이들은 서로 도울 때 착하게 행동해요.
The African smiles and sings his favorite song.,그 아프리카 사람은 웃으며 좋아하는 노래를 불러요.
African traditional food tastes very spicy and delicious.,아프리카 전통 음식은 아주 매콤하고 맛있어요.
She always plays alone in the quiet park.,그녀는 조용한 공원에서 홀로 놀아요.
Anna reads books alone by the cozy window.,안나는 아늑한 창가에서 혼자 책을 읽어요.
The large anchor holds the boat in water.,큰 닻은 배를 물에 고정해요.
They strongly anchor the boat in calm water.,그들은 보트를 잔잔한 물에 단단히 고정시키고 있어요.
The boat angles diagonally to avoid big rocks.,보트가 비스듬이 움직여 큰 바위를 피해요.
The angle of the triangle is very clear.,삼각형의 각도가 아주 분명해요.
I saw an antique clock at the museum.,나는 박물관에서 골동품 시계를 봤어요.
My grandmother has an antique clock on display.,우리 할머니는 골동품인 시계를 전시해요.
I will audition in my school's contest today.,저는 오늘 우리 학교 오디션에 참가할 거예요.
She will audition for a new school play.,그녀는 새로운 학교 연극에 오디션을 봐요.
We enjoy a delicious barbecue at a picnic.,우리는 소풍에서 맛있는 바비큐를 즐겨요.
We barbecue delicious meat every sunny weekend together.,우리는 매주 맑은 주말에 맛있는 고기를 바비큐로 구워요.
The black of my car is very shiny.,저의 차의 검은색은 매우 빛나요.
The black cat sleeps soundly on the sofa.,검은색 고양이가 소파 위에서 편히 자고 있어요.
A pretty blossom appears in the small garden.,작은 정원에 예쁜 꽃이 피어요.
My garden roses blossom under bright sunny skies.,내 작은 정원 장미가 밝은 햇살 아래 피어요.
The blue balloon gently floats in the sky.,파란 풍선이 하늘에 부드럽게 떠다녀요.
The small blue bird flies over the garden.,작은 파란색 새가 정원을 날아다녀요.
I brush my teeth every morning and night.,나는 매일 아침과 밤에 이를 솔질해요.
My dad gently brushes my hair every morning.,우리 아빠가 부드럽게 머리카락을 매일 빗질해요.
I use my brush to paint a cat.,나는 내 붓으로 고양이를 그려요.
Anna always uses a brush to paint pictures.,안나는 항상 그림을 그리기에 솔을 사용해요.
I burn my hand when cooking hot food.,뜨거운 음식을 요리할 때 손에 화상을 입어요.
He got a burn from the hot iron.,그는 뜨거운 다리미 때문에 화상을 입었어요.
I made a quick call to my friend.,내 친구에게 빠른 전화 했어요.
I always call my dear friend every day.,나는 항상 내 친한 친구에게 매일 전화해요.
We set up camp near the quiet lake.,우리는 조용한 호수 근처에 캠프를 설치했어요.
Every weekend we camp in a green forest.,매주 주말에 우리는 초록 숲에서 야영해요.
They cancel the meeting today if it rains.,비가 오면 오늘 회의를 취소해요.
Our school meeting cancel made us feel sad.,우리 학교 회의 취소가 우리를 슬프게 했어요.
Proper care always keeps the garden looking neat.,적절한 관리는 정원을 항상 깔끔하게 유지해요.
I always care for my lovely green garden.,나는 항상 내 예쁜 초록 정원을 관리해요.
Trying new sports can be a big challenge.,새로운 스포츠는 큰 도전이에요.
I challenge my older brother to a race.,나는 나의 형에게 경주에 도전해요.
I will change my shirt for a party.,나는 파티를 위해 내 셔츠를 바꿀 거예요.
A small change can refresh your busy mind.,작은 변화는 기분 전환이 될 수 있어요.
The chemical is safe in the school lab.,그 화학물질은 안전해요 학교 실험실에 있어요.
The chemical experiment was very safe and interesting.,화학 실험은 매우 안전하고 흥미로워요.
I love eating tasty Chinese food every day.,나는 매일 맛있는 중국의 음식을 먹어요.
The kind Chinese person rides a red bicycle.,친절한 중국인은 빨간 자전거를 타요.
She cleans her room and wipes the floor.,그녀는 방을 청소하고 바닥을 닦아요.
My room is always very clean and bright.,제 방은 항상 아주 깨끗하고 밝아요.
My best friend and I are always close.,내 가장 친한 친구와 저는 항상 가까워요.
Please close the window gently when you leave.,떠날 때 창문을 부드럽게 닫아 주세요~요.
The collapse of the building scared many people.,건물의 붕괴가 많은 사람들을 놀라게 했어요.
The weak building will collapse during the storm.,약한 건물이 폭풍 중에 붕괴할 거예요.
I always like company with my best friend.,나는 항상 가장 친한 친구와 동석해요.
I company my best friend during lunch today.,나는 오늘 맛있는 점심시간에 도서관에서 항상 친구와 동석해요.
My kind teacher always gave a warm compliment.,우리 친절한 선생님이 항상 따뜻한 칭찬을 꼭 해주셨어요.
I often compliment my friend for hard work.,나는 자주 친구를 칭찬해요.
I always copyright my new story by myself.,저는 항상 제 새로운 이야기에 저작원을 얻어요.
My school library uses copyright rules every day.,우리 학교 도서관은 매일 저작권 규칙을 사용해요.
This new game will cost some extra money.,이 새 게임은 추가 비용이 들어요.
The cost of the toy is ten dollars.,장난감 가격은 열 달러예요.
Many children fear the dark in the room.,많은 아이들이 방안의 어둠을 두려워해요.
The room is dark and very silent tonight.,방은 어둡고 매우 조용해요.
I always check my calendar for today's date.,저는 항상 달력에서 오늘 날짜를 확인해요.
Please date the homework paper with today's date.,숙제지에 오늘 날짜를 적어주세요.
There is a decrease in school noise today.,오늘 학교 소음이 감소해요.
My kind teacher can decrease my homework load.,제 친절한 선생님이 제 숙제 양을 감소시킬 수 있어요.
My best friend loves the modern design idea.,내 가장 친한 친구는 현대 디자인 아이디어를 좋아해요.
I design a cozy house for my family.,나는 가족을 위해 아늑한 집을 설계해요.
This digest provides a short summary of events.,이 요약은 사건들을 간단하게 정리해요.
Tom will digest the article in simple words.,톰은 기사를 간단한 말로 요약할 수 있어요.
The download from website is fast and easy.,웹사이트에서 내려받기는 빠르고 쉬워요.
I download pictures on my computer every day.,나는 컴퓨터에 매일 사진을 내려받아요.
I always chase my bright dream to succeed.,나는 항상 나의 밝은 꿈을 향해 달려요.
Every night I dream of magical far places.,매일 밤 나는 마법 같은 먼 곳을 꿈꿔요.
The electric drill makes neat holes in wood.,전기 드릴은 나무에 깨끗한 구멍을 만들어요.
The worker carefully drills wood to make holes.,노동자가 나무를 조심히 뚫어요.
All friends join a drive for group exercise.,모든 친구들이 단체 운동에 참여해요.
Coaches drive us to group exercise every day.,코치님들이 우리를 매일 단체 운동하게 해요.
I always send an email to my teacher.,나는 항상 선생님에게 전자우편을 보냅니다.
I will email my dear friend after school.,저는 방과 후에 소중한 친구에게 전자우편을 보낼 거예요.
The movie soon comes to a clear end.,영화는 곧 명확한 끝을 맞이해요.
Please end the class quickly with a smile.,웃으며 수업을 빨리 끝내세요.
I exchange my old toy with my friend.,나는 내 오래된 장난감을 친구와 교환해요.
My friend made an exchange of toy cars.,내 친구가 장난감 자동차를 교환해요.
I do exercise as my fun daily practice.,나는 매일 재미있는 연습을 해요.
I do exercise every day at my school.,저는 매일 학교에서 운동해요.
I exercise every day to improve my skills.,나는 매일 연습해서 능력을 향상해요.
I exercise at the school gym every day.,나는 매일 학교 체육관에서 운동해요.
The museum will exhibit paintings and modern sculptures.,박물관은 그림과 현대 조각품을 전시할 거예요.
Our local museum holds a new art exhibit.,우리 지역 박물관이 새 미술 전시품을 전시해요.
I experience many exciting new adventures every day.,나는 매일 많은 신나는 새로운 모험을 경험해요.
