textbook ID,학년,출판사,교육과정,Lesson,구분,Title,DESCRIPTION,Key Expression (영어),Key Expression (한국어),Sub Expression (영어),Sub Expression (한국어),학습목표,Quiz 1,Korean 1,Option 1-1,Option 1-2,Option 1-3,Answer 1,Index 1,Quiz 2,Korean 2,Option 2-1,Option 2-2,Option 2-3,Answer 2,Index 2,샘플 스크립트 (영어),샘플 스크립트 (한국어)
807,중2,천재(정),2015,1,function,Time to Start Again,I can’t wait for ~ 를 활용해 희망이나 기대를 표현하기.,A: I can’t wait for summer vacation.,A: 나는 여름 방학이 너무 기대돼.,"A: I’m so excited about ().
 A: I’m looking forward to ().",,"희망이나 기대를 표현하는 문장을 사용할 수 있어요.
 I can’t wait for ~ 를 활용하여 감정을 나타낼 수 있어요.",A: ___ summer vacation.,나는 여름 방학이 너무 기대돼.,I don't wait for,I really wait for,I can't wait for,I can't wait for,3,A: I’m so ___ about the concert.,나는 콘서트가 정말 기대돼.,nervous,bored,excited,excited,3,"A: I can't wait for the school festival. B: Me too, it's going to be fantastic! A: I'm so excited about joining the new club. B: That's great, I look forward to it as well.","A: 나는 학교 축제가 너무 기다려져. B: 나도 그래, 정말 환상적일 거야! A: 나는 새 동아리에 가입하는 것이 정말 신나. B: 그거 좋다, 나도 기대 중이야."
807,중2,천재(정),2015,2,function,I Love My Town!,I’m planning to ~ 를 활용해 계획 말하기.,A: I’m planning to travel to Europe next year.,A: 나는 내년에 유럽 여행을 갈 계획이야.,"A: I’m thinking about ().
 A: I’m going to ().",,"계획을 말할 수 있어요.
 I’m planning to ~를 사용하여 자신의 계획을 말할 수 있어요.",A: I’m ______ to travel to Europe next year.,A: 내년에 유럽으로 여행 갈 계획이야.,thinking,planning,going,planning,2,A: I’m ______ about learning French.,A: 난 프랑스어 배우는 것에 대해 생각 중이야.,going,thinking,planning,thinking,2,A: I’m planning to visit Asia next summer. B: That sounds exciting! A: I’m thinking about exploring historical sites there. B: I can’t wait to see them.,A: 나는 내년 여름에 아시아를 방문할 계획이야. B: 정말 신나는 계획이네! A: 역사적인 장소를 탐험할까 생각 중이야. B: 빨리 보고 싶어.
807,중2,천재(정),2015,2,function,I Love My Town!,Can you make it at ~ 를 활용해 약속 정하기.,"A: Can you make it at 3 p.m.?
 B: Yes, I can. / No, I can’t. / Sorry, but I can’t. Can we meet at 4 p.m. instead?","A: 오후 3시에 만날 수 있어?
 B: 응, 가능해. / 아니, 안 돼. / 미안, 안 될 것 같아. 대신 오후 4시에 만날 수 있을까?","A: Are you available at ()?
 B: Yes, that works. / Sorry, I’m not.
 A: Does () work for you?
 B: Sure, that’s fine. / No, it doesn’t.",,"약속을 잡을 때 'make it at' 표현을 활용할 수 있어요.
 약속을 정할 때 'available at' 표현을 사용할 수 있어요.",A: Can you ______ 3 p.m.?,A: 오후 3시에 가능해?,arrive at,make it at,get there by,make it at,2,A: Are you ______ at 3 p.m.?,A: 오후 3시에 시간 있으세요?,free at,ready at,available at,available at,3,"A: Can you make it at 5 p.m.? B: Sorry, I can’t. Can we meet at 6 p.m. instead? A: Are you available at 6 p.m.? B: Sure, that works.","A: 오후 5시에 가능해? B: 미안, 안 될 것 같아. 오후 6시에 만나는 건 어때? A: 오후 6시에 시간 있으세요? B: 네, 괜찮아요."
807,중2,천재(정),2015,3,function,"Be Active, Be Safe!",Have you heard of ~ 를 활용해 알고 있는지 묻기.,"A: Have you heard of K-pop?
 B: Yes, I have. / No, I haven’t.","A: 너 K-pop에 대해 들어본 적 있어?
 B: 응, 들어봤어. / 아니, 들어본 적 없어.","A: Do you know about ()?
 B: Yes, I do. / No, I don’t.
 A: Are you familiar with ()?
 B: Yes, I am. / No, I’m not.",,"상대방에게 어떤 주제에 대해 알고 있는지 묻는 표현을 사용할 수 있어요.
 Be able to ask if someone has heard of or is familiar with a topic.","A: Have you heard of ___? B: Yes, I have. / No, I haven’t.","A: K-pop에 대해 들어본 적 있어? B: 응, 있어. / 아니, 없어.",Rock,K-pop,Pop,K-pop,2,"A: Do you know about ___? B: Yes, I do. / No, I don’t.","A: K-pop에 대해 알고 있어? B: 응, 알고 있어. / 아니, 몰라.",Hip-hop,K-pop,Classical,K-pop,2,"A: Have you heard of indie rock? B: No, I haven’t. A: Are you familiar with digital art? B: Yes, I am.","A: 인디 록에 대해 들어본 적 있어? B: 아니, 들어본 적 없어. A: 디지털 아트에 대해 잘 알고 있어? B: 응, 잘 알고 있어."
807,중2,천재(정),2015,3,function,"Be Active, Be Safe!",You shouldn’t ~ 를 활용해 금지 사항 말하기.,A: You shouldn’t stay up too late.,A: 너무 늦게까지 깨어 있으면 안 돼.,"A: Don’t ().
 A: It’s not allowed to ().",,"금지 사항을 말할 때 'You shouldn’t ~'라는 표현을 활용할 수 있어요.
 금지 사항을 표현할 때 'Don’t ~'라는 표현을 사용할 수 있어요.",You shouldn’t ______ too late.,너는 너무 늦게까지 깨어 있으면 안 돼.,wake up,stay up,sleep early,stay up,2,Don't ______.,너는 밤늦게까지 깨어 있으면 안 돼.,sleep,stay up,study,stay up,2,"A: You shouldn’t play video games late at night. B: That’s a sensible rule. A: Don't overdo it with gaming. B: I agree, it helps us maintain a healthy routine.","A: 밤늦게 비디오 게임을 하면 안 돼. B: 그거 좋은 규칙이야. A: 게임을 너무 많이 하면 안 돼. B: 맞아, 건강한 생활을 유지하는 데 도움이 돼."
807,중2,천재(정),2015,4,function,Memories in Your Heart,Do you remember ~ 를 활용해 기억 여부 묻기.,"A: Do you remember our trip to Jeju Island?
 B: Yes, I do. / No, I don’t.","A: 제주도 여행 기억나?
 B: 응, 기억나. / 아니, 기억 안 나.","A: Can you recall ()?
 B: Yes, I can. / No, I can’t.
 A: Have you ever thought about ()?
 B: Yes, I have. / No, I haven’t.",,"기억 여부를 묻는 표현을 사용할 수 있어요.
 You can use expressions like 'Do you remember' to ask if someone recalls something.","A: ___ our trip to Jeju Island? B: Yes, I do. / No, I don’t.","A: 우리 제주도 여행 기억나? B: 응, 기억나. / 아니, 기억 안 나.",Have you ever thought about,Do you remember,Can you recall,Do you remember,2,"A: Can you ___? B: Yes, I can. / No, I can’t.","A: 너 기억할 수 있어? B: 응, 할 수 있어. / 아니, 못해.",forget,recall,omit,recall,2,"A: Do you remember our hiking adventure last summer? B: Yes, I do. A: Can you recall the breathtaking view we enjoyed? B: Yes, I can.","A: 우리 지난 여름 등산 모험 기억나? B: 응, 기억나. A: 우리가 감탄했던 경치 기억할 수 있어? B: 응, 할 수 있어."
807,중2,천재(정),2015,4,function,Memories in Your Heart,Let me see ~ 를 활용해 생각할 시간을 요청하기.,A: Let me see.,A: 잠깐만 생각해 볼게.,"A: Let me think.
 A: Hold on a moment.",,"생각할 시간을 요청하는 표현을 사용할 수 있어요.
 Use expressions like 'Let me see' to request time to think.",A: Let me ____.,"잠시만요, 생각해 볼게요.",hear,look,see,see,3,A: Let me ____.,"잠깐만요, 잠시 생각해 볼게요.",know,think,wait,think,2,"A: Let me check that out. B: Sure, take your time. A: Hold on a minute. B: Alright, no rush.","A: 잠깐 확인해 볼게요. B: 그래, 천천히 해. A: 잠시만 기다려봐. B: 알겠어, 서두르지 마."
807,중2,천재(정),2015,5,function,Shapes Around Us,Do you know how to ~ 를 활용해 능력 여부 묻기.,"A: Do you know how to play the piano?
 B: Yes, I do. / No, I don’t.","A: 너 피아노 칠 줄 알아?
 B: 응, 알아. / 아니, 몰라.","A: Can you ()?
 B: Yes, I can. / No, I can’t.
 A: Are you able to ()?
 B: Yes, I am. / No, I’m not.",,"능력 여부를 묻는 표현을 사용할 수 있어요.
 Do you know how to ~를 활용하여 능력을 물어볼 수 있어요.","A: Do you know how to ______? B: Yes, I do. / No, I don't.","A: 너 피아노 치는 법을 알아? B: 응, 알아. / 아니, 몰라.",read a book,play the piano,ride a bike,play the piano,2,"A: Can you ______? B: Yes, I can. / No, I can't.","A: 너 피아노 칠 수 있어? B: 응, 할 수 있어. / 아니, 못해.",cook dinner,play the piano,dance gracefully,play the piano,2,"A: Do you know how to play the guitar? B: Yes, I do. A: Can you play the guitar? B: Yes, I can.","A: 너 기타 치는 법을 알아? B: 응, 알아. A: 너 기타 칠 수 있어? B: 응, 할 수 있어."
807,중2,천재(정),2015,5,function,Shapes Around Us,"First, (), Then, (), Finally, ()를 활용해 단계를 나열하기.","A: First, wash the vegetables. Then, cut them. Finally, cook them.","A: 먼저 채소를 씻으세요. 그다음, 그것들을 자르세요. 마지막으로 요리하세요.","A: First, (), Next, (), Lastly, ().
 A: To start, (), After that, (), At the end, ().",,"순서대로 단계를 나열하는 표현을 사용할 수 있어요.
 You can use expressions like First, Then, Finally to list steps in order.","A: ___, wash the vegetables. Then, cut them. Finally, cook them.","A: 먼저, 야채를 씻어요. 그리고, 자르세요. 마지막에, 요리하세요.",Then,First,Finally,First,2,"A: ___, read the instructions. After that, solve the problems. At the end, check your work.","A: 먼저, 지시사항을 읽어요. 그 다음에, 문제를 풀어요. 마지막에, 답을 확인해요.",At the end,To start,After that,To start,2,"A: First, heat the oven. Then, mix the ingredients. Finally, bake the bread. B: That plan sounds perfect! A: I hope it turns out well.","A: 먼저, 오븐을 예열해요. 그리고, 재료를 섞어요. 마지막에, 빵을 구워요. B: 완벽한 계획이네요! A: 잘 되길 바래요."
807,중2,천재(정),2015,6,function,Love the Earth,What do you mean by ~ 를 활용해 설명 요청하기.,"A: What do you mean by ""sustainable living""?
 B: I mean living in a way that doesn’t harm the environment.","A: ""지속 가능한 삶""이 무슨 뜻이야?
 B: 환경을 해치지 않는 방식으로 사는 것을 의미해.","A: Can you explain what you mean by ()?
 B: Sure, it means ().
 A: Could you clarify ()?
 B: It means ().",,"설명을 요청하는 표현을 사용할 수 있어요.
 What do you mean by ~ 를 활용해 설명 요청할 수 있어요.",A: ___ do you mean by 'sustainable living'? B: I mean living in a way that doesn’t harm the environment.,"A: 'sustainable living'이 무슨 뜻인지 물어보는 표현이에요. B: 즉, 환경에 해로운 영향을 주지 않는 방식으로 사는 것을 의미해요.",How,What,Why,What,2,"A: Can you ___ what you mean by 'sustainable living'? B: Sure, it means living in a way that doesn’t harm the environment.","A: 'sustainable living'이 무슨 뜻인지 설명해줄래? B: 즉, 환경에 해로운 영향을 주지 않는 방식으로 사는 것을 의미해요.",detail,explain,describe,explain,2,"A: What do you mean by 'renewable energy'? B: I mean using energy sources that naturally replenish themselves. A: Can you explain what you mean by 'renewable energy'? B: Sure, it means using energy that doesn't run out quickly.","A: 'renewable energy'가 무슨 뜻인지 물어봐. B: 즉, 자연스럽게 보충되는 에너지원을 사용하는 것을 의미해. A: 'renewable energy'의 의미를 설명해줄래? B: 물론, 쉽게 고갈되지 않는 에너지를 사용하는 것을 말해."
807,중2,천재(정),2015,6,function,Love the Earth,That’s surprising ~ 를 활용해 놀람 표현하기.,A: That’s surprising!,A: 정말 놀랍다!,"A: Wow, I didn’t expect that!
 A: Oh my, that’s unbelievable!",,"놀라움을 표현하는 다양한 영어 문장을 사용할 수 있어요.
 You can express surprise using phrases like 'That’s surprising!' and 'Wow, I didn’t expect that!'.",A: That’s ________!,A: 정말 놀랍다!,exciting,surprising,amazing,surprising,2,"A: Wow, I didn’t ___ that!","A: 와, 그럴 줄 몰랐어!",predict,expect,overlook,expect,2,"A: That’s surprising! B: I couldn’t have guessed it. A: Wow, I didn’t expect that! B: It totally caught me off guard.","A: 정말 놀랍다! B: 전혀 예상하지 못했어. A: 와, 그럴 줄 몰랐어! B: 완전히 당황스러웠어."
807,중2,천재(정),2015,7,function,A Step Inside the Culture,Are you interested in ~ 를 활용해 관심 여부 묻기.,"A: Are you interested in sports?
 B: Yes, I am. / No, I’m not.","A: 너 스포츠에 관심 있어?
 B: 응, 관심 있어. / 아니, 관심 없어.","A: Do you enjoy ()?
 B: Yes, I do. / No, I don’t.
 A: Would you like to ()?
 B: Yes, I would. / No, I wouldn’t.",,"이 표현을 사용하여 관심 여부를 물어볼 수 있어요.
 이 표현을 사용하여 취미나 활동에 대한 즐거움을 물어볼 수 있어요.",A: Are you ______ in sports?,A: 스포츠에 관심 있어?,excited,interested,curious,interested,2,A: Do you ______ classical music?,A: 클래식 음악을 즐기니?,avoid,enjoy,ignore,enjoy,2,"A: Are you interested in art? B: Yes, I am. A: Do you enjoy drawing? B: Yes, I do.","A: 예술에 관심 있어? B: 응, 있어. A: 그림 그리는 거 즐기니? B: 응, 즐겨."
807,중2,천재(정),2015,7,function,A Step Inside the Culture,Good job ~ 를 활용해 칭찬하기.,A: Good job!,A: 잘했어!,"A: Well done!
 A: That’s amazing!",,"칭찬의 표현을 사용할 수 있어요.
 Good job과 같은 표현을 사용하여 칭찬할 수 있어요.",A: ________!,A: 잘했어!,Bad job,Good job,Wrong job,Good job,2,A: ________!,A: 잘했어!,That's amazing!,Well done!,Good job!,Well done!,2,"A: Great work on your assignment! B: Thank you, I practiced a lot. A: Your dedication is inspiring! B: I'm glad you noticed.","A: 숙제 정말 잘했어! B: 고마워, 많이 연습했어. A: 너의 열정이 정말 멋져! B: 알아봐줘서 기뻐."
807,중2,천재(정),2015,8,function,Design for All,I’m not happy about ~ 를 활용해 불평하기.,A: I’m not happy about the service.,A: 서비스가 마음에 안 들어.,"A: I’m dissatisfied with ().
 B: What’s the problem?
 A: It’s ().",,"불평하는 표현을 사용할 수 있습니다.
 I’m not happy about ~ 를 활용해 불평을 표현할 수 있습니다.",A: ___ the service.,이 서비스에 대해 불만이 있어.,I’m angry at,I’m not happy about,I’m pleased with,I’m not happy about,2,A: I’m ___ with the service.,서비스에 불만을 가지고 있어.,satisfied,dissatisfied,curious,dissatisfied,2,"A: I’m not happy about the food. B: What’s wrong? A: I’m dissatisfied with its quality. B: Oh, I see.",A: 음식에 대해 불만이 있어. B: 무슨 문제야? A: 품질에 불만을 가지고 있어. B: 그렇구나.
807,중2,천재(정),2015,8,function,Design for All,I’m thinking of ~ 를 활용해 의도나 계획 표현하기.,I’m thinking of changing my job.,나는 직업을 바꿀까 생각 중이야.,"A: I’m planning to ().
 A: I intend to ().",,"의도나 계획을 표현할 수 있어요.
 I’m thinking of ~ 를 활용하여 자신의 의도나 계획을 나타낼 수 있어요.",___ changing my job.,내가 내 일을 바꾸려고 생각 중이야.,I’m planning to,I’m thinking of,I intend to,I’m thinking of,2,A: ___ travel abroad next year.,A: 나는 내년에 해외여행을 가려고 해.,I’m planning to,I intend to,I’m thinking of,I intend to,2,A: I’m thinking of moving to a new city. B: That sounds like a big change. A: I intend to find a better job there. B: I hope everything works out well.,A: 나는 새로운 도시로 이사할 생각이야. B: 정말 큰 변화네. A: 거기서 더 나은 직업을 찾으려고 해. B: 모든 일이 잘 되길 바래.
907,중3,천재(정),2015,1,function,Express Your Feelings,How are you feeling ~ 를 활용해 기쁨이나 슬픔에 대해 묻기.,"A: How are you feeling?
 B: I am excited.","A: 기분이 어때?
 B: 나 정말 신나.","A: Are you okay?
 B: I’m feeling ().
 A: How do you feel right now?
 B: I feel ().",,"기쁨이나 슬픔에 대해 물어보는 표현을 사용할 수 있어요.
 You can ask about feelings using 'How are you feeling?'.",A: ___? B: I am excited.,A: 기분이 어때? B: 나는 신나 있어.,Are you feeling well?,How are you feeling?,How do you feel?,How are you feeling?,2,A: ___? B: I feel happy.,A: 지금 기분이 어때? B: 나는 행복해.,How are you feeling right now?,How do you feel right now?,What are you doing right now?,How do you feel right now?,2,A: How are you feeling today? B: I am excited! A: How do you feel after your class? B: I feel relieved.,A: 오늘 기분이 어때? B: 나는 신나 있어! A: 수업 후에 기분이 어때? B: 나는 안도감을 느껴.
907,중3,천재(정),2015,1,function,Express Your Feelings,I’m glad ~ 를 활용해 기쁨 표현하기.,A: I’m glad to hear that.,A: 그 말을 들으니 기뻐.,"A: That’s wonderful! I’m happy for you.
 A: I’m thrilled to know ().
 B: That makes me glad as well.",,"I’m glad ~를 활용해 기쁨을 표현할 수 있어요.
 기쁨을 표현하기 위해 'I’m glad to hear that'와 유사한 표현을 사용할 수 있어요.",I’m ___ to hear that.,그 말을 들으니 기뻐.,excited,glad,sad,glad,2,I’m ___ for you.,난 네가 잘돼서 기뻐.,proud,happy,sorry,happy,2,"A: I'm glad to hear your latest update. B: Yes, that news really brightened my day. A: That's wonderful! I'm happy for you. B: Your kind words mean a lot to me.","A: 너의 최신 소식을 들으니 기뻐. B: 맞아, 그 소식이 내 하루를 환하게 밝혔어. A: 정말 멋지다! 난 네가 잘돼서 기뻐. B: 네 따뜻한 말이 큰 힘이 돼."
907,중3,천재(정),2015,2,function,Let's Make Our Town Better,Let’s talk about ~ 를 활용해 주제 소개하기.,A: Let’s talk about our next trip.,A: 다음 여행에 대해 이야기해 보자.,"A: I’d like to discuss ().
 A: Can we talk about ()?
 A: Let’s start with a discussion on ().",,"주제에 대해 이야기하는 표현을 사용할 수 있어요.
 Let’s talk about ~ 표현을 활용해 주제 소개할 수 있어요.",A: Let’s ___ about our next trip.,우리의 다음 여행에 대해 이야기하자.,discuss,talk,chat,talk,2,A: I’d like to ___ ().,내가 논의하고 싶은 주제야.,explain,discuss,argue,discuss,2,"A: Let's talk about our weekend plans. B: That sounds fun. A: I'd like to discuss our project ideas. B: Sure, I'm excited to hear them.","A: 우리 주말 계획에 대해 이야기하자. B: 재밌겠네. A: 우리 프로젝트 아이디어에 대해 논의하고 싶어. B: 그래, 듣는 게 기대돼."
907,중3,천재(정),2015,2,function,Let's Make Our Town Better,Thank you for ~ 를 활용해 감사하기.,A: Thank you for helping me.,A: 도와줘서 고마워.,"A: I appreciate your ().
 A: Thanks for being there for me.
 B: You’re welcome. It was my pleasure.",,"감사의 표현을 사용할 수 있어요.
 Thank you for ~를 활용하여 감사를 표현할 수 있어요.",A: Thank you for ______ me.,내게 도움을 줘서 고마워.,assisting,helping,guiding,helping,2,A: I ______ your help. A: Thanks for being there for me. B: You're welcome. It was my pleasure.,네 도움에 진심으로 감사해. 언제나 곁에 있어줘서 고마워.,forget,appreciate,dismiss,appreciate,2,A: Thank you for supporting me. B: You're welcome! A: I appreciate your encouragement. B: It's my pleasure.,A: 나를 응원해줘서 고마워. B: 별말을 다해! A: 네 격려에 감사해. B: 기꺼이 도와.
907,중3,천재(정),2015,3,function,Laugh First and Then Think,I’m looking forward to ~ 를 활용해 기대 표현하기.,A: I’m looking forward to summer vacation.,A: 나는 여름 방학이 기대돼.,"A: I can’t wait to ().
 A: I’m excited about ().",,"기대를 표현하는 다양한 방법을 배워요.
 I’m looking forward to ~ 와 같은 표현을 사용하여 기대감을 나타낼 수 있어요.",A: I’m ___ summer vacation.,나는 여름 방학을 기대하고 있어.,excited for,looking forward to,waiting for,looking forward to,2,A: I can’t ___ to summer vacation.,나는 여름 방학을 손꼽아 기다리고 있어.,skip,wait,hate,wait,2,A: I’m looking forward to the school trip. B: That sounds amazing. A: I can’t wait to visit the museum. B: I hope it exceeds your expectations.,A: 나는 학교 소풍을 기대하고 있어. B: 정말 멋지다. A: 박물관을 빨리 보고 싶어. B: 네 기대를 뛰어넘길 바래.
907,중3,천재(정),2015,3,function,Laugh First and Then Think,I’ll keep my fingers crossed ~ 를 활용해 기원하기.,A: I’ll keep my fingers crossed.,A: 잘 되길 바랄게.,"I hope everything goes well.
 Good luck! I’m rooting for you.",,"‘I’ll keep my fingers crossed’ 표현을 사용해 누군가의 성공을 기원하는 방법을 배워요.
 ‘I’m rooting for you’ 표현을 사용해 응원의 메시지를 전달하는 법을 배워요.",I’ll keep my ______ crossed.,내 손가락을 꼬고 기원할게.,eyes,fingers,legs,fingers,2,I’m ______ for you.,내가 너를 응원할게.,crying,doubting,rooting,rooting,3,"A: I’ll keep my fingers crossed for you. B: Thanks so much! A: And remember, I’m rooting for you all the way.",A: 네가 잘 되길 내 손가락을 꼬고 기원할게. B: 정말 고마워! A: 그리고 항상 너를 응원할게.
907,중3,천재(정),2015,4,function,Dreaming of My Future,Why are you ~ 를 활용해 슬픔∙불만족∙실망의 원인에 대해 묻기.,A: Why are you disappointed?,A: 너 왜 실망했어?,"A: What made you upset?
 A: Why do you feel bad about ()?
 B: It’s because of ().",,"슬픔, 불만족, 실망의 원인에 대해 묻는 표현을 사용할 수 있어요.
 Use expressions like 'Why are you ~' to ask about the cause of sadness, dissatisfaction, or disappointment.",A: Why are you ________?,왜 실망했어요?,angry,disappointed,happy,disappointed,2,A: What made you _______?,무엇이 너를 속상하게 했니?,relaxed,upset,cheerful,upset,2,A: Why are you disappointed today? B: I received some bad news. A: What made you upset about it? B: I lost my wallet.,A: 오늘 왜 실망했어요? B: 나쁜 소식을 들었어요. A: 무엇이 너를 속상하게 했니? B: 지갑을 잃어버렸어요.
907,중3,천재(정),2015,4,function,Dreaming of My Future,should ~ 를 활용해 충고 구하고 답하기.,A: Do you think I should apologize?,A: 내가 사과해야 할까?,"A: What’s your advice about ()?
 A: Should I () or not?
 B: I think you should ().",,"충고를 구하는 표현을 사용할 수 있어요.
 Modal 'should'를 활용하여 충고에 대한 답변을 할 수 있어요.",Do you think I ___ apologize?,내가 사과해야 한다고 생각해?,could,should,would,should,2,Should I ___ or not?,내가 사과할까요 아니면 말까요?,congratulate,apologize,ignore,apologize,2,"A: Do you think I should review my homework? B: Yes, you should review it thoroughly. A: Should I study tonight or not? B: I think you should study tonight.","A: 내가 숙제를 복습해야 한다고 생각해? B: 응, 철저히 복습하는 것이 좋아. A: 오늘 밤에 공부할까요 아니면 말까요? B: 나는 오늘 밤 공부하는 게 좋다고 생각해."
907,중3,천재(정),2015,5,function,Pictures Speak a Thousand Words,I’m curious about ~ 를 활용해 궁금증 표현하기.,A: I’m curious about space exploration.,A: 나는 우주 탐사에 대해 궁금해.,"A: I wonder what () is.
 A: Can you tell me more about ()?
 B: Sure, it’s ().",,"curious about를 사용하여 궁금함을 표현할 수 있어요.
 I’m curious about ~ 를 사용하여 궁금한 점을 물어볼 수 있어요.",A: I’m ______ about space exploration.,나는 우주 탐사에 대해 궁금해.,excited,bored,curious,curious,3,A: I ___ what space exploration is.,나는 우주 탐사가 무엇인지 궁금해.,guess,wonder,assume,wonder,2,"A: I’m curious about renewable energy. B: Renewable energy is extremely interesting. A: I wonder what renewable energy is. B: Yes, it is about using natural resources.","A: 나는 재생 에너지에 대해 궁금해. B: 재생 에너지는 정말 흥미로워. A: 재생 에너지가 무엇인지 궁금해. B: 맞아, 자연 자원을 이용하는 거야."
907,중3,천재(정),2015,5,function,Pictures Speak a Thousand Words,It means ~ 를 활용해 정의하기.,A: It means being environmentally friendly.,A: 그것은 환경을 보호하는 것을 의미해.,"A: This refers to ().
 A: In simple terms, it means ().
 B: That’s what it stands for.",,"‘It means’를 활용해 정의하는 방법을 배울 수 있어요.
 환경 친화적임을 표현하는 문장을 만들 수 있어요.",A: It means __________.,"즉, 환경 친화적이라는 것을 의미해요.",being energy efficient,being environmentally friendly,being economically viable,being environmentally friendly,2,A: This refers to __________.,"즉, 이것은 환경 친화적이라는 것을 나타내요.",increasing user engagement,boosting sales,being environmentally friendly,being environmentally friendly,3,"A: It means practicing green habits. B: Oh, that's quite inspiring! A: This shows our dedication to a healthy planet. B: Absolutely, we should all adopt such practices.","A: 이것은 친환경 습관을 실천한다는 뜻이에요. B: 와, 정말 감동적이네요! A: 이는 우리가 건강한 지구를 위해 헌신한다는 것을 보여줘요. B: 맞아요, 우리 모두 이런 방식을 채택해야 해요."
907,중3,천재(정),2015,6,function,Love the Earth,Which do you prefer ~ 를 활용해 선호에 대해 묻기.,"A: Which do you prefer, coffee or tea?",A: 커피와 차 중 어떤 걸 더 좋아해?,"A: Do you like () more than ()?
 A: Which one is better, () or ()?
 B: I prefer ().",,"선호에 대해 묻는 표현을 사용할 수 있어요.
 You can ask about preferences using 'Which do you prefer, ...' and similar expressions.","Which do you ___, coffee or tea?",커피와 차 중 어느 것을 선호해요?,like,prefer,choose,prefer,2,"Which one is ___, coffee or tea?",커피와 차 중 어느 쪽이 더 좋아요?,worse,better,equal,better,2,"A: Which do you prefer, juice or soda? B: I believe soda is better. A: Do you like soda more than juice? B: Yes, I definitely prefer soda.","A: 주스와 소다 중 어느 것을 선호해요? B: 저는 소다가 더 좋은 것 같아요. A: 소다가 주스보다 더 좋나요? B: 네, 저는 소다를 더 좋아해요."
907,중3,천재(정),2015,6,function,Love the Earth,I hate ~ 를 활용해 싫어하는 것 표현하기.,A: I hate waking up early.,A: 나는 아침 일찍 일어나는 게 싫어.,"A: I can’t stand ().
 A: I dislike ().
 A: I really don’t like ().",,"I hate ~를 사용하여 싫어하는 감정을 표현할 수 있어요.
 I can't stand, I dislike, I really don't like와 같은 표현을 통해 다양한 부정적 감정을 나타낼 수 있어요.",A: ___ waking up early.,나는 아침 일찍 일어나는 것을 싫어해.,I love,I hate,I enjoy,I hate,2,A: I ___ stand waking up early.,나는 아침 일찍 일어나는 것을 참을 수 없어.,can't stand,don't mind,love,can't stand,1,"A: I hate running in the morning. B: I get it, mornings can be rough. A: I really don't like eating breakfast in a hurry. B: That sounds stressful.","A: 나는 아침에 달리는 것을 싫어해. B: 이해해, 아침이 힘들 수 있어. A: 나는 급하게 아침 식사를 하는 것을 정말 싫어해. B: 그거 스트레스 받겠네."
907,중3,천재(정),2015,7,function,"Fact, Opinion, or Fake",How do you feel about ~ 를 활용해 의견 묻기.,A: How do you feel about online classes?,A: 온라인 수업에 대해 어떻게 생각해?,"A: What do you think of ()?
 A: Do you have any opinion on ()?
 B: I think it’s ().",,"다른 사람의 의견을 물어보는 표현을 사용할 수 있어요.
 Use expressions like 'How do you feel about ~' to ask for opinions.",A: How do you feel about ___?,A: 온라인 수업에 대해 어떻게 느끼세요?,traditional classes,online classes,summer classes,online classes,2,A: What do you think of ___?,A: 온라인 수업에 대해 어떻게 생각하세요?,boring classes,online classes,local classes,online classes,2,A: How do you feel about remote learning? B: I think it's a great opportunity to grow. A: What do you think of remote learning? B: I believe it opens new horizons.,A: 원격 학습에 대해 어떻게 느끼세요? B: 저는 이것이 성장할 수 있는 좋은 기회라고 생각해요. A: 원격 학습에 대해 어떻게 생각하세요? B: 새로운 가능성을 열어준다고 믿어요.
907,중3,천재(정),2015,7,function,"Fact, Opinion, or Fake",I don’t agree ~ 를 활용해 이의 제기하기.,A: I don’t agree with your opinion.,A: 나는 네 의견에 동의하지 않아.,"A: I think differently.
 A: That’s not how I see it.
 B: Let’s agree to disagree.",,"이의 제기를 표현하는 방법을 배워요.
 Learn to express disagreement using key phrases.",A: ___ agree with your opinion.,나는 네 의견에 동의하지 않아.,I do,I don't,I won't,I don't,2,A: I think ___.,나는 다르게 생각해.,strongly,differently,calmly,differently,2,"A: I don't agree with your decision. B: Why do you say that? A: I think differently. B: Okay, let's agree to disagree.","A: 나는 네 결정에 동의하지 않아. B: 왜 그렇게 말하는 거야? A: 나는 다르게 생각해. B: 그래, 서로 동의하지 않는 것으로 하자."
907,중3,천재(정),2015,8,function,Make Peace with Others,I can’t stand ~ 를 활용해 화냄 표현하기.,A: I can’t stand rude people.,A: 나는 무례한 사람들을 참을 수 없어.,"A: This is really frustrating.
 A: I’m so upset about ().
 B: I can’t handle this anymore.",,"나는 'I can’t stand' 표현을 사용하여 화가 나는 감정을 표현할 수 있어요.
 You can express anger using the phrase 'I can’t stand'.",A: I can’t stand ___ people.,나는 무례한 사람들을 참을 수 없어.,kind,rude,noisy,rude,2,A: I’m so upset about ___.,나는 이 일에 대해 너무 화가 나.,them,those,this,this,3,A: I can’t stand crowded places. B: They always make me frustrated. A: This is really infuriating. B: I can’t handle it anymore.,A: 복잡한 장소를 참을 수 없어. B: 항상 나를 짜증나게 해. A: 정말 화가 나. B: 더는 견딜 수 없어.
