textbook ID,학년,출판사(저자),교육과정,Lesson,Title,DESCRIPTION,KEY_EXPRESSION,KEY_EXPRESSION_Kor,SUB_EXPRESSION,SUB_EXPRESSION_Kor
720,중1,YBM(박),2022,3,The Magic of Manners,명령문,Please close the door quietly.,문을 조용히 닫아주세요.,Sit properly during class. Raise your hand before speaking.,수업 중에 바르게 앉으세요. 말하기 전에 손을 들으세요.
720,중1,YBM(박),2022,4,Home Sweet Home,시간을 나타내는 접속사 when,I met my best friend when I visited the museum.,"내가 박물관을 방문했을 때, 내 친한 친구를 만났어요.",He called me when he saw the beautiful sunset. We cooked dinner when it started to rain.,"그가 아름다운 석양을 봤을 때, 나에게 전화했어요. 비가 오기 시작할 때, 우리는 저녁을 요리했어요."
720,중1,YBM(박),2022,5,Food Around the World,감각 동사,These dishes look appetizing.,이 요리들은 먹음직해 보여요.,The soup tastes spicy. The salad looks fresh.,그 수프는 매콤하게 맛나요. 그 샐러드는 신선해 보여요.
720,중1,YBM(박),2022,6,"Click, Connect, and Communicate",4형식,My friend tells me a funny story.,내 친구가 나에게 재미있는 이야기를 해요.,She gave me a lovely gift. He showed me his favorite book.,그녀가 나에게 멋진 선물을 줬어요. 그가 나에게 좋아하는 책을 보여줬어요.
720,중1,YBM(박),2022,7,"Think Green, Live Green",감탄문  What a nice day! How wonderful!,What a lovely green park! It calmed my heart.,정말 사랑스러운 초록 공원이에요! 마음이 차분해졌어요.,What an enchanting garden! I felt peaceful there. What a pleasant walk! I savored every minute.,정말 황홀한 정원이에요! 거기서 평화를 느꼈어요. 정말 유쾌한 산책이었어요! 매 순간을 즐겼어요.
720,중1,YBM(박),2022,8,A Journey with Arts,to부정사의 부사적 용법,Peter practiced more to refine his drawing.,피터는 그림을 완성하기 위해 더 많이 연습했어요.,She traveled far to find inspiration. They worked late to finish the mural.,그녀는 영감을 얻기 위해 멀리 여행했어요. 그들은 벽화를 완성하기 위해 늦게까지 일했어요.
709,중1,YBM(송),2015,1,"New School, New Friends",‘be’동사의 부정문과 의문문,"Are you curious about new classes? - No, I'm not.","새로운 수업에 대해 궁금해요? - 아니, 궁금하지 않아요.","Are you comfortable with your new schedule? - No, I'm not. Are you familiar with your new teachers? - No, I'm not.","새 시간표가 편해요? - 아니, 편하지 않아요. 새 선생님들이 친숙해요? - 아니, 친숙하지 않아요."
709,중1,YBM(송),2015,2,I Love My Family,일반동사의 부정문과 의문문,She doesn't miss family meals. Do you enjoy spending time together?,그녀는 가족 식사를 거르지 않아요. 함께 시간을 보내는 것을 즐겨요?,He doesn't skip his sister's birthday celebration. Do you often share stories with your relatives?,그는 여동생의 생일 축하를 거르지 않아요. 너는 자주 친척들과 이야기를 나눠요?
709,중1,YBM(송),2015,3,"Different Places, Different Foods",조동사 ‘can’,I can prepare pasta.,나는 파스타를 만들 수 있어요.,I can taste spicy ramen. I can enjoy delicious sushi.,나는 매운 라면을 맛볼 수 있어요. 나는 맛있는 스시를 즐길 수 있어요.
709,중1,YBM(송),2015,4,A Story of Wisdom,일반동사의 과거형,I organized my room and prepared a snack for my friends.,나는 내 방을 정리하고 친구들을 위해 간식을 준비했어요.,I sorted my books and completed my homework. She walked to the store and bought a souvenir.,나는 내 책들을 정리하고 숙제를 끝냈어요. 그녀는 가게에 걸어가서 기념품을 샀어요.
709,중1,YBM(송),2015,5,We Are a Team,「감각동사+형용사」 They looked relaxed.,Our team looked energetic.,우리 팀은 에너지가 넘쳐 보였어요.,He looked friendly. We felt comfortable.,그는 친근해 보였어요. 우리는 편안해 보였어요.
709,중1,YBM(송),2015,6,"Save Energy, Save the Earth",접속사 ‘when’,Switch off the lights when you leave the room.,방을 나갈 때 불을 꺼요.,Lock the door when you go out. Call your mom when you finish your homework.,밖에 나갈 때 문을 잠가요. 숙제를 끝낼 때 엄마께 전화해요.
709,중1,YBM(송),2015,7,My Future Dream,주어 역할의 「동사원형+-ing」,Planning my future career is exciting.,내 미래 진로를 계획하는 것은 신나요.,Creating a personal project is worthwhile. Building a new idea is interesting.,개인 프로젝트를 만드는 것은 가치 있어요. 새로운 아이디어를 구축하는 것은 흥미로워요.
709,중1,YBM(송),2015,8,Science All Around,접속사 ‘because’,The balloon rises because it is filled with helium.,그 풍선은 헬륨으로 채워져서 올라가요.,The raft drifts because the current is strong. The kite flies because the wind is steady.,뗏목은 조류가 강해서 떠다녀요. 연은 바람이 일정해서 날아요.
709,중1,YBM(송),2015,9,A Walk into History,감탄문,How beautiful the garden seems!,정말 아름다운 정원이 보여요.,How inspiring the old monument is. How charming the historic street looks.,정말 감동적인 오래된 기념비에요. 정말 매력적인 역사적인 거리가 보여요.
704,중1,동아(이),2015,2,"Be Healthy, Be Happy!",감탄문,What a peaceful morning!,정말 평화로운 아침이에요.,What a vibrant sunset!; What an inspiring afternoon!,정말 생기 넘치는 석양이에요.; 정말 감동적인 오후에요.
709,중1,YBM(송),2015,4,A Story of Wisdom,조동사 ‘will’,I will learn from challenges.,나는 도전에서 배울 거예요.,I will share my ideas with friends. I will follow advice from elders.,나는 친구들과 내 생각을 나눌 거예요. 나는 어른들의 조언을 따를 거예요.
